name,train_rmse,val_rmse,test_rmse,val_iqr_outliers,val_iqr_upper_fence,val_max_pred,val_outlier_true_mean,val_outlier_true_max,val_outlier_true_ge_q95,val_top_pred_y_true,uses_iso,iso_kind,iso_weight,tail_q,tail_resid_q,tail_gain,tail_power,iqr_top_k,tail_resid_scale,tail_start,tail_denom
isopchip_w1.5_q0.975_rq0.75_g0_p1_iqr2,0.005486575550985008,0.00569894869625992,0.008406068809469041,2,0.006074258915288805,0.00607513664708158,0.002501270766335,0.00500254153267,0,0.0,True,pchip,1.5,0.975,0.75,0.0,1.0,2,0.0010273347544869128,0.0035246045408966775,0.00011336915457489183
isopchip_w1.5_q0.99_rq0.75_g0_p2_iqr2,0.005486575550985008,0.00569894869625992,0.008406068809469041,2,0.006074258915288805,0.00607513664708158,0.002501270766335,0.00500254153267,0,0.0,True,pchip,1.5,0.99,0.75,0.0,2.0,2,0.00018486793173638912,0.0035725449826474777,6.542871282409161e-05
isopchip_w1.5_q0.99_rq0.9_g0_p1_iqr2,0.005486575550985008,0.00569894869625992,0.008406068809469041,2,0.006074258915288805,0.00607513664708158,0.002501270766335,0.00500254153267,0,0.0,True,pchip,1.5,0.99,0.9,0.0,1.0,2,0.0049981370733367505,0.0035725449826474777,6.542871282409161e-05
isopchip_w1.5_q0.975_rq0.9_g0_p2_iqr2,0.005486575550985008,0.00569894869625992,0.008406068809469041,2,0.006074258915288805,0.00607513664708158,0.002501270766335,0.00500254153267,0,0.0,True,pchip,1.5,0.975,0.9,0.0,2.0,2,0.005919297120858917,0.0035246045408966775,0.00011336915457489183
isopchip_w1.5_q0.95_rq0.75_g0_p1_iqr2,0.005486575550985008,0.00569894869625992,0.008406068809469041,2,0.006074258915288805,0.00607513664708158,0.002501270766335,0.00500254153267,0,0.0,True,pchip,1.5,0.95,0.75,0.0,1.0,2,0.0014188515830095157,0.0034749265569206113,0.00016304713855095796
isopchip_w1.5_q0.95_rq0.75_g0_p2_iqr2,0.005486575550985008,0.00569894869625992,0.008406068809469041,2,0.006074258915288805,0.00607513664708158,0.002501270766335,0.00500254153267,0,0.0,True,pchip,1.5,0.95,0.75,0.0,2.0,2,0.0014188515830095157,0.0034749265569206113,0.00016304713855095796
isopchip_w1.5_q0.95_rq0.9_g0_p1_iqr2,0.005486575550985008,0.00569894869625992,0.008406068809469041,2,0.006074258915288805,0.00607513664708158,0.002501270766335,0.00500254153267,0,0.0,True,pchip,1.5,0.95,0.9,0.0,1.0,2,0.007281942472421179,0.0034749265569206113,0.00016304713855095796
isostep_w1.25_q0.99_rq0.9_g0.5_p2_iqr2,0.005492727235482113,0.005698979848792928,0.008405854124566823,2,0.005818737125145589,0.005819737125145589,0.002501270766335,0.00500254153267,0,0.0,True,step,1.25,0.99,0.9,0.5,2.0,2,0.004971915420852685,0.0035725449826474777,6.542871282409161e-05
isopchip_w1.25_q0.99_rq0.9_g0.5_p2_iqr2,0.005492727235482113,0.005698981529006298,0.008405853741466943,2,0.005818737125145589,0.005819737125145589,0.002501270766335,0.00500254153267,0,0.0,True,pchip,1.25,0.99,0.9,0.5,2.0,2,0.004971915420852685,0.0035725449826474777,6.542871282409161e-05
isostep_w1.25_q0.99_rq0.75_g2.5_p1_iqr2,0.005487027558469914,0.0056989838915031,0.008405962584282486,2,0.005818737125145589,0.005819737125145589,0.002501270766335,0.00500254153267,0,0.0,True,step,1.25,0.99,0.75,2.5,1.0,2,0.0001724379555929314,0.0035725449826474777,6.542871282409161e-05
isostep_w1.5_q0.99_rq0.9_g0.5_p1_iqr2,0.005490749976839984,0.0056989853990625,0.008405704326179798,2,0.006074258915288805,0.006075258915288805,0.002501270766335,0.00500254153267,0,0.0,True,step,1.5,0.99,0.9,0.5,1.0,2,0.0049981370733367505,0.0035725449826474777,6.542871282409161e-05
isopchip_w1.25_q0.99_rq0.75_g2.5_p1_iqr2,0.005487027558469914,0.005698985571715277,0.008405962201187549,2,0.005818737125145589,0.005819737125145589,0.002501270766335,0.00500254153267,0,0.0,True,pchip,1.25,0.99,0.75,2.5,1.0,2,0.0001724379555929314,0.0035725449826474777,6.542871282409161e-05
isostep_w1.5_q0.975_rq0.75_g0.5_p1_iqr2,0.005487355229810059,0.005698986222123251,0.008405766044949952,2,0.006074258915288805,0.006075258915288805,0.002501270766335,0.00500254153267,0,0.0,True,step,1.5,0.975,0.75,0.5,1.0,2,0.0010273347544869128,0.0035246045408966775,0.00011336915457489183
isopchip_w1.5_q0.99_rq0.9_g0.5_p1_iqr2,0.005490749976839984,0.005698987422713785,0.008405703868632024,2,0.006074258915288805,0.006075258915288805,0.002501270766335,0.00500254153267,0,0.0,True,pchip,1.5,0.99,0.9,0.5,1.0,2,0.0049981370733367505,0.0035725449826474777,6.542871282409161e-05
isostep_w1.5_q0.975_rq0.75_g1.5_p2_iqr2,0.0054890312507382385,0.005698987724811262,0.00840563753639412,2,0.006074258915288805,0.006075258915288805,0.002501270766335,0.00500254153267,0,0.0,True,step,1.5,0.975,0.75,1.5,2.0,2,0.0010273347544869128,0.0035246045408966775,0.00011336915457489183
isopchip_w1.5_q0.975_rq0.75_g0.5_p1_iqr2,0.005487355229810059,0.005698988245774242,0.008405765587405536,2,0.006074258915288805,0.006075258915288805,0.002501270766335,0.00500254153267,0,0.0,True,pchip,1.5,0.975,0.75,0.5,1.0,2,0.0010273347544869128,0.0035246045408966775,0.00011336915457489183
isopchip_w1.5_q0.975_rq0.75_g1.5_p2_iqr2,0.0054890312507382385,0.005698989748461721,0.008405637078842709,2,0.006074258915288805,0.006075258915288805,0.002501270766335,0.00500254153267,0,0.0,True,pchip,1.5,0.975,0.75,1.5,2.0,2,0.0010273347544869128,0.0035246045408966775,0.00011336915457489183
isostep_w1.25_q0.99_rq0.75_g1.5_p1_iqr2,0.0054868660594315985,0.00569899166938567,0.008405990899392023,2,0.005818737125145589,0.005819737125145589,0.002501270766335,0.00500254153267,0,0.0,True,step,1.25,0.99,0.75,1.5,1.0,2,0.0001724379555929314,0.0035725449826474777,6.542871282409161e-05
isopchip_w1.25_q0.99_rq0.75_g1.5_p1_iqr2,0.0054868660594315985,0.005698993349595554,0.008405990516298376,2,0.005818737125145589,0.005819737125145589,0.002501270766335,0.00500254153267,0,0.0,True,pchip,1.25,0.99,0.75,1.5,1.0,2,0.0001724379555929314,0.0035725449826474777,6.542871282409161e-05
isostep_w1.25_q0.99_rq0.75_g2.5_p2_iqr2,0.005486953841954656,0.005698995064171953,0.008406001716352906,2,0.005818737125145589,0.005819737125145589,0.002501270766335,0.00500254153267,0,0.0,True,step,1.25,0.99,0.75,2.5,2.0,2,0.0001724379555929314,0.0035725449826474777,6.542871282409161e-05
isostep_w1.25_q0.975_rq0.75_g0.5_p2_iqr2,0.005487191626630797,0.005698995711099201,0.008405881761629359,2,0.005818737125145589,0.005819737125145589,0.002501270766335,0.00500254153267,0,0.0,True,step,1.25,0.975,0.75,0.5,2.0,2,0.0010149522563703305,0.0035246045408966775,0.00011336915457489183
isostep_w1.25_q0.99_rq0.75_g1_p1_iqr2,0.005486792841242968,0.005698996344477572,0.008406005295818331,2,0.005818737125145589,0.005819737125145589,0.002501270766335,0.00500254153267,0,0.0,True,step,1.25,0.99,0.75,1.0,1.0,2,0.0001724379555929314,0.0035725449826474777,6.542871282409161e-05
isostep_w1.25_q0.99_rq0.9_g0.5_p1_iqr0,0.005490845202795224,0.005698996449073636,0.008405772346730123,0,0.005818737125145589,0.005764037386395133,,,0,0.00500254153267,True,step,1.25,0.99,0.9,0.5,1.0,0,0.004971915420852685,0.0035725449826474777,6.542871282409161e-05
isopchip_w1.25_q0.99_rq0.75_g2.5_p2_iqr2,0.005486953841954656,0.005698996744380836,0.008406001333259753,2,0.005818737125145589,0.005819737125145589,0.002501270766335,0.00500254153267,0,0.0,True,pchip,1.25,0.99,0.75,2.5,2.0,2,0.0001724379555929314,0.0035725449826474777,6.542871282409161e-05
isostep_w1.25_q0.99_rq0.9_g0.5_p1_iqr1,0.005490845202795224,0.00569899733308332,0.008405825210739758,1,0.005818737125145589,0.005819737125145589,0.00500254153267,0.00500254153267,0,0.00500254153267,True,step,1.25,0.99,0.9,0.5,1.0,1,0.004971915420852685,0.0035725449826474777,6.542871282409161e-05
isopchip_w1.25_q0.975_rq0.75_g0.5_p2_iqr2,0.005487191626630797,0.005698997391307895,0.008405881378530737,2,0.005818737125145589,0.005819737125145589,0.002501270766335,0.00500254153267,0,0.0,True,pchip,1.25,0.975,0.75,0.5,2.0,2,0.0010149522563703305,0.0035246045408966775,0.00011336915457489183
isopchip_w1.25_q0.99_rq0.75_g1_p1_iqr2,0.005486792841242968,0.005698998024686078,0.008406004912725341,2,0.005818737125145589,0.005819737125145589,0.002501270766335,0.00500254153267,0,0.0,True,pchip,1.25,0.99,0.75,1.0,1.0,2,0.0001724379555929314,0.0035725449826474777,6.542871282409161e-05
isopchip_w1.25_q0.99_rq0.9_g0.5_p1_iqr0,0.005490845202795224,0.005698998129282111,0.008405771963626515,0,0.005818737125145589,0.005764037386395133,,,0,0.00500254153267,True,pchip,1.25,0.99,0.9,0.5,1.0,0,0.004971915420852685,0.0035725449826474777,6.542871282409161e-05
isopchip_w1.25_q0.99_rq0.9_g0.5_p1_iqr1,0.005490845202795224,0.005698999013291534,0.00840582482763856,1,0.005818737125145589,0.005819737125145589,0.00500254153267,0.00500254153267,0,0.00500254153267,True,pchip,1.25,0.99,0.9,0.5,1.0,1,0.004971915420852685,0.0035725449826474777,6.542871282409161e-05
isostep_w1.25_q0.99_rq0.75_g1.5_p2_iqr2,0.005486811690319379,0.0056989995702726596,0.008406014777867349,2,0.005818737125145589,0.005819737125145589,0.002501270766335,0.00500254153267,0,0.0,True,step,1.25,0.99,0.75,1.5,2.0,2,0.0001724379555929314,0.0035725449826474777,6.542871282409161e-05
isopchip_w1.25_q0.99_rq0.75_g1.5_p2_iqr2,0.005486811690319379,0.005699001250480214,0.008406014394774789,2,0.005818737125145589,0.005819737125145589,0.002501270766335,0.00500254153267,0,0.0,True,pchip,1.25,0.99,0.75,1.5,2.0,2,0.0001724379555929314,0.0035725449826474777,6.542871282409161e-05
isostep_w1.25_q0.99_rq0.75_g0.5_p1_iqr2,0.0054867246442139575,0.005699001543668214,0.008406019851491248,2,0.005818737125145589,0.005819737125145589,0.002501270766335,0.00500254153267,0,0.0,True,step,1.25,0.99,0.75,0.5,1.0,2,0.0001724379555929314,0.0035725449826474777,6.542871282409161e-05
isostep_w1.25_q0.99_rq0.75_g1_p2_iqr2,0.005486753215366217,0.005699002010829662,0.008406021347878817,2,0.005818737125145589,0.005819737125145589,0.002501270766335,0.00500254153267,0,0.0,True,step,1.25,0.99,0.75,1.0,2.0,2,0.0001724379555929314,0.0035725449826474777,6.542871282409161e-05
isopchip_w1.25_q0.99_rq0.75_g0.5_p1_iqr2,0.0054867246442139575,0.005699003223875188,0.00840601946839892,2,0.005818737125145589,0.005819737125145589,0.002501270766335,0.00500254153267,0,0.0,True,pchip,1.25,0.99,0.75,0.5,1.0,2,0.0001724379555929314,0.0035725449826474777,6.542871282409161e-05
isopchip_w1.25_q0.99_rq0.75_g1_p2_iqr2,0.005486753215366217,0.005699003691036497,0.008406020964786556,2,0.005818737125145589,0.005819737125145589,0.002501270766335,0.00500254153267,0,0.0,True,pchip,1.25,0.99,0.75,1.0,2.0,2,0.0001724379555929314,0.0035725449826474777,6.542871282409161e-05
isostep_w1.25_q0.99_rq0.75_g0.5_p2_iqr2,0.005486703141360352,0.005699004576390886,0.008406027944059702,2,0.005818737125145589,0.005819737125145589,0.002501270766335,0.00500254153267,0,0.0,True,step,1.25,0.99,0.75,0.5,2.0,2,0.0001724379555929314,0.0035725449826474777,6.542871282409161e-05
isopchip_w1.25_q0.99_rq0.75_g0.5_p2_iqr2,0.005486703141360352,0.005699006256596965,0.008406027560967743,2,0.005818737125145589,0.005819737125145589,0.002501270766335,0.00500254153267,0,0.0,True,pchip,1.25,0.99,0.75,0.5,2.0,2,0.0001724379555929314,0.0035725449826474777,6.542871282409161e-05
isostep_w1.25_q0.95_rq0.75_g0_p1_iqr2,0.0054866614685318,0.005699007266956163,0.008406034566409941,2,0.005818737125145589,0.005819737125145589,0.002501270766335,0.00500254153267,0,0.0,True,step,1.25,0.95,0.75,0.0,1.0,2,0.0014093740909082732,0.0034749265569206113,0.00016304713855095796
isostep_w1.25_q0.975_rq0.75_g0_p2_iqr2,0.0054866614685318,0.005699007266956163,0.008406034566409941,2,0.005818737125145589,0.005819737125145589,0.002501270766335,0.00500254153267,0,0.0,True,step,1.25,0.975,0.75,0.0,2.0,2,0.0010149522563703305,0.0035246045408966775,0.00011336915457489183
isostep_w1.25_q0.99_rq0.9_g0_p1_iqr2,0.0054866614685318,0.005699007266956163,0.008406034566409941,2,0.005818737125145589,0.005819737125145589,0.002501270766335,0.00500254153267,0,0.0,True,step,1.25,0.99,0.9,0.0,1.0,2,0.004971915420852685,0.0035725449826474777,6.542871282409161e-05
isostep_w1.25_q0.975_rq0.75_g0_p1_iqr2,0.0054866614685318,0.005699007266956163,0.008406034566409941,2,0.005818737125145589,0.005819737125145589,0.002501270766335,0.00500254153267,0,0.0,True,step,1.25,0.975,0.75,0.0,1.0,2,0.0010149522563703305,0.0035246045408966775,0.00011336915457489183
isostep_w1.25_q0.99_rq0.75_g0_p1_iqr2,0.0054866614685318,0.005699007266956163,0.008406034566409941,2,0.005818737125145589,0.005819737125145589,0.002501270766335,0.00500254153267,0,0.0,True,step,1.25,0.99,0.75,0.0,1.0,2,0.0001724379555929314,0.0035725449826474777,6.542871282409161e-05
isostep_w1.25_q0.975_rq0.9_g0_p2_iqr2,0.0054866614685318,0.005699007266956163,0.008406034566409941,2,0.005818737125145589,0.005819737125145589,0.002501270766335,0.00500254153267,0,0.0,True,step,1.25,0.975,0.9,0.0,2.0,2,0.0059136532463995245,0.0035246045408966775,0.00011336915457489183
isostep_w1.25_q0.975_rq0.9_g0_p1_iqr2,0.0054866614685318,0.005699007266956163,0.008406034566409941,2,0.005818737125145589,0.005819737125145589,0.002501270766335,0.00500254153267,0,0.0,True,step,1.25,0.975,0.9,0.0,1.0,2,0.0059136532463995245,0.0035246045408966775,0.00011336915457489183
isostep_w1.25_q0.95_rq0.9_g0_p2_iqr2,0.0054866614685318,0.005699007266956163,0.008406034566409941,2,0.005818737125145589,0.005819737125145589,0.002501270766335,0.00500254153267,0,0.0,True,step,1.25,0.95,0.9,0.0,2.0,2,0.007250131211438143,0.0034749265569206113,0.00016304713855095796
isostep_w1.25_q0.95_rq0.9_g0_p1_iqr2,0.0054866614685318,0.005699007266956163,0.008406034566409941,2,0.005818737125145589,0.005819737125145589,0.002501270766335,0.00500254153267,0,0.0,True,step,1.25,0.95,0.9,0.0,1.0,2,0.007250131211438143,0.0034749265569206113,0.00016304713855095796
isostep_w1.25_q0.99_rq0.9_g0_p2_iqr2,0.0054866614685318,0.005699007266956163,0.008406034566409941,2,0.005818737125145589,0.005819737125145589,0.002501270766335,0.00500254153267,0,0.0,True,step,1.25,0.99,0.9,0.0,2.0,2,0.004971915420852685,0.0035725449826474777,6.542871282409161e-05
isostep_w1.25_q0.95_rq0.75_g0_p2_iqr2,0.0054866614685318,0.005699007266956163,0.008406034566409941,2,0.005818737125145589,0.005819737125145589,0.002501270766335,0.00500254153267,0,0.0,True,step,1.25,0.95,0.75,0.0,2.0,2,0.0014093740909082732,0.0034749265569206113,0.00016304713855095796
isostep_w1.25_q0.99_rq0.75_g0_p2_iqr2,0.0054866614685318,0.005699007266956163,0.008406034566409941,2,0.005818737125145589,0.005819737125145589,0.002501270766335,0.00500254153267,0,0.0,True,step,1.25,0.99,0.75,0.0,2.0,2,0.0001724379555929314,0.0035725449826474777,6.542871282409161e-05
isopchip_w1.25_q0.975_rq0.75_g0_p1_iqr2,0.0054866614685318,0.005699008947161448,0.008406034183318284,2,0.005818737125145589,0.005819737125145589,0.002501270766335,0.00500254153267,0,0.0,True,pchip,1.25,0.975,0.75,0.0,1.0,2,0.0010149522563703305,0.0035246045408966775,0.00011336915457489183
isopchip_w1.25_q0.975_rq0.9_g0_p2_iqr2,0.0054866614685318,0.005699008947161448,0.008406034183318284,2,0.005818737125145589,0.005819737125145589,0.002501270766335,0.00500254153267,0,0.0,True,pchip,1.25,0.975,0.9,0.0,2.0,2,0.0059136532463995245,0.0035246045408966775,0.00011336915457489183
isopchip_w1.25_q0.95_rq0.75_g0_p2_iqr2,0.0054866614685318,0.005699008947161448,0.008406034183318284,2,0.005818737125145589,0.005819737125145589,0.002501270766335,0.00500254153267,0,0.0,True,pchip,1.25,0.95,0.75,0.0,2.0,2,0.0014093740909082732,0.0034749265569206113,0.00016304713855095796
isopchip_w1.25_q0.975_rq0.75_g0_p2_iqr2,0.0054866614685318,0.005699008947161448,0.008406034183318284,2,0.005818737125145589,0.005819737125145589,0.002501270766335,0.00500254153267,0,0.0,True,pchip,1.25,0.975,0.75,0.0,2.0,2,0.0010149522563703305,0.0035246045408966775,0.00011336915457489183
isopchip_w1.25_q0.95_rq0.9_g0_p1_iqr2,0.0054866614685318,0.005699008947161448,0.008406034183318284,2,0.005818737125145589,0.005819737125145589,0.002501270766335,0.00500254153267,0,0.0,True,pchip,1.25,0.95,0.9,0.0,1.0,2,0.007250131211438143,0.0034749265569206113,0.00016304713855095796
isopchip_w1.25_q0.99_rq0.9_g0_p2_iqr2,0.0054866614685318,0.005699008947161448,0.008406034183318284,2,0.005818737125145589,0.005819737125145589,0.002501270766335,0.00500254153267,0,0.0,True,pchip,1.25,0.99,0.9,0.0,2.0,2,0.004971915420852685,0.0035725449826474777,6.542871282409161e-05
isopchip_w1.25_q0.99_rq0.75_g0_p2_iqr2,0.0054866614685318,0.005699008947161448,0.008406034183318284,2,0.005818737125145589,0.005819737125145589,0.002501270766335,0.00500254153267,0,0.0,True,pchip,1.25,0.99,0.75,0.0,2.0,2,0.0001724379555929314,0.0035725449826474777,6.542871282409161e-05
isopchip_w1.25_q0.99_rq0.75_g0_p1_iqr2,0.0054866614685318,0.005699008947161448,0.008406034183318284,2,0.005818737125145589,0.005819737125145589,0.002501270766335,0.00500254153267,0,0.0,True,pchip,1.25,0.99,0.75,0.0,1.0,2,0.0001724379555929314,0.0035725449826474777,6.542871282409161e-05
isopchip_w1.25_q0.975_rq0.9_g0_p1_iqr2,0.0054866614685318,0.005699008947161448,0.008406034183318284,2,0.005818737125145589,0.005819737125145589,0.002501270766335,0.00500254153267,0,0.0,True,pchip,1.25,0.975,0.9,0.0,1.0,2,0.0059136532463995245,0.0035246045408966775,0.00011336915457489183
isopchip_w1.25_q0.95_rq0.75_g0_p1_iqr2,0.0054866614685318,0.005699008947161448,0.008406034183318284,2,0.005818737125145589,0.005819737125145589,0.002501270766335,0.00500254153267,0,0.0,True,pchip,1.25,0.95,0.75,0.0,1.0,2,0.0014093740909082732,0.0034749265569206113,0.00016304713855095796
isopchip_w1.25_q0.99_rq0.9_g0_p1_iqr2,0.0054866614685318,0.005699008947161448,0.008406034183318284,2,0.005818737125145589,0.005819737125145589,0.002501270766335,0.00500254153267,0,0.0,True,pchip,1.25,0.99,0.9,0.0,1.0,2,0.004971915420852685,0.0035725449826474777,6.542871282409161e-05
isopchip_w1.25_q0.95_rq0.9_g0_p2_iqr2,0.0054866614685318,0.005699008947161448,0.008406034183318284,2,0.005818737125145589,0.005819737125145589,0.002501270766335,0.00500254153267,0,0.0,True,pchip,1.25,0.95,0.9,0.0,2.0,2,0.007250131211438143,0.0034749265569206113,0.00016304713855095796
isostep_w1.25_q0.975_rq0.75_g1_p2_iqr2,0.0054879925236527745,0.005699011442863415,0.008405740708325712,2,0.005818737125145589,0.005819737125145589,0.002501270766335,0.00500254153267,0,0.0,True,step,1.25,0.975,0.75,1.0,2.0,2,0.0010149522563703305,0.0035246045408966775,0.00011336915457489183
isopchip_w1.25_q0.975_rq0.75_g1_p2_iqr2,0.0054879925236527745,0.00569901312306747,0.008405740325220663,2,0.005818737125145589,0.005819737125145589,0.002501270766335,0.00500254153267,0,0.0,True,pchip,1.25,0.975,0.75,1.0,2.0,2,0.0010149522563703305,0.0035246045408966775,0.00011336915457489183
isostep_w1.25_q0.95_rq0.75_g0.5_p2_iqr1,0.00548766523338924,0.005699020625743117,0.008405950618864835,1,0.005818737125145589,0.005819737125145589,0.00500254153267,0.00500254153267,0,0.00500254153267,True,step,1.25,0.95,0.75,0.5,2.0,1,0.0014093740909082732,0.0034749265569206113,0.00016304713855095796
isostep_w1.25_q0.95_rq0.75_g0.5_p2_iqr0,0.0054876361145652025,0.005699021165019475,0.008405791941165938,0,0.005818737125145589,0.004153158910419705,,,0,0.00500254153267,True,step,1.25,0.95,0.75,0.5,2.0,0,0.0014093740909082732,0.0034749265569206113,0.00016304713855095796
isopchip_w1.25_q0.95_rq0.75_g0.5_p2_iqr1,0.00548766523338924,0.005699022305944464,0.00840595023576935,1,0.005818737125145589,0.005819737125145589,0.00500254153267,0.00500254153267,0,0.00500254153267,True,pchip,1.25,0.95,0.75,0.5,2.0,1,0.0014093740909082732,0.0034749265569206113,0.00016304713855095796
isopchip_w1.25_q0.95_rq0.75_g0.5_p2_iqr0,0.0054876361145652025,0.005699022845220663,0.008405791558063223,0,0.005818737125145589,0.004153158910419705,,,0,0.00500254153267,True,pchip,1.25,0.95,0.75,0.5,2.0,0,0.0014093740909082732,0.0034749265569206113,0.00016304713855095796
isostep_w1.25_q0.975_rq0.75_g1_p1_iqr0,0.005488453492903319,0.005699039259289235,0.00840558344314658,0,0.005818737125145589,0.004460757406085259,,,0,0.00500254153267,True,step,1.25,0.975,0.75,1.0,1.0,0,0.0010149522563703305,0.0035246045408966775,0.00011336915457489183
isopchip_w1.25_q0.975_rq0.75_g1_p1_iqr0,0.005488453492903319,0.0056990409394850885,0.008405583060034362,0,0.005818737125145589,0.004460757406085259,,,0,0.00500254153267,True,pchip,1.25,0.975,0.75,1.0,1.0,0,0.0010149522563703305,0.0035246045408966775,0.00011336915457489183
isostep_w1.25_q0.975_rq0.75_g1_p1_iqr1,0.005488476290996347,0.005699043021977411,0.008405724158155162,1,0.005818737125145589,0.005819737125145589,0.00500254153267,0.00500254153267,0,0.00500254153267,True,step,1.25,0.975,0.75,1.0,1.0,1,0.0010149522563703305,0.0035246045408966775,0.00011336915457489183
isopchip_w1.25_q0.975_rq0.75_g1_p1_iqr1,0.005488476290996347,0.005699044702172155,0.008405723775049358,1,0.005818737125145589,0.005819737125145589,0.00500254153267,0.00500254153267,0,0.00500254153267,True,pchip,1.25,0.975,0.75,1.0,1.0,1,0.0010149522563703305,0.0035246045408966775,0.00011336915457489183
isostep_w1.25_q0.975_rq0.75_g0.5_p1_iqr2,0.005487442573983033,0.005699051181692855,0.0084057377300638,2,0.005818737125145589,0.005819737125145589,0.002501270766335,0.00500254153267,0,0.0,True,step,1.25,0.975,0.75,0.5,1.0,2,0.0010149522563703305,0.0035246045408966775,0.00011336915457489183
isostep_w1.25_q0.99_rq0.9_g0.5_p1_iqr2,0.005490845202795224,0.0056990525461915595,0.00840567419129407,2,0.005818737125145589,0.005819737125145589,0.002501270766335,0.00500254153267,0,0.0,True,step,1.25,0.99,0.9,0.5,1.0,2,0.004971915420852685,0.0035725449826474777,6.542871282409161e-05
isopchip_w1.25_q0.975_rq0.75_g0.5_p1_iqr2,0.005487442573983033,0.005699052861885193,0.008405737346958615,2,0.005818737125145589,0.005819737125145589,0.002501270766335,0.00500254153267,0,0.0,True,pchip,1.25,0.975,0.75,0.5,1.0,2,0.0010149522563703305,0.0035246045408966775,0.00011336915457489183
isopchip_w1.25_q0.99_rq0.9_g0.5_p1_iqr2,0.005490845202795224,0.0056990542263834956,0.008405673808185988,2,0.005818737125145589,0.005819737125145589,0.002501270766335,0.00500254153267,0,0.0,True,pchip,1.25,0.99,0.9,0.5,1.0,2,0.004971915420852685,0.0035725449826474777,6.542871282409161e-05
isostep_w1.25_q0.975_rq0.75_g1.5_p2_iqr2,0.00548910742408638,0.0056990544620228265,0.008405611407090603,2,0.005818737125145589,0.005819737125145589,0.002501270766335,0.00500254153267,0,0.0,True,step,1.25,0.975,0.75,1.5,2.0,2,0.0010149522563703305,0.0035246045408966775,0.00011336915457489183
isopchip_w1.25_q0.975_rq0.75_g1.5_p2_iqr2,0.00548910742408638,0.005699056142214198,0.00840561102397966,2,0.005818737125145589,0.005819737125145589,0.002501270766335,0.00500254153267,0,0.0,True,pchip,1.25,0.975,0.75,1.5,2.0,2,0.0010149522563703305,0.0035246045408966775,0.00011336915457489183
isostep_w1.5_q0.99_rq0.9_g1_p2_iqr2,0.005507975439827649,0.0056990600187773275,0.008405811804162684,2,0.006074258915288805,0.007625304207296782,0.002501270766335,0.00500254153267,0,0.00500254153267,True,step,1.5,0.99,0.9,1.0,2.0,2,0.0049981370733367505,0.0035725449826474777,6.542871282409161e-05
isostep_w1.5_q0.99_rq0.9_g1_p2_iqr0,0.005507975439827649,0.0056990600187773275,0.008405961423016212,2,0.006074258915288805,0.007625304207296782,0.002501270766335,0.00500254153267,0,0.00500254153267,True,step,1.5,0.99,0.9,1.0,2.0,0,0.0049981370733367505,0.0035725449826474777,6.542871282409161e-05
isostep_w1.5_q0.99_rq0.9_g1_p2_iqr1,0.005507975439827649,0.0056990600187773275,0.008405961423016212,2,0.006074258915288805,0.007625304207296782,0.002501270766335,0.00500254153267,0,0.00500254153267,True,step,1.5,0.99,0.9,1.0,2.0,1,0.0049981370733367505,0.0035725449826474777,6.542871282409161e-05
isopchip_w1.5_q0.99_rq0.9_g1_p2_iqr0,0.005507975439827649,0.005699062042402114,0.008405960965482429,2,0.006074258915288805,0.007625304207296782,0.002501270766335,0.00500254153267,0,0.00500254153267,True,pchip,1.5,0.99,0.9,1.0,2.0,0,0.0049981370733367505,0.0035725449826474777,6.542871282409161e-05
isopchip_w1.5_q0.99_rq0.9_g1_p2_iqr1,0.005507975439827649,0.005699062042402114,0.008405960965482429,2,0.006074258915288805,0.007625304207296782,0.002501270766335,0.00500254153267,0,0.00500254153267,True,pchip,1.5,0.99,0.9,1.0,2.0,1,0.0049981370733367505,0.0035725449826474777,6.542871282409161e-05
isopchip_w1.5_q0.99_rq0.9_g1_p2_iqr2,0.005507975439827649,0.005699062042402114,0.008405811346620757,2,0.006074258915288805,0.007625304207296782,0.002501270766335,0.00500254153267,0,0.00500254153267,True,pchip,1.5,0.99,0.9,1.0,2.0,2,0.0049981370733367505,0.0035725449826474777,6.542871282409161e-05
isostep_w1.5_q0.975_rq0.75_g2.5_p2_iqr0,0.005492039377024265,0.005699062767352747,0.008405508739293549,0,0.006074258915288805,0.005783901495139242,,,0,0.00500254153267,True,step,1.5,0.975,0.75,2.5,2.0,0,0.0010273347544869128,0.0035246045408966775,0.00011336915457489183
isopchip_w1.5_q0.975_rq0.75_g2.5_p2_iqr0,0.005492039377024265,0.005699064790976559,0.008405508281735127,0,0.006074258915288805,0.005783901495139242,,,0,0.00500254153267,True,pchip,1.5,0.975,0.75,2.5,2.0,0,0.0010273347544869128,0.0035246045408966775,0.00011336915457489183
isostep_w1.5_q0.975_rq0.75_g2.5_p2_iqr1,0.005492039377024265,0.0056990681980464844,0.008405578648736516,1,0.006074258915288805,0.006075258915288805,0.00500254153267,0.00500254153267,0,0.00500254153267,True,step,1.5,0.975,0.75,2.5,2.0,1,0.0010273347544869128,0.0035246045408966775,0.00011336915457489183
isopchip_w1.5_q0.975_rq0.75_g2.5_p2_iqr1,0.005492039377024265,0.005699070221668368,0.008405578191181899,1,0.006074258915288805,0.006075258915288805,0.00500254153267,0.00500254153267,0,0.00500254153267,True,pchip,1.5,0.975,0.75,2.5,2.0,1,0.0010273347544869128,0.0035246045408966775,0.00011336915457489183
