ufs_serial,month,X1064,X592,X1066,X1071,X1068,X727,X1063,X1060,X1003,X995,X1070,X594,X1002,X718,X726
S12786,2025-10,12.3980693,-1.1596444,2.2058414,9.8125236,2.8250077,29.6475,30.9200574,19.775222600000003,289.0,1787.5,84.7201353,1451.0,1864.25,1046.5,964.25
S12793,2025-10,8.9840094,0.3871141,3.1435108,4.9100134,2.5246732000000005,32.9375,22.0341491,15.6115753,286.7,1791.25,86.2938578,1578.0,1993.25,1006.0,967.0
S12794,2025-10,10.3953312,0.5869962,2.8576623,8.569031299999999,2.7728379000000003,29.4025,24.6671644,18.6975005,290.5,1770.5,86.2455402,1472.0,1851.5,1166.0,980.5
S12797,2025-10,11.3396245,-0.120238,7.354868,7.596012599999999,2.9557677000000004,27.685,23.0919457,18.6285281,291.85,1765.5,83.05261519999998,1274.25,1880.5,952.25,964.75
S12798,2025-10,10.2154316,0.7810218999999999,2.8358377,4.810983599999999,3.0234996,36.2325,22.8540792,16.797327,285.5,1754.5,86.7777898,1333.0,2148.0,923.25,1014.0
S12800,2025-10,8.4797174,-1.7122706,2.4413255,7.511994,2.0398432,35.9725,22.4046993,16.7553709,287.25,1793.0,86.6102748,1925.75,2060.0,1050.5,1002.5
S12801,2025-10,19.7578832,1.4512174,10.2069798,11.127112,3.9221731,31.8625,17.7355813,22.584078,287.55,1739.25,69.48929129999999,1400.0,2065.75,1013.0,936.5
S12802,2025-10,12.1099194,0.3093525,1.700564,11.2157102,2.6070309,32.4025,26.9748452,22.8174423,286.1,1792.25,84.70959669999998,1346.0,2035.25,976.25,981.5
S12805,2025-10,12.4695096,2.9183388,4.2879777,16.6109574,3.3258914,30.405,21.7161651,26.5571848,288.04999999999995,1747.25,78.26482990000001,1380.0,2076.0,1067.75,1008.25
S12807,2025-10,11.1093533,0.8503584000000001,5.8997066,9.000049599999997,3.6527377,33.9325,24.7098504,18.5412154,286.55,1775.0,81.3748595,1935.75,1916.25,927.5,934.25
S12808,2025-10,10.9941383,6.2372267,3.12306,9.0740366,3.9707683,33.1575,25.4906999,19.3607323,285.9,1776.25,82.6500236,1846.75,2056.5,1032.75,1051.25
S12809,2025-10,10.9941383,6.2372267,3.12306,9.0740366,3.9707683,32.59,25.4906999,19.3607323,290.65,1763.25,82.6500236,1233.0,2056.25,1042.25,1018.25
S12810,2025-10,16.074370899999998,-1.0399695,7.5149873,8.016362599999999,3.2785829,26.5325,22.8495569,21.1499772,289.7,1751.75,78.2270348,1143.25,1976.25,1005.75,970.75
S12811,2025-10,10.5726433,1.0544972,2.0470951,8.058603399999999,3.6960136,32.989999999999995,22.114538,19.0163748,284.25,1772.0,84.7325972,1419.0,2223.5,1086.0,987.25
S12813,2025-10,10.5726433,1.0544972,2.0470951,8.058603399999999,3.6960136,28.9575,22.114538,19.0163748,288.0,1778.75,84.7325972,1921.75,2018.75,1045.25,998.75
S12816,2025-10,10.3534972,-0.7196541,1.2804837999999998,12.4154452,2.9724749,25.5125,25.691654,23.3731286,289.45,1758.5,82.8391023,1195.0,1978.0,999.5,968.75
S12817,2025-10,9.0925757,0.4560274,1.7316900000000002,9.224307199999998,3.8837949,23.785,24.0975645,21.1456876,291.45000000000005,1775.5,85.4066153,1829.0,1960.5,958.5,964.25
S12819,2025-10,10.3534972,-0.7196541,1.2804837999999998,12.4154452,2.9724749,30.7825,25.691654,23.3731286,286.15,1756.75,82.8391023,1552.0,2190.25,985.0,1007.75
S12820,2025-10,9.0925757,0.4560274,1.7316900000000002,9.224307199999998,3.8837949,25.2875,24.0975645,21.1456876,291.8,1759.25,85.4066153,1471.0,1932.5,994.0,918.5
S12822,2025-10,9.487103,-0.5618734000000001,6.919732799999999,8.708586,2.8728895,22.985,21.2484773,17.0637913,287.1,1775.5,78.66479199999998,1606.0,2001.25,1073.25,1062.75
S12823,2025-10,9.487103,-0.5618734000000001,6.919732799999999,8.708586,2.8728895,23.92,21.2484773,17.0637913,283.15,1791.25,78.66479199999998,1805.75,2080.75,992.0,1066.75
S12824,2025-10,9.49299,-0.8475434999999999,2.1302418,8.6169045,3.8996827,,23.1053932,17.3955517,286.635,1728.0,82.417121,,2106.75,1010.75,1116.75
S12825,2025-10,9.49299,-0.8475434999999999,2.1302418,8.6169045,3.8996827,,23.1053932,17.3955517,285.2325,1766.25,82.417121,,1966.25,1046.75,1040.0
S12826,2025-10,9.49299,-0.8475434999999999,2.1302418,8.6169045,3.8996827,,23.1053932,17.3955517,287.16,1765.75,82.417121,,1908.75,1034.5,1034.75
S12827,2025-10,9.49299,-0.8475434999999999,2.1302418,8.6169045,3.8996827,,23.1053932,17.3955517,284.175,1767.75,82.417121,,2072.25,1033.0,1104.5
S12831,2025-10,9.0125873,-0.7802256999999999,5.075373,6.285107399999999,4.2742928,,19.2986937,15.503163,280.9175,1690.75,79.49065829999998,,2079.5,1009.25,960.0
S12832,2025-10,8.627457999999999,0.4417358,2.4283504,3.7541321,2.4368511,25.82,25.2164792,14.5064131,282.0,1788.25,89.38881040000001,1802.75,2125.25,1020.75,980.75
S12833,2025-10,8.711119799999999,-0.271105,4.0021827000000005,1.295266,2.6163128,30.4425,30.220612300000003,12.0800422,289.6,1746.0,90.4372723,1396.5,1973.75,890.0,933.25
S12834,2025-10,9.813654,-0.4714674,2.6774611,5.6080313,2.6683232999999995,30.435,27.2312881,17.819568999999994,291.65,1766.75,87.20993990000001,1478.0,1940.75,895.75,960.5
S12839,2025-10,21.8879939,2.5729249,6.461856999999998,15.409561600000002,7.7038381,24.33,20.5927146,24.653444600000004,283.85,1790.25,64.8435296,1821.0,2031.5,971.25,1031.0
S12841,2025-10,9.002269,0.0693939,2.6363403,7.412498599999998,2.8327475,32.705,28.8628868,17.2926514,288.35,1768.5,86.8100472,1040.5,2003.25,1049.25,980.5
S12842,2025-10,11.465572900000002,-0.080617,1.7727568,9.6177672,2.9601571,31.8875,29.031599300000003,18.4532427,288.05,1762.0,84.3507551,1193.5,1972.75,966.75,959.0
S12843,2025-10,8.506594300000001,-0.5099404000000001,5.077437000000001,5.945901999999999,3.155323,24.1475,21.7173106,14.0714451,284.7,1788.75,85.762168,1694.0,1987.0,993.0,1009.75
S12849,2025-10,8.307843499999999,-0.3824006,1.2289169,7.232765700000001,3.1887951,,22.3733034,17.6704298,284.64,1768.25,86.7562571,,1984.75,999.25,1026.0
S12850,2025-10,9.673751,0.9105263,3.8967476,9.6241643,3.4669523,29.74,21.166069,19.714593,285.3,1772.5,83.21635690000001,1425.0,2240.5,1025.75,1058.5
S12851,2025-10,9.673751,0.9105263,3.8967476,9.6241643,3.4669523,26.4075,21.166069,19.714593,287.25,1775.0,83.21635690000001,1658.25,1962.0,1076.5,1036.25
S12852,2025-10,9.673751,0.9105263,3.8967476,9.6241643,3.4669523,29.755,21.166069,19.714593,285.45,1769.0,83.21635690000001,1711.25,2197.5,1029.5,1057.5
S12854,2025-10,9.811829800000002,-0.7662926,2.9309196,9.3387269,3.6531316,,20.681059,20.3844733,288.71000000000004,1773.0,82.4258088,,1944.0,983.5,994.0
S12857,2025-10,8.307843499999999,-0.3824006,1.2289169,7.232765700000001,3.1887951,,22.3733034,17.6704298,288.13,1765.25,86.7562571,,1998.0,977.0,1040.75
S12860,2025-10,9.6769445,-0.259861,1.9544846,7.648432400000001,2.5240412,,20.2480512,18.5159667,284.52750000000003,1755.25,86.4657853,,2222.25,966.75,1030.25
S12861,2025-10,8.899789799999997,-1.2650859,2.4674487000000003,4.882024599999999,2.8921658,27.355,25.1286633,16.1805935,287.55,1778.5,88.55240479999998,1818.0,1994.5,1052.5,1005.75
S12864,2025-10,8.4458618,-0.8566507,2.8122125,4.27376,2.6170271,29.6075,24.670682100000004,14.3875913,283.0,1767.0,87.10917059999998,1103.25,2145.25,1042.75,1069.0
S12865,2025-10,10.332818,-1.3956061000000002,4.3614882,10.7635837,2.4555892000000004,,25.9120995,20.2955647,287.9175,1794.0,83.73906939999998,,1985.75,979.25,1026.0
S12866,2025-10,14.2835264,2.4848251,8.0483958,6.8684455,4.095089,35.26,25.1573262,19.7441388,283.0,1759.75,76.82529659999999,1320.25,2160.0,1016.75,1041.5
S12867,2025-10,11.8095505,0.9380851999999998,3.970079,13.2697341,4.050453299999999,36.3625,26.324666600000004,22.5141218,286.0,1769.25,78.23115340000001,1257.5,2174.0,986.75,1064.25
S12870,2025-11,9.5721991,0.0997239,1.4495823,4.3554988,3.5839373999999995,,24.1171933,16.204357599999998,286.015,1773.5,85.09293339999998,,2175.5,960.0,1028.25
S12871,2025-11,9.748041699999998,-0.9424616,3.6630508,4.1350558,3.4521457000000004,35.8,22.0204752,15.8968875,289.35,1729.0,82.1933923,1519.0,2100.25,985.25,999.25
S12874,2025-11,15.8032216,0.9524027,8.740226999999999,7.205915099999999,3.7890237,,21.590027600000003,20.452507,289.13,1733.5,74.237859,,2007.5,1077.25,1032.5
S12876,2025-11,17.0371928,0.6672473000000001,11.6964736,8.636095,3.4887226000000005,,21.3266974,22.1689833,286.5475,1754.75,72.1904983,,2220.25,1065.25,1033.0
S12877,2025-11,11.0493072,0.4244974,3.6580452,10.2797914,2.7927558,,25.5426052,21.8742787,289.685,1778.5,81.3962882,,1946.5,1067.5,1069.5
S12878,2025-11,13.1718935,0.7881368999999999,2.0131221000000004,14.8886918,3.1993353,,29.6704138,24.4853797,291.38,1772.25,79.9008703,,1974.0,1077.0,992.5
S12879,2025-11,17.0371928,0.6672473000000001,11.6964736,8.636095,3.4887226000000005,,21.3266974,22.1689833,288.765,1717.0,72.1904983,,2047.25,981.25,968.75
S12880,2025-10,10.6204081,0.6721573000000001,3.8883157,12.7274121,2.7500147,26.1925,25.2608699,21.6394965,289.25,1760.25,81.4910053,1603.75,2058.75,1099.25,1118.5
S12882,2025-10,10.6204081,0.6721573000000001,3.8883157,12.7274121,2.7500147,26.8025,25.2608699,21.6394965,286.85,1739.5,81.4910053,1375.25,2056.25,1046.25,1100.5
S12884,2025-10,15.455693599999998,1.343736,5.0520217,8.9079182,3.4309905,27.42,33.921635200000004,19.2530929,288.65,1763.5,82.91591290000001,1421.0,2085.0,1055.75,1136.25
S12885,2025-10,10.179181800000002,0.2830282,1.8813175,8.939534199999997,2.0492835,33.8,25.2031504,18.1380269,284.15,1750.5,87.21852,1793.5,2066.75,1011.25,1004.5
S12886,2025-10,10.8450133,1.4891255,2.5012274,5.1621101,1.8620812,,33.8354365,14.0974318,283.7225,1807.5,85.45103859999998,,2016.25,1209.75,1067.0
S12887,2025-10,9.5053994,0.2921535,4.033272,2.6537256,3.1623487,36.02,24.7317917,13.9415013,283.8,1772.75,88.12057809999999,1919.5,2064.0,929.0,978.5
S12888,2025-11,10.2934387,0.0454030999999999,3.067869,9.8539925,3.0609699000000004,41.6175,28.73800505,17.513386874999995,282.5,1760.0,83.12950647499999,1488.75,2217.5,995.0,980.0
S12889,2025-10,8.542442699999999,0.7355748000000001,3.6210264,2.0893353,3.2409484,33.335,30.0257648,13.9211138,280.2,1771.75,89.94970649999998,1742.0,2195.0,968.25,1035.0
S12891,2025-10,9.166373599999998,0.3830694,2.3519601000000003,8.287910199999999,2.5269179,33.4225,23.3442723,19.3883617,283.0,1774.75,83.68168940000001,1181.25,2077.25,984.5,958.5
S12895,2025-11,11.3809968,-1.6436647,2.7642173,2.4198673,3.036582,,29.698875399999995,14.4623044,278.415,1761.5,87.0827743,,2119.75,987.5,917.0
S12896,2025-11,13.115991500000002,1.1127625,1.9858642,13.001845800000002,2.590217,,27.8141315,24.6852105,284.48,1772.25,81.739633,,2067.0,1079.75,999.0
S12897,2025-11,17.0371928,0.6672473000000001,11.6964736,8.636095,3.4887226000000005,,21.3266974,22.1689833,282.235,1737.75,72.1904983,,2205.75,1025.25,1019.75
S12903,2025-10,8.243144299999999,1.4631043,3.679121700000001,5.1398704,3.470965,37.9475,21.661330300000003,14.399515699999998,281.45,1764.25,85.8415965,1742.0,2183.25,967.75,1006.25
S12904,2025-10,8.512185299999999,0.1221225,3.0477253,4.100778399999999,2.8863638,30.7125,21.1392203,14.337574599999998,283.75,1753.25,88.9193712,1038.0,2096.75,991.0,1006.25
S12905,2025-10,11.1093533,0.8503584000000001,5.8997066,9.000049599999997,3.6527377,37.6225,24.7098504,18.5412154,285.4,1766.25,81.3748595,1728.25,2074.75,899.0,992.75
S12906,2025-10,7.374279299999999,0.231131,1.7550580000000002,3.6883944,2.676039,,19.0743614,12.820265,288.2225,1776.25,86.38679599999998,,2030.25,1001.75,897.5
S12907,2025-10,11.4343994,1.0941915,3.4673232000000005,7.246525,3.0688928,35.9725,22.6125596,17.880196899999994,284.85,1765.25,86.0351577,1352.75,2172.0,1091.25,1016.5
S12908,2025-10,14.5009367,-0.4128046,3.5276374,14.8116089,3.1678792,39.55,26.1822223,24.2439874,284.3,1785.25,76.19047119999998,1103.5,2068.5,1139.75,1114.25
S12909,2025-10,14.9530506,0.9250677,10.181001,8.931570800000001,3.5639267999999995,,22.037913600000003,18.1120265,288.96500000000003,1775.5,78.73031069999998,,2246.0,1092.0,1114.0
S12911,2025-10,12.0857287,0.4486804,3.6103051,6.847125699999999,2.8696077,29.25,25.1870378,18.325716,289.6,1815.75,85.2886377,1864.0,1884.0,983.0,939.5
S12912,2025-10,9.4106078,-1.2705389,1.2677547999999998,3.8928157,4.0356961,30.79,20.7652608,14.5444753,287.15,1818.25,88.945047,1861.0,1969.25,994.0,979.5
S12916,2025-10,14.4853758,-0.0173551999999999,5.6615557,6.1474445,3.7851127,27.1625,33.2011414,19.1249974,287.3,1739.75,82.85210479999998,1722.25,2084.25,1032.75,1125.0
S12920,2025-10,10.7962306,1.5781225,9.0259195,3.714517700000001,3.5966548,,19.5438485,14.5547449,287.7975,1716.25,80.60253780000001,,2125.5,1003.0,1077.0
S12921,2025-10,10.7962306,1.5781225,9.0259195,3.714517700000001,3.5966548,,19.5438485,14.5547449,285.24,1766.75,80.60253780000001,,2224.75,1022.25,1050.5
S12922,2025-10,11.1231602,0.7556818000000001,3.0798411,9.5250001,3.9617469,30.8275,24.8107509,17.992569500000002,293.0,1779.75,83.89858120000001,1430.0,1832.0,961.25,991.75
S12926,2025-10,11.4343994,1.0941915,3.4673232000000005,7.246525,3.0688928,30.97,22.6125596,17.880196899999994,285.2,1783.5,86.0351577,1301.75,2106.25,1124.0,1054.25
S12929,2025-10,9.9410066,1.013458,1.4421796999999998,11.6776452,2.7212781,30.9825,25.507623,21.9470708,288.05,1752.0,82.00264779999998,1142.25,1951.5,1061.0,967.75
S12931,2025-10,14.0786743,3.2473692,1.9835179,16.8140707,2.259195,28.45,30.1411543,26.0446357,290.65,1761.5,80.85119379999998,1497.0,2010.5,1067.0,1016.25
S12934,2025-10,10.5626889,0.2893435,2.6879584,5.435234899999998,2.7062582,,26.7401643,19.7262948,288.935,1766.5,86.0023581,,2103.25,1226.0,1095.5
S12935,2025-10,7.374279299999999,0.231131,1.7550580000000002,3.6883944,2.676039,,19.0743614,12.820265,285.9475,1781.0,86.38679599999998,,1996.0,1012.0,892.75
S12936,2025-10,18.6229519,1.1451537,9.026503,14.3634032,4.2251044,32.9725,29.1652985,23.5445632,285.2,1775.75,69.6979121,1816.0,1991.75,1045.5,1028.0
S12937,2025-10,14.9530506,0.9250677,10.181001,8.931570800000001,3.5639267999999995,,22.037913600000003,18.1120265,287.64250000000004,1780.0,78.73031069999998,,2108.0,1152.5,1092.25
S12938,2025-10,8.6008459,0.4232347,1.7648800999999998,7.3865003,3.2496463,,23.1693288,17.5945943,289.26,1775.75,88.18450379999999,,2192.5,1026.0,1093.0
S12939,2025-10,16.7740176,0.8683711999999999,5.0536108,4.423670899999999,4.033723,33.885000000000005,34.3656536,18.4033169,285.25,1789.5,83.4231566,1796.5,1884.5,995.75,973.0
S12940,2025-10,18.6229519,1.1451537,9.026503,14.3634032,4.2251044,38.94,29.1652985,23.5445632,284.0,1763.0,69.6979121,1944.75,1997.25,1067.25,1018.25
S12942,2025-10,10.5949339,-0.2289569,2.2591443,10.2552829,3.149736,,19.5519996,19.8366577,288.055,1773.0,84.3750745,,2252.25,1067.0,1079.0
S12944,2025-11,25.0356185,1.6343038,11.27011,13.402083,4.0951294,32.96,20.0584914,27.9488092,285.8,1639.25,62.1749514,1520.0,2251.0,929.5,1010.0
S12947,2025-11,12.0771325,1.3351582,3.5688356,13.9907239,2.8951493,25.9875,18.1925987,23.6541852,288.75,1676.25,80.78472889999998,1500.5,2094.0,1079.5,1071.25
S12949,2025-11,11.8707851,2.0230066000000004,4.5097356,13.5573094,2.5776937,27.8625,21.7004056,20.7436065,288.85,1762.25,84.1358848,1363.75,2093.0,988.0,1034.0
S12950,2025-11,24.611010600000004,-0.5405426999999999,12.808996,6.369177099999999,4.2506262,29.37,22.0676354,23.6387572,286.85,1726.5,68.0854416,1458.0,2193.75,993.25,1029.25
S12951,2025-10,12.1213445,0.0384905,1.6640414,10.8849104,1.9111436,,26.6388612,22.1047236,286.56,1779.75,84.01821009999998,,2030.0,967.0,1059.75
S12953,2025-10,12.1213445,0.0384905,1.6640414,10.8849104,1.9111436,,26.6388612,22.1047236,283.695,1769.0,84.01821009999998,,2263.25,1073.0,1097.5
S12957,2025-10,9.8587495,0.1839412,1.7265967999999998,6.1836514000000005,3.5828979,,29.5118468,16.7302867,283.5175,1773.25,87.11114920000001,,2100.25,1043.25,1041.75
S12958,2025-10,9.8587495,0.1839412,1.7265967999999998,6.1836514000000005,3.5828979,,29.5118468,16.7302867,282.48,1788.75,87.11114920000001,,2088.5,1040.25,1050.75
S12959,2025-10,9.0125873,-0.7802256999999999,5.075373,6.285107399999999,4.2742928,,19.2986937,15.503163,281.4975,1727.5,79.49065829999998,,2041.25,1031.75,976.25
S12960,2025-10,7.4096074,-0.0636447,5.625396599999998,5.729375900000001,5.1653898,33.1875,19.4108789,16.502584,286.75,1755.75,80.7857351,1684.5,2148.25,936.25,1067.75
S12962,2025-11,9.5510142,-2.5800043,10.4813277,4.1039414,2.5191672,,24.7755487,12.8083769,283.855,1750.5,81.95269619999998,,2159.75,1027.75,1066.25
S12963,2025-10,7.4096074,-0.0636447,5.625396599999998,5.729375900000001,5.1653898,30.14,19.4108789,16.502584,289.75,1769.75,80.7857351,1210.5,2012.25,967.25,1046.25
S12964,2025-10,7.4096074,-0.0636447,5.625396599999998,5.729375900000001,5.1653898,30.8,19.4108789,16.502584,290.6,1764.5,80.7857351,1542.5,1979.75,969.5,1000.0
S12965,2025-11,9.755381800000002,-0.1769454,4.842848399999999,5.367246700000001,4.0504281,28.68,21.010719100000003,13.831647699999998,285.35,1731.0,84.0920726,1246.0,2029.5,1021.0,1076.75
S12966,2025-11,9.372681,0.6238952999999999,5.0015887,7.8846367,4.5479107,28.2575,22.9378867,17.0159164,287.55,1772.0,82.22263579999998,1130.0,2088.0,1110.5,1092.25
S12967,2025-11,10.981172099999998,0.6418393,3.2749698,8.6319195,4.5212971,30.3425,32.7135416,18.1264412,285.45,1696.5,83.9101001,1335.75,2113.5,978.0,1063.25
S12968,2025-11,9.372681,0.6238952999999999,5.0015887,7.8846367,4.5479107,26.005,22.9378867,17.0159164,290.15,1725.5,82.22263579999998,1661.25,2090.0,993.25,1006.25
S12970,2025-11,8.133517,-1.7950560999999998,2.8578265,3.8691243,2.4949359,29.5825,22.1932337,13.4073795,284.5,1782.75,86.907535,1097.5,2054.0,994.25,1000.5
S12971,2025-11,6.5306336,-1.3386205,2.1042089,5.774935500000001,1.985638,28.06,17.273111800000002,13.7248513,289.65,1772.5,87.4899317,1870.75,2082.75,976.75,1043.5
S12973,2025-10,16.2395803,0.1546411,2.8768272,7.957563799999999,2.5173118,,27.3215521,18.6818723,286.8525,1784.25,82.043964,,2076.0,1044.5,1000.75
S12974,2025-10,16.2395803,0.1546411,2.8768272,7.957563799999999,2.5173118,,27.3215521,18.6818723,288.04,1788.25,82.043964,,2105.75,1064.5,1038.0
S12975,2025-10,10.7972571,-0.6598470999999999,4.1503783,4.6602166,3.1460181,,24.6879,16.009037,288.14750000000004,1757.75,86.2962671,,2013.75,998.0,963.25
S12978,2025-11,9.1906821,-1.149812,1.8073441000000003,8.553936799999999,2.4211279,27.3125,28.896848100000003,18.7612149,285.95,1762.5,86.22898939999997,1135.5,1965.25,1012.75,1031.25
S12979,2025-11,10.981172099999998,0.6418393,3.2749698,8.6319195,4.5212971,28.34,32.7135416,18.1264412,287.3,1745.0,83.9101001,1200.5,1994.0,1010.75,1061.0
S12982,2025-11,10.5443732,-0.3537138,1.5426195,12.5634454,3.3796066,36.2775,23.8536786,21.6260715,280.54999999999995,1729.5,83.51406349999998,1708.5,2188.25,1002.25,1075.5
S12984,2025-11,14.9661905,0.6372350999999999,5.385294200000001,7.0210873,3.013561,28.9825,25.0258849,17.8692395,284.4,1748.0,83.44965549999998,1823.0,2033.0,1032.75,1067.25
S12985,2025-11,14.9661905,0.6372350999999999,5.385294200000001,7.0210873,3.013561,29.265,25.0258849,17.8692395,287.2,1758.25,83.44965549999998,1834.0,1987.0,1000.25,1049.75
S12986,2025-11,8.158797400000001,0.8887164000000001,3.6287782,8.4818944,3.2910339,29.3125,25.7618165,18.9972414,283.95,1780.75,84.75201440000001,1895.5,2023.5,1020.0,1043.0
S12987,2025-11,10.5443732,-0.3537138,1.5426195,12.5634454,3.3796066,35.6425,23.8536786,21.6260715,282.5,1760.5,83.51406349999998,1337.75,2161.5,989.75,1062.75
S12988,2025-11,9.1906821,-1.149812,1.8073441000000003,8.553936799999999,2.4211279,31.7175,28.896848100000003,18.7612149,287.7,1773.5,86.22898939999997,1773.5,2109.5,1028.75,1036.75
S12989,2025-11,10.5443732,-0.3537138,1.5426195,12.5634454,3.3796066,31.3375,23.8536786,21.6260715,283.6,1765.5,83.51406349999998,1171.25,1924.75,1028.5,1033.5
S12990,2025-11,8.2498532,0.8996713,5.0188120000000005,4.324641400000001,4.5661879,,21.2014902,14.7906799,287.185,1783.25,84.96768440000001,,2032.0,963.5,997.0
S12992,2025-11,14.8239933,0.1545287,4.453450699999999,5.521241799999999,3.8915068,,23.4810405,17.628547299999994,287.99,1803.0,82.7740456,,2030.5,1124.5,1014.25
S12993,2025-11,14.8239933,0.1545287,4.453450699999999,5.521241799999999,3.8915068,,23.4810405,17.628547299999994,288.5525,1780.5,82.7740456,,2107.5,1028.25,976.5
S12994,2025-11,14.8239933,0.1545287,4.453450699999999,5.521241799999999,3.8915068,,23.4810405,17.628547299999994,286.38,1718.5,82.7740456,,2143.5,1081.25,962.75
S12997,2025-11,10.4749008,-0.4036877,1.7700749,6.0126671,2.7252323,,25.4739326,17.1823758,282.5475,1767.25,88.9389023,,2096.75,999.5,1022.0
S13000,2025-11,8.8732551,-2.9753989,2.0152101000000004,3.9211248,4.9995078,,34.207074,13.6041242,284.2675,1817.0,88.6149375,,1948.0,1034.0,981.75
S13001,2025-11,10.4749008,-0.4036877,1.7700749,6.0126671,2.7252323,,25.4739326,17.1823758,283.885,1774.0,88.9389023,,1902.0,1000.25,1008.0
S13002,2025-11,8.642732400000002,0.207483,3.1335502,3.7414037,2.9905060000000003,35.745,21.4703803,14.037915300000002,280.5,1630.0,89.4952395,1518.0,2214.75,1020.75,996.0
S13003,2025-11,9.7884856,-0.2090929999999999,3.3624271,6.767890400000001,2.8735196,28.94,24.4117329,18.5489912,283.0,1761.0,86.0813672,1152.0,2055.5,1049.25,1084.25
S13005,2025-10,9.634444300000002,0.1576286999999999,3.7272829,6.197296700000001,2.6468652,,24.1691918,15.9330007,286.14,1766.0,86.20831240000001,,1902.0,975.0,869.75
S13007,2025-11,8.481046599999999,-0.3328156,4.4662609,6.333349299999999,3.4913093,,21.7553632,16.209084999999998,289.77250000000004,1779.25,86.4167123,,1920.0,995.25,963.25
S13009,2025-10,8.2767844,-0.1923904,1.5041046,6.0674483,3.1206852,27.35,22.2823074,17.2477034,290.4,1777.0,87.1543193,1392.0,2070.25,981.5,1018.25
S13010,2025-10,10.9060195,-1.7108696,3.2083523,10.819842,3.0367744,30.05,24.2203445,22.391155800000003,286.65,1773.25,80.0768781,1189.25,2162.0,972.75,1080.75
S13011,2025-10,10.9060195,-1.7108696,3.2083523,10.819842,3.0367744,33.195,24.2203445,22.391155800000003,282.4,1777.25,80.0768781,1720.75,2298.5,1017.5,1086.25
S13012,2025-10,10.9060195,-1.7108696,3.2083523,10.819842,3.0367744,28.7475,24.2203445,22.391155800000003,291.35,1759.25,80.0768781,1413.0,2182.0,971.75,1037.5
S13013,2025-10,8.8887019,0.417799,3.340018,9.7479247,3.1210498,29.9225,20.8209622,18.3228038,291.5,1768.75,83.379626,1691.0,1945.25,983.25,987.25
S13014,2025-10,20.9450334,-5.3686175,14.4099217,7.735919,3.6462829,28.6025,23.044003600000003,22.0080694,285.2,1714.0,55.1159032,1726.25,2191.75,912.5,1053.75
S13015,2025-10,10.1983977,-2.6297865,10.047644900000002,10.200956800000002,5.9784125,38.61,16.8042484,16.039900199999998,289.65,1769.25,68.624488,1151.5,2068.25,1049.0,988.0
S13016,2025-10,10.1983977,-2.6297865,10.047644900000002,10.200956800000002,5.9784125,36.225,16.8042484,16.039900199999998,287.65,1766.75,68.624488,1908.75,1995.75,1006.0,965.25
S13018,2025-10,8.487329699999998,-1.8624918,3.4210442000000003,7.4525077999999985,3.0140443,30.865,20.382406600000003,19.6434055,281.70000000000005,1803.5,82.84019570000001,1145.0,2120.5,1013.0,1107.75
S13019,2025-10,16.1214349,-1.2053357,4.8506749000000005,5.7640654,1.8870638,29.405,21.4324076,19.4568592,282.8,1780.75,82.3480017,1135.5,2008.5,904.5,1039.0
S13021,2025-10,16.1214349,-1.2053357,4.8506749000000005,5.7640654,1.8870638,31.075,21.4324076,19.4568592,285.75,1667.25,82.3480017,1453.5,2146.25,957.5,1027.5
S13022,2025-10,14.3161255,-2.8067626,3.8283579,14.656506099999998,3.8499052,28.635,24.6196258,26.3241051,285.45,1762.5,73.1832723,1746.5,2180.25,986.0,1110.75
S13023,2025-10,21.8879939,2.5729249,6.461856999999998,15.409561600000002,7.7038381,26.2075,20.5927146,24.653444600000004,283.4,1781.0,64.8435296,1175.0,2080.0,1002.5,1046.75
S13024,2025-10,10.3334835,0.7603848000000001,3.6144426,9.9563933,1.7154651,24.6775,15.1074446,18.7534994,295.25,1787.0,84.66415599999998,1530.5,1914.75,1018.0,987.25
S13025,2025-10,7.874482799999999,-0.1023855,3.5052989,5.121027499999999,2.9484936,29.6575,21.319713,15.6795132,280.4,1786.25,85.20104559999999,1460.0,2258.75,1077.0,1043.75
S13026,2025-10,9.1810164,0.120471,2.8846224,10.8404005,3.6554857,29.8375,25.7636172,18.3723403,285.29999999999995,1785.0,83.6088496,1219.5,2164.25,1053.5,1094.0
S13030,2025-11,11.8304173,-2.7674391,2.7810764,7.514546699999999,4.1016172,31.715,26.5856214,19.6728138,287.25,1768.75,83.5154256,1302.0,2026.75,1060.5,1071.5
S13032,2025-11,11.0288267,0.8541667,4.392835900000001,3.9380886,3.817755000000001,,30.4107437,16.337850099999997,293.96750000000003,1739.75,84.33199549999998,,2008.75,1109.75,1009.75
S13033,2025-11,21.2155261,3.1263158,8.6543963,12.3694483,3.2900861000000003,,25.512703,17.6616295,291.715,1722.25,78.4944567,,2012.5,992.5,1015.5
S13034,2025-10,12.1411791,-0.8766487,2.8417988,9.9416176,2.1153542,29.375,21.988184,20.3665951,294.45,1796.5,83.53029709999998,1302.25,2146.5,1133.75,1015.75
S13035,2025-10,15.0675332,1.9265988,5.7450002,12.1038101,4.5799789,29.51,23.4788138,20.6502429,290.05,1787.75,74.71052639999998,1912.25,2053.0,1148.5,1016.75
