die_x,die_y,count,pred_mean,pred_max,pred_std,risk_count,risk_rate,ppm_mean,ppm_max,radial_dist
32,18,673,0.00247851,0.00389515,0.00088219,181,26.89,2478.5,3895.2,7.826
32,19,584,0.00239416,0.00388848,0.00109721,186,31.85,2394.2,3888.5,7.433
32,20,531,0.0025381,0.00398348,0.00096827,215,40.49,2538.1,3983.5,7.159
32,21,621,0.00253527,0.00403393,0.00085916,151,24.32,2535.3,4033.9,7.018
32,22,557,0.0025257,0.00391132,0.00104099,213,38.24,2525.7,3911.3,7.018
32,23,415,0.0023492,0.00386912,0.00116978,102,24.58,2349.2,3869.1,7.159
32,24,708,0.00255314,0.00407082,0.00087177,213,30.08,2553.1,4070.8,7.433
32,25,632,0.00243063,0.00392496,0.00100167,203,32.12,2430.6,3925.0,7.826
32,26,724,0.00230098,0.0038882,0.00117102,264,36.46,2301.0,3888.2,8.322
32,27,614,0.0025118,0.00385719,0.0010518,214,34.85,2511.8,3857.2,8.902
32,28,702,0.00247488,0.00373989,0.00083374,140,19.94,2474.9,3739.9,9.552
32,29,764,0.00246017,0.00373853,0.00090226,226,29.58,2460.2,3738.5,10.259
32,30,569,0.00225307,0.00359125,0.00100387,98,17.22,2253.1,3591.2,11.011
32,31,665,0.00241472,0.00369371,0.00091894,203,30.53,2414.7,3693.7,11.8
32,32,123,0.00263826,0.00340657,0.00053635,37,30.08,2638.3,3406.6,12.619
33,11,163,0.00247115,0.00373355,0.00055412,31,19.02,2471.2,3733.6,12.093
33,12,598,0.00246223,0.00363144,0.00093237,155,25.92,2462.2,3631.4,11.236
33,13,612,0.00232541,0.00378597,0.0009753,147,24.02,2325.4,3786.0,10.404
33,14,621,0.00254756,0.00368354,0.00083215,190,30.6,2547.6,3683.5,9.605
33,15,441,0.0024014,0.00391036,0.00108336,137,31.07,2401.4,3910.4,8.846
33,16,702,0.00232624,0.00390019,0.00107708,220,31.34,2326.2,3900.2,8.139
33,17,715,0.00245219,0.00381295,0.00095371,199,27.83,2452.2,3813.0,7.5
33,18,612,0.00235267,0.00385156,0.00099279,157,25.65,2352.7,3851.6,6.946
33,19,508,0.00248042,0.00398221,0.00112958,189,37.2,2480.4,3982.2,6.5
33,20,569,0.00255788,0.00398348,0.00102137,215,37.79,2557.9,3983.5,6.185
33,21,550,0.00253935,0.00392085,0.00089471,133,24.18,2539.4,3920.8,6.021
33,22,611,0.00227226,0.00403885,0.00118022,190,31.1,2272.3,4038.8,6.021
33,23,500,0.0020465,0.00381849,0.00122099,103,20.6,2046.5,3818.5,6.185
33,24,465,0.00241666,0.00407378,0.00102248,130,27.96,2416.7,4073.8,6.5
33,25,583,0.00240622,0.00379815,0.00105244,179,30.7,2406.2,3798.2,6.946
33,26,712,0.00238431,0.00375808,0.00113102,285,40.03,2384.3,3758.1,7.5
33,27,635,0.00257092,0.00373332,0.00102361,247,38.9,2570.9,3733.3,8.139
33,28,699,0.00260817,0.00368352,0.00074989,212,30.33,2608.2,3683.5,8.846
33,29,666,0.00249757,0.00375139,0.00083112,180,27.03,2497.6,3751.4,9.605
33,30,772,0.00231853,0.00365044,0.00099112,176,22.8,2318.5,3650.4,10.404
33,31,539,0.002306,0.00355829,0.00089263,125,23.19,2306.0,3558.3,11.236
33,32,170,0.00243917,0.00342807,0.0006346,30,17.65,2439.2,3428.1,12.093
34,11,171,0.0025283,0.00357366,0.00057193,34,19.88,2528.3,3573.7,11.63
34,12,676,0.00248688,0.00373508,0.00079354,162,23.96,2486.9,3735.1,10.735
34,13,618,0.00250954,0.00370566,0.00086742,154,24.92,2509.5,3705.7,9.862
34,14,547,0.00244501,0.00382294,0.00102124,207,37.84,2445.0,3822.9,9.014
34,15,627,0.0024456,0.00387036,0.00106367,246,39.23,2445.6,3870.4,8.201
34,16,612,0.00244169,0.00381721,0.00094829,173,28.27,2441.7,3817.2,7.433
34,17,792,0.00241135,0.00382222,0.00097916,188,23.74,2411.4,3822.2,6.727
34,18,623,0.00233812,0.00398911,0.00095123,142,22.79,2338.1,3989.1,6.103
34,19,571,0.00242316,0.00424079,0.00098398,147,25.74,2423.2,4240.8,5.59
34,20,597,0.00249851,0.00373891,0.00100873,230,38.53,2498.5,3738.9,5.22
34,21,574,0.00242812,0.00383908,0.00090358,121,21.08,2428.1,3839.1,5.025
34,22,630,0.00256232,0.00392535,0.00101145,220,34.92,2562.3,3925.4,5.025
34,23,416,0.0022902,0.00386912,0.00110592,87,20.91,2290.2,3869.1,5.22
34,24,557,0.00246218,0.00392918,0.00105327,218,39.14,2462.2,3929.2,5.59
34,25,522,0.00226383,0.00389678,0.00116505,170,32.57,2263.8,3896.8,6.103
34,26,798,0.00231368,0.0038882,0.00111398,251,31.45,2313.7,3888.2,6.727
34,27,635,0.00248133,0.00385719,0.00108708,230,36.22,2481.3,3857.2,7.433
34,28,735,0.00238863,0.00373989,0.00096342,166,22.59,2388.6,3739.9,8.201
34,29,692,0.00249915,0.00373853,0.00087389,218,31.5,2499.2,3738.5,9.014
34,30,615,0.00235335,0.00390762,0.00102679,163,26.5,2353.4,3907.6,9.862
34,31,701,0.00251891,0.00369371,0.00081993,230,32.81,2518.9,3693.7,10.735
34,32,259,0.00253121,0.00370888,0.00062832,82,31.66,2531.2,3708.9,11.63
35,11,428,0.0024644,0.00360515,0.0005884,56,13.08,2464.4,3605.2,11.236
35,12,691,0.00241639,0.00363144,0.00088847,167,24.17,2416.4,3631.4,10.308
35,13,670,0.0022705,0.00378597,0.00106071,185,27.61,2270.5,3786.0,9.394
35,14,534,0.00240178,0.00368354,0.00094844,161,30.15,2401.8,3683.5,8.5
35,15,516,0.00234851,0.00391036,0.00103726,152,29.46,2348.5,3910.4,7.632
35,16,683,0.00229233,0.00390019,0.0010788,210,30.75,2292.3,3900.2,6.801
35,17,730,0.00229921,0.00376546,0.00101349,180,24.66,2299.2,3765.5,6.021
35,18,541,0.00225427,0.00373635,0.00110059,151,27.91,2254.3,3736.4,5.315
35,19,504,0.00239968,0.00398221,0.00113292,159,31.55,2399.7,3982.2,4.717
35,20,513,0.00247575,0.00375114,0.00098343,157,30.6,2475.8,3751.1,4.272
35,21,438,0.00231466,0.00390745,0.00102704,115,26.26,2314.7,3907.4,4.031
35,22,694,0.00216284,0.0039674,0.00112713,142,20.46,2162.8,3967.4,4.031
35,23,521,0.00204894,0.00392954,0.00122255,126,24.18,2048.9,3929.5,4.272
35,24,481,0.00247494,0.00407082,0.00108551,189,39.29,2474.9,4070.8,4.717
35,25,643,0.00239421,0.00379815,0.00102981,186,28.93,2394.2,3798.2,5.315
35,26,723,0.00253463,0.00372353,0.00104588,328,45.37,2534.6,3723.5,6.021
35,27,635,0.00250672,0.00373332,0.00098829,219,34.49,2506.7,3733.3,6.801
35,28,631,0.00231736,0.00377085,0.00099101,178,28.21,2317.4,3770.8,7.632
35,29,622,0.00245823,0.00375139,0.00082003,171,27.49,2458.2,3751.4,8.5
35,30,735,0.0022562,0.00390762,0.00099627,161,21.9,2256.2,3907.6,9.394
35,31,566,0.0024244,0.00359441,0.00086949,144,25.44,2424.4,3594.4,10.308
35,32,365,0.00244377,0.00350506,0.00063815,65,17.81,2443.8,3505.1,11.236
36,11,380,0.00248097,0.00373355,0.00057722,47,12.37,2481.0,3733.6,10.92
36,12,757,0.00234495,0.00373508,0.00085534,138,18.23,2345.0,3735.1,9.962
36,13,549,0.00249301,0.00376833,0.00092832,160,29.14,2493.0,3768.3,9.014
36,14,527,0.00223158,0.00370366,0.0010661,176,33.4,2231.6,3703.7,8.078
36,15,629,0.00235536,0.00387036,0.00106908,207,32.91,2355.4,3870.4,7.159
36,16,485,0.00243974,0.00381721,0.00103798,168,34.64,2439.7,3817.2,6.265
36,17,796,0.00234386,0.00382222,0.00102622,206,25.88,2343.9,3822.2,5.408
36,18,479,0.00241161,0.00398911,0.00093149,102,21.29,2411.6,3989.1,4.61
36,19,458,0.00236831,0.00424079,0.00103635,127,27.73,2368.3,4240.8,3.905
36,20,562,0.00248329,0.00369217,0.0009535,195,34.7,2483.3,3692.2,3.354
36,21,494,0.00241582,0.00390745,0.00100562,123,24.9,2415.8,3907.4,3.041
36,22,603,0.00247342,0.00392535,0.00100151,189,31.34,2473.4,3925.4,3.041
36,23,471,0.00205085,0.00372715,0.0012017,79,16.77,2050.8,3727.2,3.354
36,24,597,0.00240897,0.00389005,0.00095279,202,33.84,2409.0,3890.0,3.905
36,25,570,0.00238054,0.00389678,0.00104145,193,33.86,2380.5,3896.8,4.61
36,26,583,0.00247918,0.00370824,0.00105405,206,35.33,2479.2,3708.2,5.408
36,27,676,0.00237913,0.00369452,0.00107474,181,26.78,2379.1,3694.5,6.265
36,28,637,0.0024224,0.00377085,0.00091056,170,26.69,2422.4,3770.8,7.159
36,29,636,0.00245568,0.00364445,0.00084116,171,26.89,2455.7,3644.4,8.078
36,30,666,0.00238453,0.00390762,0.00098855,197,29.58,2384.5,3907.6,9.014
36,31,671,0.00258608,0.00369371,0.00074079,176,26.23,2586.1,3693.7,9.962
36,32,331,0.00226267,0.00370888,0.00073799,64,19.34,2262.7,3708.9,10.92
37,11,466,0.0024412,0.00360524,0.00065124,76,16.31,2441.2,3605.2,10.689
37,12,687,0.00243707,0.00372598,0.00089863,157,22.85,2437.1,3726.0,9.708
37,13,616,0.0024086,0.00365714,0.00098201,179,29.06,2408.6,3657.1,8.732
37,14,561,0.00215739,0.00406975,0.00103443,123,21.93,2157.4,4069.7,7.762
37,15,703,0.00234167,0.00391036,0.00096618,159,22.62,2341.7,3910.4,6.801
37,16,717,0.00235339,0.00390019,0.00104208,218,30.4,2353.4,3900.2,5.852
37,17,606,0.00238234,0.00406589,0.00096089,167,27.56,2382.3,4065.9,4.924
37,18,570,0.00227005,0.00373648,0.00113289,177,31.05,2270.0,3736.5,4.031
37,19,506,0.00238768,0.00398221,0.0010653,137,27.08,2387.7,3982.2,3.202
37,20,525,0.00246846,0.00375114,0.00103658,173,32.95,2468.5,3751.1,2.5
37,21,421,0.00235109,0.00390745,0.00097707,95,22.57,2351.1,3907.4,2.062
37,22,736,0.00221817,0.0038406,0.00106579,161,21.88,2218.2,3840.6,2.062
37,23,457,0.00197495,0.00392954,0.00120566,98,21.44,1975.0,3929.5,2.5
37,24,595,0.00224921,0.00394448,0.00112276,145,24.37,2249.2,3944.5,3.202
37,25,685,0.00259708,0.00384285,0.00086478,202,29.49,2597.1,3842.8,4.031
37,26,579,0.00246058,0.00400809,0.00101972,218,37.65,2460.6,4008.1,4.924
37,27,604,0.00236527,0.00374391,0.00110563,197,32.62,2365.3,3743.9,5.852
37,28,671,0.00231194,0.00377085,0.00101446,188,28.02,2311.9,3770.8,6.801
37,29,574,0.00224854,0.00375139,0.00091477,107,18.64,2248.5,3751.4,7.762
37,30,761,0.00229951,0.00390762,0.00096639,187,24.57,2299.5,3907.6,8.732
37,31,578,0.0025152,0.00387438,0.00071525,148,25.61,2515.2,3874.4,9.708
37,32,474,0.00225311,0.00363666,0.0007113,57,12.03,2253.1,3636.7,10.689
38,11,442,0.00244768,0.00373355,0.00064409,44,9.95,2447.7,3733.6,10.548
38,12,690,0.00234757,0.0037137,0.00079502,107,15.51,2347.6,3713.7,9.552
38,13,611,0.00253461,0.0039107,0.00095818,188,30.77,2534.6,3910.7,8.559
38,14,662,0.00239099,0.00382294,0.00088481,115,17.37,2391.0,3822.9,7.566
38,15,537,0.00238501,0.00374313,0.00109515,186,34.64,2385.0,3743.1,6.576
38,16,601,0.00245128,0.00381721,0.00096954,196,32.61,2451.3,3817.2,5.59
38,17,688,0.00232061,0.00382222,0.00103615,173,25.15,2320.6,3822.2,4.61
38,18,498,0.00236609,0.00385257,0.00102438,116,23.29,2366.1,3852.6,3.64
38,19,443,0.0024974,0.00424079,0.00102358,150,33.86,2497.4,4240.8,2.693
38,20,468,0.00235271,0.00378328,0.00109003,162,34.62,2352.7,3783.3,1.803
38,21,462,0.00240545,0.00385177,0.00104863,120,25.97,2405.4,3851.8,1.118
38,22,514,0.00256269,0.0039674,0.00093472,193,37.55,2562.7,3967.4,1.118
38,23,534,0.00218078,0.00363845,0.00112051,98,18.35,2180.8,3638.4,1.803
38,24,543,0.00241997,0.00395324,0.00096447,174,32.04,2420.0,3953.2,2.693
38,25,584,0.00257254,0.00389678,0.00099321,226,38.7,2572.5,3896.8,3.64
38,26,507,0.00246337,0.00361298,0.00102448,182,35.9,2463.4,3613.0,4.61
38,27,625,0.00247094,0.00372296,0.00105636,203,32.48,2470.9,3723.0,5.59
38,28,611,0.00269409,0.00377085,0.00076987,239,39.12,2694.1,3770.8,6.576
38,29,624,0.00236627,0.00360025,0.00087404,138,22.12,2366.3,3600.2,7.566
38,30,684,0.00242136,0.00365834,0.00098993,263,38.45,2421.4,3658.3,8.559
38,31,560,0.00250078,0.00387438,0.0008174,142,25.36,2500.8,3874.4,9.552
38,32,533,0.00239327,0.00366382,0.00062644,88,16.51,2393.3,3663.8,10.548
39,11,379,0.00252345,0.00363666,0.00064104,71,18.73,2523.4,3636.7,10.5
39,12,640,0.0025095,0.003726,0.00080917,127,19.84,2509.5,3726.0,9.5
39,13,659,0.00248704,0.00384319,0.00092393,196,29.74,2487.0,3843.2,8.5
39,14,636,0.0022936,0.00406975,0.00091159,119,18.71,2293.6,4069.7,7.5
39,15,768,0.00229933,0.00391036,0.00097794,166,21.61,2299.3,3910.4,6.5
39,16,881,0.00235126,0.00390019,0.00107057,309,35.07,2351.3,3900.2,5.5
39,17,509,0.00246069,0.00419138,0.00101435,186,36.54,2460.7,4191.4,4.5
39,18,516,0.00233118,0.00398911,0.00104674,140,27.13,2331.2,3989.1,3.5
39,19,421,0.00248503,0.00379473,0.00108461,151,35.87,2485.0,3794.7,2.5
39,20,507,0.00241503,0.00390377,0.00101559,168,33.14,2415.0,3903.8,1.5
39,21,415,0.00229313,0.00390745,0.00108559,98,23.61,2293.1,3907.4,0.5
39,22,643,0.00228108,0.0038406,0.00110067,180,27.99,2281.1,3840.6,0.5
39,23,507,0.00214758,0.00392954,0.00114528,109,21.5,2147.6,3929.5,1.5
39,24,587,0.00232345,0.00394448,0.00110267,154,26.24,2323.4,3944.5,2.5
39,25,562,0.00256577,0.00407525,0.00085431,155,27.58,2565.8,4075.2,3.5
39,26,489,0.0025008,0.00400809,0.00095832,143,29.24,2500.8,4008.1,4.5
39,27,567,0.00256593,0.00374391,0.00094242,204,35.98,2565.9,3743.9,5.5
39,28,606,0.00241918,0.00362909,0.00098504,176,29.04,2419.2,3629.1,6.5
39,29,534,0.0021495,0.00375139,0.00102774,84,15.73,2149.5,3751.4,7.5
39,30,708,0.00237289,0.00364811,0.00089563,193,27.26,2372.9,3648.1,8.5
39,31,531,0.00248635,0.00387438,0.00071494,130,24.48,2486.4,3874.4,9.5
39,32,568,0.00239282,0.00370888,0.00075062,151,26.58,2392.8,3708.9,10.5
40,11,391,0.00240541,0.00360515,0.00070723,77,19.69,2405.4,3605.2,10.548
40,12,663,0.00237076,0.00370169,0.00084188,130,19.61,2370.8,3701.7,9.552
40,13,510,0.00244964,0.0039107,0.00095937,158,30.98,2449.6,3910.7,8.559
40,14,606,0.00237946,0.00406975,0.00086118,97,16.01,2379.5,4069.7,7.566
40,15,543,0.0024073,0.00371069,0.00099807,178,32.78,2407.3,3710.7,6.576
40,16,684,0.00250043,0.00381721,0.00093899,180,26.32,2500.4,3817.2,5.59
40,17,628,0.00251677,0.00382222,0.00098534,243,38.69,2516.8,3822.2,4.61
40,18,535,0.00226967,0.00385257,0.00101361,111,20.75,2269.7,3852.6,3.64
40,19,438,0.0025287,0.00422612,0.00104851,158,36.07,2528.7,4226.1,2.693
40,20,436,0.00240595,0.00378328,0.00102899,119,27.29,2406.0,3783.3,1.803
40,21,396,0.00250549,0.00368891,0.00094031,125,31.57,2505.5,3688.9,1.118
40,22,679,0.00255583,0.0039674,0.00084773,200,29.46,2555.8,3967.4,1.118
40,23,575,0.0024465,0.00363845,0.00090981,118,20.52,2446.5,3638.4,1.803
40,24,551,0.00239266,0.00395324,0.00101059,181,32.85,2392.7,3953.2,2.693
40,25,577,0.00253847,0.00387713,0.00103381,205,35.53,2538.5,3877.1,3.64
40,26,508,0.00250278,0.00362012,0.0009802,162,31.89,2502.8,3620.1,4.61
40,27,639,0.00257959,0.00382534,0.00090689,216,33.8,2579.6,3825.3,5.59
40,28,518,0.00260574,0.00362178,0.00089961,196,37.84,2605.7,3621.8,6.576
40,29,487,0.00231656,0.00391215,0.00086531,75,15.4,2316.6,3912.2,7.566
40,30,578,0.00256828,0.00360155,0.00086993,244,42.21,2568.3,3601.6,8.559
40,31,574,0.00249539,0.00387438,0.00081627,131,22.82,2495.4,3874.4,9.552
40,32,548,0.00237934,0.00366423,0.00057941,86,15.69,2379.3,3664.2,10.548
41,11,352,0.00246659,0.00373355,0.0007209,86,24.43,2466.6,3733.6,10.689
41,12,675,0.00241232,0.003726,0.00086143,120,17.78,2412.3,3726.0,9.708
41,13,655,0.00243092,0.00384319,0.00086793,150,22.9,2430.9,3843.2,8.732
41,14,693,0.0022907,0.00406975,0.00091512,119,17.17,2290.7,4069.7,7.762
41,15,659,0.00232871,0.0038484,0.00096639,138,20.94,2328.7,3848.4,6.801
41,16,898,0.0024785,0.00376411,0.00099487,266,29.62,2478.5,3764.1,5.852
41,17,550,0.00256792,0.00419138,0.00103262,223,40.55,2567.9,4191.4,4.924
41,18,491,0.00225424,0.00398911,0.00104149,124,25.25,2254.2,3989.1,4.031
41,19,407,0.00244454,0.00424079,0.00114597,162,39.8,2444.5,4240.8,3.202
41,20,564,0.00248287,0.00390377,0.00100298,192,34.04,2482.9,3903.8,2.5
41,21,574,0.00239936,0.00385177,0.00103343,156,27.18,2399.4,3851.8,2.062
41,22,652,0.00251302,0.00381951,0.00091289,197,30.21,2513.0,3819.5,2.062
41,23,635,0.00242763,0.00392954,0.00104676,227,35.75,2427.6,3929.5,2.5
41,24,618,0.00240097,0.00394919,0.00113859,226,36.57,2401.0,3949.2,3.202
41,25,432,0.0023682,0.00407525,0.000989,101,23.38,2368.2,4075.2,4.031
41,26,556,0.00261817,0.00400809,0.00092183,224,40.29,2618.2,4008.1,4.924
41,27,616,0.00259271,0.00374391,0.00096208,241,39.12,2592.7,3743.9,5.852
41,28,539,0.00247267,0.00362909,0.0009865,196,36.36,2472.7,3629.1,6.801
41,29,576,0.00227958,0.00366928,0.00099292,148,25.69,2279.6,3669.3,7.762
41,30,630,0.00244205,0.00347965,0.0008871,195,30.95,2442.0,3479.6,8.732
41,31,637,0.00249469,0.00358064,0.0007882,183,28.73,2494.7,3580.6,9.708
41,32,409,0.00250503,0.00370888,0.0007251,144,35.21,2505.0,3708.9,10.689
42,11,369,0.00253791,0.00399619,0.00058926,68,18.43,2537.9,3996.2,10.92
42,12,678,0.00239954,0.003726,0.00082737,140,20.65,2399.5,3726.0,9.962
42,13,514,0.00241073,0.00392006,0.00090753,127,24.71,2410.7,3920.1,9.014
42,14,657,0.00237169,0.00356269,0.00085427,81,12.33,2371.7,3562.7,8.078
42,15,498,0.00225499,0.00370948,0.00113777,158,31.73,2255.0,3709.5,7.159
42,16,809,0.00250177,0.00377674,0.00087621,242,29.91,2501.8,3776.7,6.265
42,17,481,0.00253438,0.00381659,0.00102117,212,44.07,2534.4,3816.6,5.408
42,18,568,0.00241672,0.00381782,0.0010257,171,30.11,2416.7,3817.8,4.61
42,19,454,0.00257721,0.00422612,0.00107644,186,40.97,2577.2,4226.1,3.905
42,20,443,0.00256624,0.00377452,0.00086683,139,31.38,2566.2,3774.5,3.354
42,21,670,0.00238359,0.00368891,0.00096225,149,22.24,2383.6,3688.9,3.041
42,22,541,0.0024177,0.00390724,0.00104183,176,32.53,2417.7,3907.2,3.041
42,23,615,0.00249195,0.00371057,0.00085951,151,24.55,2492.0,3710.6,3.354
42,24,499,0.00244878,0.00395324,0.00100214,175,35.07,2448.8,3953.2,3.905
42,25,540,0.00259767,0.00384672,0.00093047,213,39.44,2597.7,3846.7,4.61
42,26,433,0.00257441,0.00362012,0.00094862,137,31.64,2574.4,3620.1,5.408
42,27,766,0.0026426,0.00382534,0.00085828,287,37.47,2642.6,3825.3,6.265
42,28,467,0.00241077,0.00357352,0.00100817,163,34.9,2410.8,3573.5,7.159
42,29,549,0.00241995,0.00391215,0.00089186,137,24.95,2420.0,3912.2,8.078
42,30,661,0.002501,0.00364811,0.0007343,204,30.86,2501.0,3648.1,9.014
42,31,595,0.00234696,0.00364339,0.00081514,111,18.66,2347.0,3643.4,9.962
42,32,349,0.00246852,0.00366423,0.00069755,90,25.79,2468.5,3664.2,10.92
43,11,350,0.00247135,0.00399619,0.00077398,101,28.86,2471.4,3996.2,11.236
43,12,751,0.00245476,0.003726,0.00086663,144,19.17,2454.8,3726.0,10.308
43,13,599,0.00248058,0.00392006,0.00077031,112,18.7,2480.6,3920.1,9.394
43,14,659,0.00227204,0.00389425,0.00098148,136,20.64,2272.0,3894.2,8.5
43,15,643,0.00225398,0.0038484,0.00103323,128,19.91,2254.0,3848.4,7.632
43,16,882,0.00264669,0.00380143,0.00087099,332,37.64,2646.7,3801.4,6.801
43,17,462,0.00266671,0.00419138,0.00100257,196,42.42,2666.7,4191.4,6.021
43,18,564,0.00232017,0.00371524,0.00095627,111,19.68,2320.2,3715.2,5.315
43,19,436,0.00225592,0.00379473,0.00110018,130,29.82,2255.9,3794.7,4.717
43,20,626,0.00242688,0.00390377,0.00101818,193,30.83,2426.9,3903.8,4.272
43,21,651,0.00243483,0.00385177,0.00099357,186,28.57,2434.8,3851.8,4.031
43,22,577,0.00244232,0.00367756,0.00093455,127,22.01,2442.3,3677.6,4.031
43,23,612,0.00258377,0.00386865,0.00087992,212,34.64,2583.8,3868.6,4.272
43,24,688,0.00248953,0.00394919,0.00101731,256,37.21,2489.5,3949.2,4.717
43,25,483,0.00251187,0.00407525,0.00092901,150,31.06,2511.9,4075.2,5.315
43,26,522,0.00244822,0.00400809,0.00097254,172,32.95,2448.2,4008.1,6.021
43,27,691,0.00249926,0.00374391,0.00094541,228,33.0,2499.3,3743.9,6.801
43,28,428,0.002433,0.00364849,0.00102392,165,38.55,2433.0,3648.5,7.632
43,29,682,0.00246434,0.00356044,0.00087797,194,28.45,2464.3,3560.4,8.5
43,30,666,0.00241453,0.00354602,0.00090552,180,27.03,2414.5,3546.0,9.394
43,31,722,0.00236763,0.00371562,0.00084767,136,18.84,2367.6,3715.6,10.308
43,32,426,0.00248614,0.00364393,0.0007932,129,30.28,2486.1,3643.9,11.236
44,11,484,0.00242395,0.00399619,0.00067573,79,16.32,2424.0,3996.2,11.63
44,12,571,0.00227451,0.00357995,0.00091922,132,23.12,2274.5,3580.0,10.735
44,13,532,0.00236422,0.00392006,0.00092102,86,16.17,2364.2,3920.1,9.862
44,14,689,0.00227985,0.00384489,0.00088475,112,16.26,2279.8,3844.9,9.014
44,15,566,0.00232121,0.00370948,0.00103263,136,24.03,2321.2,3709.5,8.201
44,16,745,0.00245899,0.00377674,0.00088744,206,27.65,2459.0,3776.7,7.433
44,17,439,0.00256025,0.00378057,0.00100883,171,38.95,2560.2,3780.6,6.727
44,18,595,0.00244357,0.00371607,0.00096728,159,26.72,2443.6,3716.1,6.103
44,19,456,0.00243362,0.00422612,0.001097,198,43.42,2433.6,4226.1,5.59
44,20,527,0.00260189,0.00377452,0.00091828,191,36.24,2601.9,3774.5,5.22
44,21,682,0.00254704,0.00379391,0.00092066,175,25.66,2547.0,3793.9,5.025
44,22,576,0.00232678,0.00390724,0.00099701,130,22.57,2326.8,3907.2,5.025
44,23,701,0.00257062,0.00371524,0.00083333,199,28.39,2570.6,3715.2,5.22
44,24,514,0.0023994,0.00395324,0.00098417,145,28.21,2399.4,3953.2,5.59
44,25,525,0.0024881,0.00382891,0.00102811,206,39.24,2488.1,3828.9,6.103
44,26,480,0.00229846,0.00362373,0.00105236,145,30.21,2298.5,3623.7,6.727
44,27,818,0.00256633,0.00382534,0.00080821,251,30.68,2566.3,3825.3,7.433
44,28,489,0.00247126,0.00369268,0.00102598,195,39.88,2471.3,3692.7,8.201
44,29,623,0.00263329,0.00391215,0.00078853,252,40.45,2633.3,3912.2,9.014
44,30,617,0.00233516,0.00360155,0.000836,155,25.12,2335.2,3601.6,9.862
44,31,606,0.00224285,0.00358064,0.0008231,106,17.49,2242.8,3580.6,10.735
44,32,424,0.00254476,0.00366423,0.0006804,125,29.48,2544.8,3664.2,11.63
45,11,322,0.00208145,0.00399619,0.00087521,41,12.73,2081.4,3996.2,12.093
45,12,549,0.00236292,0.00368109,0.0008848,104,18.94,2362.9,3681.1,11.236
45,13,609,0.00252592,0.00392006,0.00080737,156,25.62,2525.9,3920.1,10.404
45,14,707,0.00251016,0.00404412,0.00085197,167,23.62,2510.2,4044.1,9.605
45,15,640,0.00222427,0.00403887,0.00112641,144,22.5,2224.3,4038.9,8.846
45,16,801,0.00256251,0.00380143,0.00096367,289,36.08,2562.5,3801.4,8.139
45,17,475,0.00271642,0.00419138,0.00095044,220,46.32,2716.4,4191.4,7.5
45,18,631,0.00237378,0.00381782,0.0009842,143,22.66,2373.8,3817.8,6.946
45,19,600,0.00240082,0.00398084,0.00101574,206,34.33,2400.8,3980.8,6.5
45,20,564,0.00242585,0.00390377,0.00097128,161,28.55,2425.8,3903.8,6.185
45,21,492,0.00261107,0.00385177,0.00091563,177,35.98,2611.1,3851.8,6.021
45,22,524,0.00227711,0.00377093,0.00104858,111,21.18,2277.1,3770.9,6.021
45,23,657,0.00265815,0.00386865,0.00081362,237,36.07,2658.2,3868.6,6.185
45,24,584,0.00239398,0.00388058,0.00102479,194,33.22,2394.0,3880.6,6.5
45,25,498,0.00245825,0.00382891,0.00094731,146,29.32,2458.2,3828.9,6.946
45,26,580,0.00234192,0.00369894,0.00104016,171,29.48,2341.9,3698.9,7.5
45,27,667,0.0024971,0.00364461,0.00087229,183,27.44,2497.1,3644.6,8.139
45,28,459,0.00248654,0.00364849,0.00096388,160,34.86,2486.5,3648.5,8.846
45,29,713,0.00259565,0.00356044,0.00080794,220,30.86,2595.6,3560.4,9.605
45,30,682,0.0024298,0.00354602,0.00083085,179,26.25,2429.8,3546.0,10.404
45,31,766,0.00218237,0.00371562,0.0008889,110,14.36,2182.4,3715.6,11.236
45,32,327,0.00266736,0.00361071,0.00062502,119,36.39,2667.4,3610.7,12.093
46,11,304,0.00232252,0.00391584,0.00073592,48,15.79,2322.5,3915.8,12.619
46,12,660,0.00225459,0.00352711,0.00089105,113,17.12,2254.6,3527.1,11.8
46,13,530,0.00231437,0.00386921,0.00101843,150,28.3,2314.4,3869.2,11.011
46,14,595,0.00225484,0.00390582,0.00092009,104,17.48,2254.8,3905.8,10.259
46,15,500,0.0024697,0.00403887,0.00090006,149,29.8,2469.7,4038.9,9.552
46,16,673,0.00236502,0.00377674,0.00090499,190,28.23,2365.0,3776.7,8.902
46,17,501,0.002452,0.00377575,0.00103327,170,33.93,2452.0,3775.8,8.322
46,18,634,0.00264966,0.00392463,0.00084389,270,42.59,2649.7,3924.6,7.826
46,19,593,0.00232266,0.00394364,0.00104022,174,29.34,2322.7,3943.6,7.433
46,20,575,0.00253415,0.00377452,0.00087445,181,31.48,2534.2,3774.5,7.159
46,21,681,0.00262656,0.00372678,0.00088376,191,28.05,2626.6,3726.8,7.018
46,22,566,0.00220495,0.00390724,0.00099575,108,19.08,2205.0,3907.2,7.018
46,23,625,0.00255325,0.00371524,0.00090549,218,34.88,2553.2,3715.2,7.159
46,24,603,0.00246439,0.00376463,0.00090227,172,28.52,2464.4,3764.6,7.433
46,25,550,0.00246246,0.00407525,0.00097964,168,30.55,2462.5,4075.2,7.826
46,26,592,0.00231955,0.00363718,0.00099927,166,28.04,2319.6,3637.2,8.322
