health,reg_pred,clf_proba,split
0.0120899864747837,0.003227687505758075,0.38602352261317346,train
0.0034887842955568,0.0036994644403212,0.4463551399534397,train
0.0083602476113578,0.0038767880687215752,0.48442078196264987,train
0.0146963824289405,0.003130132885807275,0.3421889215623752,train
0.005709788783769,0.0014777821459078,0.17163828075092732,train
0.0017130606223545,0.003221454622339475,0.41711428564196085,train
0.0021476382461098,0.0041139233952432255,0.48425562202332395,train
0.013271055296406,0.003747153938314,0.47156453782218943,train
0.0020676543148242,0.00262176294706815,0.34325567845684957,train
0.0073456055690627,0.002756029801758675,0.3109951600484967,train
0.0640800746458563,0.003526339103204225,0.4585094618458706,train
0.0021428879403268,0.004215401321811399,0.45877819416427446,train
0.0051410956636875,0.00317178619864365,0.41241377486066183,train
0.0029307010095292,0.0040673882861515746,0.4438153204895237,train
0.0073840978920406,0.0033391294210314,0.3828723167247316,train
0.0240977583508793,0.004072625995459525,0.4665239340028062,train
0.0164478624906763,0.003401375348329175,0.4053810094904893,train
0.006691980395325,0.002793019277157175,0.35467726192925597,train
0.0018535300984198,0.00349713976773475,0.405744875345084,train
0.004888508562267,0.00279573087083285,0.3309784042413838,train
0.0300995495665997,0.00333069931224335,0.40493413267688116,train
0.0064877001298845,0.0040241945998838995,0.4737594429658473,train
0.0222721141479459,0.003158078345900325,0.39554935322533813,train
0.0091953257402514,0.0043918911740364,0.48435549266929234,train
0.0028049620173151,0.0036416672366713,0.4436914282525285,train
0.002036167580279,0.0039242805484431004,0.5259695317245621,train
0.0051841575483211,0.004610542742448125,0.5068684965859931,train
0.0167737919344798,0.0030449294238378,0.3105271671065112,train
0.0146992559034501,0.0042860544765507,0.44848236224414956,train
0.0062050926706244,0.003756720022994,0.4246690272632923,train
0.00792663476874,0.0038237978047391753,0.482271897369743,train
0.0103487048502179,0.003560758465475525,0.4229514875233095,train
0.0108144569924059,0.003406853688882875,0.4249944610639767,train
0.0084875049809301,0.0037405209859733,0.43527566145362606,train
0.0237731669714508,0.002956286042221,0.3574658244620837,train
0.003435855956751,0.002541699392047975,0.29451372252966596,train
0.0016238009357275,0.00395196722240915,0.4519104198742745,train
0.0072190105452749,0.00332430085270905,0.3991162837174751,train
0.0023051199636375,0.003244815839801925,0.3695345504957781,train
0.003727117970408,0.00237517706196235,0.27980726154838376,train
0.0022595479540179,0.003129049377080425,0.3630374623948572,train
0.0087918697317329,0.0042745931970304,0.5042152944971037,train
0.0066088228449852,0.003018820511838125,0.35713786175120416,train
0.0074602781467888,0.002925952725079675,0.3736653722722143,train
0.0048495848091878,0.0019768008211731,0.2280295660755248,train
0.0109413306915633,0.003815450472533575,0.426490292749594,train
0.0069270947666983,0.003654756858214375,0.4310311577099473,train
0.0106903273509444,0.00272676967488075,0.3340233259193788,train
0.0264612855619279,0.0037120437375109,0.43443040278515077,train
0.0040621500788727,0.0034359054337861,0.42128337884026,train
0.0133763961781725,0.00299195445977055,0.3545513530958959,train
0.001502986315869,0.00373623565688845,0.43370891748775875,train
0.0057995874941289,0.002373782604665,0.2796600758270627,train
0.0060814820706406,0.002737509807467425,0.33382939607901124,train
0.0157948620162851,0.00365221698014605,0.45139305071830543,train
0.006922843206133,0.0031983262842614248,0.4039861121249434,train
0.0276047972479107,0.0038868086071074002,0.46207150381791084,train
0.0147427654402287,0.004082442686585775,0.48902728705602205,train
0.0029588617014943,0.00303279051762865,0.37571178275397843,train
0.0091202958696818,0.003583704789450475,0.44975754284945285,train
0.0011351385919713,0.002929463524304675,0.348360350732385,train
0.0083798588322573,0.004049463070044175,0.4642947507425201,train
0.0033003629071083,0.003514376328555175,0.44355319109154745,train
0.0058468524640306,0.002659456289084775,0.2980646033042261,train
0.0035927537698613,0.0030992395580978,0.35710390520322893,train
0.0047438375450402,0.003050515953008575,0.3826868932503661,train
