die_x,die_y,count,pred_mean,pred_max,pred_std,risk_count,risk_rate,ppm_mean,ppm_max,radial_dist
32,17,536,0.00240033,0.00363194,0.00105499,145,27.05,2400.3,3631.9,8.322
32,18,673,0.0025604,0.00370752,0.00091465,199,29.57,2560.4,3707.5,7.826
32,19,584,0.00248547,0.00366985,0.00105707,178,30.48,2485.5,3669.8,7.433
32,20,531,0.00264294,0.00370216,0.00094104,206,38.79,2642.9,3702.2,7.159
32,21,621,0.00263601,0.00371346,0.00090242,136,21.9,2636.0,3713.5,7.018
32,22,557,0.00263803,0.00363671,0.00100358,172,30.88,2638.0,3636.7,7.018
32,23,415,0.00247676,0.00369352,0.00113976,113,27.23,2476.8,3693.5,7.159
32,24,708,0.00263831,0.00360862,0.00089342,193,27.26,2638.3,3608.6,7.433
32,25,632,0.00254727,0.00360533,0.00099265,178,28.16,2547.3,3605.3,7.826
32,26,724,0.00237834,0.00371393,0.00113481,249,34.39,2378.3,3713.9,8.322
32,27,614,0.00255472,0.00356483,0.00103014,169,27.52,2554.7,3564.8,8.902
32,28,702,0.00253646,0.00364226,0.00087129,116,16.52,2536.5,3642.3,9.552
32,29,764,0.00247801,0.00364582,0.00096212,158,20.68,2478.0,3645.8,10.259
32,30,569,0.00230242,0.00361101,0.00102189,74,13.01,2302.4,3611.0,11.011
32,31,665,0.00247734,0.00367003,0.00091366,151,22.71,2477.3,3670.0,11.8
32,32,123,0.00269987,0.00350961,0.00067849,31,25.2,2699.9,3509.6,12.619
33,11,163,0.00221512,0.00363517,0.00082277,9,5.52,2215.1,3635.2,12.093
33,12,598,0.00254608,0.00356242,0.00089981,129,21.57,2546.1,3562.4,11.236
33,13,612,0.00245214,0.0036944,0.00099003,138,22.55,2452.1,3694.4,10.404
33,14,621,0.00258624,0.0036166,0.00088161,141,22.71,2586.2,3616.6,9.605
33,15,441,0.00245962,0.0036958,0.00110612,123,27.89,2459.6,3695.8,8.846
33,16,702,0.00239635,0.00364242,0.00106992,189,26.92,2396.4,3642.4,8.139
33,17,715,0.00245908,0.00364742,0.00103822,195,27.27,2459.1,3647.4,7.5
33,18,612,0.00240045,0.00372091,0.00101968,152,24.84,2400.5,3720.9,6.946
33,19,508,0.00260902,0.0037432,0.00104985,155,30.51,2609.0,3743.2,6.5
33,20,569,0.00268111,0.00361002,0.00101167,171,30.05,2681.1,3610.0,6.185
33,21,550,0.00262034,0.00364445,0.00092442,153,27.82,2620.3,3644.4,6.021
33,22,611,0.00241136,0.00363404,0.00111163,149,24.39,2411.4,3634.0,6.021
33,23,500,0.0021834,0.00365328,0.00119246,87,17.4,2183.4,3653.3,6.185
33,24,465,0.00255934,0.00363445,0.00100235,136,29.25,2559.3,3634.4,6.5
33,25,583,0.00251465,0.00360854,0.00102928,171,29.33,2514.6,3608.5,6.946
33,26,712,0.0025077,0.00369477,0.00108687,246,34.55,2507.7,3694.8,7.5
33,27,635,0.00259065,0.0035729,0.00099519,202,31.81,2590.6,3572.9,8.139
33,28,699,0.00263774,0.00354871,0.00081237,177,25.32,2637.7,3548.7,8.846
33,29,666,0.0025775,0.00360009,0.00085004,157,23.57,2577.5,3600.1,9.605
33,30,772,0.00238246,0.0035721,0.00095182,136,17.62,2382.5,3572.1,10.404
33,31,539,0.00238289,0.00362609,0.00092191,105,19.48,2382.9,3626.1,11.236
33,32,170,0.00243335,0.00343659,0.00073178,31,18.24,2433.4,3436.6,12.093
34,11,171,0.0026001,0.00384046,0.00071942,22,12.87,2600.1,3840.5,11.63
34,12,676,0.00256681,0.00361061,0.00081475,134,19.82,2566.8,3610.6,10.735
34,13,618,0.00260593,0.00366624,0.00089505,147,23.79,2605.9,3666.2,9.862
34,14,547,0.00252953,0.0036595,0.00100632,135,24.68,2529.5,3659.5,9.014
34,15,627,0.00253244,0.00360691,0.00105471,181,28.87,2532.4,3606.9,8.201
34,16,612,0.00252631,0.00365311,0.00095854,141,23.04,2526.3,3653.1,7.433
34,17,792,0.00247598,0.00362095,0.00102582,193,24.37,2476.0,3621.0,6.727
34,18,623,0.00244691,0.00367814,0.00097065,121,19.42,2446.9,3678.1,6.103
34,19,571,0.00253378,0.00363372,0.00097925,148,25.92,2533.8,3633.7,5.59
34,20,597,0.00258685,0.00364293,0.00096041,191,31.99,2586.8,3642.9,5.22
34,21,574,0.00256907,0.00362848,0.00097521,155,27.0,2569.1,3628.5,5.025
34,22,630,0.00269094,0.00368905,0.00097237,205,32.54,2690.9,3689.0,5.025
34,23,416,0.00239163,0.00363153,0.00106413,67,16.11,2391.6,3631.5,5.22
34,24,557,0.00253846,0.00363526,0.0010432,155,27.83,2538.5,3635.3,5.59
34,25,522,0.0023397,0.00360367,0.0011503,139,26.63,2339.7,3603.7,6.103
34,26,798,0.00239696,0.00365163,0.00113638,238,29.82,2397.0,3651.6,6.727
34,27,635,0.00253721,0.00362245,0.00109619,242,38.11,2537.2,3622.4,7.433
34,28,735,0.00243915,0.00357487,0.00100011,148,20.14,2439.2,3574.9,8.201
34,29,692,0.00258363,0.00357888,0.00091659,173,25.0,2583.6,3578.9,9.014
34,30,615,0.00234072,0.00353773,0.00106638,118,19.19,2340.7,3537.7,9.862
34,31,701,0.00256186,0.00357124,0.00085618,129,18.4,2561.9,3571.2,10.735
34,32,259,0.00250368,0.00355039,0.0007592,64,24.71,2503.7,3550.4,11.63
35,11,428,0.00235607,0.00370483,0.00075235,60,14.02,2356.1,3704.8,11.236
35,12,691,0.00245229,0.0036686,0.00090469,116,16.79,2452.3,3668.6,10.308
35,13,670,0.00235077,0.00364404,0.00106641,131,19.55,2350.8,3644.0,9.394
35,14,534,0.00242427,0.0036222,0.0009807,101,18.91,2424.3,3622.2,8.5
35,15,516,0.00245837,0.00362264,0.00108879,112,21.71,2458.4,3622.6,7.632
35,16,683,0.00240963,0.00362995,0.0010497,187,27.38,2409.6,3630.0,6.801
35,17,730,0.00232103,0.00363083,0.00106978,157,21.51,2321.0,3630.8,6.021
35,18,541,0.00232508,0.00362939,0.00106551,128,23.66,2325.1,3629.4,5.315
35,19,504,0.00254009,0.00369986,0.00103762,126,25.0,2540.1,3699.9,4.717
35,20,513,0.00258495,0.00359662,0.00100272,155,30.21,2585.0,3596.6,4.272
35,21,438,0.00239224,0.00363913,0.00107236,100,22.83,2392.2,3639.1,4.031
35,22,694,0.00231944,0.00365722,0.0011313,136,19.6,2319.4,3657.2,4.031
35,23,521,0.00216279,0.00367363,0.00120473,105,20.15,2162.8,3673.6,4.272
35,24,481,0.00255466,0.00363379,0.00104021,154,32.02,2554.7,3633.8,4.717
35,25,643,0.00246784,0.00362303,0.0010442,183,28.46,2467.8,3623.0,5.315
35,26,723,0.00259217,0.00363479,0.00105717,270,37.34,2592.2,3634.8,6.021
35,27,635,0.0025495,0.00357641,0.00103977,210,33.07,2549.5,3576.4,6.801
35,28,631,0.00239682,0.00355993,0.00102216,99,15.69,2396.8,3559.9,7.632
35,29,622,0.00249811,0.00353907,0.00088032,105,16.88,2498.1,3539.1,8.5
35,30,735,0.00230392,0.00361991,0.00099181,122,16.6,2303.9,3619.9,9.394
35,31,566,0.00251859,0.00357859,0.00089195,116,20.49,2518.6,3578.6,10.308
35,32,365,0.00246746,0.00358489,0.00074904,78,21.37,2467.5,3584.9,11.236
36,11,380,0.00245702,0.00368284,0.00071122,35,9.21,2457.0,3682.8,10.92
36,12,757,0.00237786,0.00360112,0.00094496,99,13.08,2377.9,3601.1,9.962
36,13,549,0.00256512,0.00366329,0.00095054,127,23.13,2565.1,3663.3,9.014
36,14,527,0.00227593,0.00366925,0.00107279,113,21.44,2275.9,3669.2,8.078
36,15,629,0.00244779,0.0035754,0.00105269,149,23.69,2447.8,3575.4,7.159
36,16,485,0.00254715,0.00361243,0.00101494,126,25.98,2547.2,3612.4,6.265
36,17,796,0.00237029,0.0036633,0.00105434,152,19.1,2370.3,3663.3,5.408
36,18,479,0.00245076,0.00364391,0.00093647,103,21.5,2450.8,3643.9,4.61
36,19,458,0.00252887,0.00362056,0.00098695,129,28.17,2528.9,3620.6,3.905
36,20,562,0.0026002,0.00360172,0.0009415,183,32.56,2600.2,3601.7,3.354
36,21,494,0.00253965,0.00365878,0.00096949,110,22.27,2539.6,3658.8,3.041
36,22,603,0.00258431,0.00363637,0.00098543,141,23.38,2584.3,3636.4,3.041
36,23,471,0.00225951,0.003554,0.00115518,47,9.98,2259.5,3554.0,3.354
36,24,597,0.00253352,0.00363794,0.00095404,146,24.46,2533.5,3637.9,3.905
36,25,570,0.00244425,0.00362185,0.00106509,171,30.0,2444.2,3621.8,4.61
36,26,583,0.00251498,0.00366009,0.00113172,188,32.25,2515.0,3660.1,5.408
36,27,676,0.00242402,0.00360619,0.00109705,159,23.52,2424.0,3606.2,6.265
36,28,637,0.00244562,0.00355377,0.0009484,130,20.41,2445.6,3553.8,7.159
36,29,636,0.00249254,0.00353504,0.00092355,123,19.34,2492.5,3535.0,8.078
36,30,666,0.00248301,0.00357919,0.0010002,164,24.62,2483.0,3579.2,9.014
36,31,671,0.00261198,0.00361663,0.0008212,121,18.03,2612.0,3616.6,9.962
36,32,331,0.00230611,0.00357184,0.00072287,23,6.95,2306.1,3571.8,10.92
37,11,466,0.00235786,0.00372047,0.00073168,77,16.52,2357.9,3720.5,10.689
37,12,687,0.00246436,0.00368463,0.00091467,131,19.07,2464.4,3684.6,9.708
37,13,616,0.00250487,0.00359162,0.00099423,135,21.92,2504.9,3591.6,8.732
37,14,561,0.00221751,0.00365606,0.00107093,110,19.61,2217.5,3656.1,7.762
37,15,703,0.00242375,0.00359705,0.00103033,148,21.05,2423.8,3597.0,6.801
37,16,717,0.00248295,0.00363331,0.00104465,205,28.59,2483.0,3633.3,5.852
37,17,606,0.00241608,0.00368666,0.00101637,137,22.61,2416.1,3686.7,4.924
37,18,570,0.00233199,0.00359432,0.00107293,155,27.19,2332.0,3594.3,4.031
37,19,506,0.00249573,0.00371802,0.00100758,124,24.51,2495.7,3718.0,3.202
37,20,525,0.0025584,0.00359658,0.00100116,161,30.67,2558.4,3596.6,2.5
37,21,421,0.00245423,0.00367104,0.00095307,78,18.53,2454.2,3671.0,2.062
37,22,736,0.0023854,0.00366971,0.00103069,140,19.02,2385.4,3669.7,2.062
37,23,457,0.00213474,0.00361427,0.00118491,94,20.57,2134.7,3614.3,2.5
37,24,595,0.00234425,0.00369235,0.00111215,141,23.7,2344.2,3692.4,3.202
37,25,685,0.00273127,0.00361006,0.00091798,196,28.61,2731.3,3610.1,4.031
37,26,579,0.00251872,0.00360023,0.0010517,187,32.3,2518.7,3600.2,4.924
37,27,604,0.00238366,0.00358166,0.00108971,153,25.33,2383.7,3581.7,5.852
37,28,671,0.0023729,0.00358093,0.00099911,82,12.22,2372.9,3580.9,6.801
37,29,574,0.00230196,0.00355268,0.00096591,70,12.2,2302.0,3552.7,7.762
37,30,761,0.00234637,0.00361451,0.0009438,123,16.16,2346.4,3614.5,8.732
37,31,578,0.00254084,0.00359286,0.00083306,62,10.73,2540.8,3592.9,9.708
37,32,474,0.0023708,0.00362682,0.00081382,76,16.03,2370.8,3626.8,10.689
38,11,442,0.00237707,0.00375048,0.00081762,62,14.03,2377.1,3750.5,10.548
38,12,690,0.0023767,0.00359803,0.00085492,77,11.16,2376.7,3598.0,9.552
38,13,611,0.00255886,0.00362355,0.00092245,134,21.93,2558.9,3623.6,8.559
38,14,662,0.00243615,0.00355739,0.00090318,90,13.6,2436.2,3557.4,7.566
38,15,537,0.00249658,0.00358188,0.00112451,190,35.38,2496.6,3581.9,6.576
38,16,601,0.0025604,0.00363205,0.00096537,153,25.46,2560.4,3632.0,5.59
38,17,688,0.00238483,0.00367447,0.00106477,164,23.84,2384.8,3674.5,4.61
38,18,498,0.00242112,0.00367688,0.00098407,89,17.87,2421.1,3676.9,3.64
38,19,443,0.00263912,0.00362443,0.00097303,126,28.44,2639.1,3624.4,2.693
38,20,468,0.00245844,0.00360953,0.00107435,134,28.63,2458.4,3609.5,1.803
38,21,462,0.00251605,0.0036086,0.00101781,80,17.32,2516.0,3608.6,1.118
38,22,514,0.00264967,0.00358803,0.00093783,147,28.6,2649.7,3588.0,1.118
38,23,534,0.00236142,0.00360717,0.00108129,99,18.54,2361.4,3607.2,1.803
38,24,543,0.00250814,0.00369141,0.00095361,172,31.68,2508.1,3691.4,2.693
38,25,584,0.00262637,0.00367015,0.00098724,203,34.76,2626.4,3670.2,3.64
38,26,507,0.00250621,0.00361753,0.0011062,158,31.16,2506.2,3617.5,4.61
38,27,625,0.00254318,0.00359423,0.00106864,161,25.76,2543.2,3594.2,5.59
38,28,611,0.00277411,0.00357335,0.00077784,178,29.13,2774.1,3573.4,6.576
38,29,624,0.0024667,0.00353865,0.00090826,129,20.67,2466.7,3538.6,7.566
38,30,684,0.00252392,0.00358321,0.00096853,162,23.68,2523.9,3583.2,8.559
38,31,560,0.00255078,0.00354925,0.00088298,108,19.29,2550.8,3549.2,9.552
38,32,533,0.0024976,0.00362725,0.00071362,83,15.57,2497.6,3627.2,10.548
39,11,379,0.00249247,0.00352529,0.00075957,38,10.03,2492.5,3525.3,10.5
39,12,640,0.00247945,0.00363465,0.00086628,81,12.66,2479.4,3634.6,9.5
39,13,659,0.00254838,0.00361123,0.00093597,190,28.83,2548.4,3611.2,8.5
39,14,636,0.00235264,0.00368028,0.00091479,98,15.41,2352.6,3680.3,7.5
39,15,768,0.00243228,0.00359942,0.00101059,114,14.84,2432.3,3599.4,6.5
39,16,881,0.00242018,0.0036193,0.00104498,172,19.52,2420.2,3619.3,5.5
39,17,509,0.00253195,0.00365153,0.00101967,145,28.49,2532.0,3651.5,4.5
39,18,516,0.00243318,0.00369036,0.00104037,107,20.74,2433.2,3690.4,3.5
39,19,421,0.00253224,0.00358619,0.00099681,109,25.89,2532.2,3586.2,2.5
39,20,507,0.00248641,0.00363814,0.00100723,119,23.47,2486.4,3638.1,1.5
39,21,415,0.0023784,0.00365496,0.0010266,83,20.0,2378.4,3655.0,0.5
39,22,643,0.00240208,0.00362515,0.00104688,121,18.82,2402.1,3625.2,0.5
39,23,507,0.00228051,0.00363288,0.00113205,65,12.82,2280.5,3632.9,1.5
39,24,587,0.00243105,0.00365706,0.00108549,120,20.44,2431.0,3657.1,2.5
39,25,562,0.00270691,0.00359978,0.00091581,152,27.05,2706.9,3599.8,3.5
39,26,489,0.00261061,0.00363993,0.00099058,142,29.04,2610.6,3639.9,4.5
39,27,567,0.00265258,0.00357468,0.00096421,176,31.04,2652.6,3574.7,5.5
39,28,606,0.00253011,0.00354829,0.00097632,139,22.94,2530.1,3548.3,6.5
39,29,534,0.00222579,0.00353819,0.00103783,59,11.05,2225.8,3538.2,7.5
39,30,708,0.00241454,0.00358416,0.00088456,130,18.36,2414.5,3584.2,8.5
39,31,531,0.00251928,0.00356959,0.00080116,67,12.62,2519.3,3569.6,9.5
39,32,568,0.00251197,0.0035951,0.0008143,96,16.9,2512.0,3595.1,10.5
40,11,391,0.00232739,0.00378558,0.00088707,44,11.25,2327.4,3785.6,10.548
40,12,663,0.00238655,0.00367485,0.0008645,90,13.57,2386.5,3674.8,9.552
40,13,510,0.00244998,0.00364577,0.00098465,118,23.14,2450.0,3645.8,8.559
40,14,606,0.00248294,0.00359955,0.00091833,51,8.42,2482.9,3599.6,7.566
40,15,543,0.00250378,0.00361614,0.00099192,100,18.42,2503.8,3616.1,6.576
40,16,684,0.00254336,0.00362564,0.00094031,141,20.61,2543.4,3625.6,5.59
40,17,628,0.00257191,0.00369974,0.00101689,200,31.85,2571.9,3699.7,4.61
40,18,535,0.00236665,0.00359994,0.00099554,86,16.07,2366.6,3599.9,3.64
40,19,438,0.00262631,0.0035716,0.00102232,132,30.14,2626.3,3571.6,2.693
40,20,436,0.00248738,0.00359211,0.00100186,85,19.5,2487.4,3592.1,1.803
40,21,396,0.0026289,0.00355353,0.00089096,83,20.96,2628.9,3553.5,1.118
40,22,679,0.0026657,0.003685,0.0007715,115,16.94,2665.7,3685.0,1.118
40,23,575,0.00252981,0.00358035,0.0008833,80,13.91,2529.8,3580.4,1.803
40,24,551,0.00252238,0.00368749,0.00098048,141,25.59,2522.4,3687.5,2.693
40,25,577,0.00262585,0.00364451,0.00101295,188,32.58,2625.8,3644.5,3.64
40,26,508,0.00256589,0.00363204,0.00102538,117,23.03,2565.9,3632.0,4.61
40,27,639,0.00265067,0.00362272,0.00091424,182,28.48,2650.7,3622.7,5.59
40,28,518,0.00270144,0.00353441,0.00084957,133,25.68,2701.4,3534.4,6.576
40,29,487,0.00236994,0.00359603,0.00092897,75,15.4,2369.9,3596.0,7.566
40,30,578,0.00266729,0.0035127,0.00088098,182,31.49,2667.3,3512.7,8.559
40,31,574,0.00252007,0.00359399,0.00085467,92,16.03,2520.1,3594.0,9.552
40,32,548,0.00234236,0.00358464,0.00079745,82,14.96,2342.4,3584.6,10.548
41,11,352,0.0024826,0.00361948,0.00079973,60,17.05,2482.6,3619.5,10.689
41,12,675,0.00244605,0.00361786,0.00086931,86,12.74,2446.0,3617.9,9.708
41,13,655,0.00249295,0.00370395,0.00091341,129,19.69,2493.0,3704.0,8.732
41,14,693,0.00240627,0.00366061,0.00090918,91,13.13,2406.3,3660.6,7.762
41,15,659,0.00241955,0.00358779,0.00099158,101,15.33,2419.5,3587.8,6.801
41,16,898,0.00255207,0.0036456,0.00097444,170,18.93,2552.1,3645.6,5.852
41,17,550,0.00266143,0.00364759,0.00101448,219,39.82,2661.4,3647.6,4.924
41,18,491,0.00238748,0.00364785,0.00103655,124,25.25,2387.5,3647.8,4.031
41,19,407,0.00254051,0.00359264,0.00112663,148,36.36,2540.5,3592.6,3.202
41,20,564,0.00254096,0.00364757,0.0010173,151,26.77,2541.0,3647.6,2.5
41,21,574,0.00246592,0.00364393,0.00104847,121,21.08,2465.9,3643.9,2.062
41,22,652,0.00256182,0.00357415,0.00089199,93,14.26,2561.8,3574.2,2.062
41,23,635,0.00255643,0.00357664,0.00099699,183,28.82,2556.4,3576.6,2.5
41,24,618,0.00252933,0.00364719,0.00108731,232,37.54,2529.3,3647.2,3.202
41,25,432,0.00241005,0.00358908,0.00102832,105,24.31,2410.0,3589.1,4.031
41,26,556,0.00268927,0.00354139,0.00095026,180,32.37,2689.3,3541.4,4.924
41,27,616,0.00269592,0.00358134,0.00099895,217,35.23,2695.9,3581.3,5.852
41,28,539,0.00254989,0.00351867,0.00102099,137,25.42,2549.9,3518.7,6.801
41,29,576,0.00233939,0.00350953,0.00103122,123,21.35,2339.4,3509.5,7.762
41,30,630,0.00252103,0.00355129,0.00090611,146,23.17,2521.0,3551.3,8.732
41,31,637,0.00251172,0.00357909,0.00088085,118,18.52,2511.7,3579.1,9.708
41,32,409,0.00256946,0.00358366,0.00078289,107,26.16,2569.5,3583.7,10.689
42,11,369,0.00257667,0.00353439,0.00067749,52,14.09,2576.7,3534.4,10.92
42,12,678,0.00237307,0.00369697,0.00087964,91,13.42,2373.1,3697.0,9.962
42,13,514,0.00247334,0.00361916,0.00097767,77,14.98,2473.3,3619.2,9.014
42,14,657,0.00240626,0.00363222,0.00089268,67,10.2,2406.3,3632.2,8.078
42,15,498,0.00236144,0.00359577,0.00110568,112,22.49,2361.4,3595.8,7.159
42,16,809,0.00256808,0.00365444,0.00089244,187,23.11,2568.1,3654.4,6.265
42,17,481,0.00258914,0.00368091,0.00102743,156,32.43,2589.1,3680.9,5.408
42,18,568,0.00246441,0.00360363,0.00102851,119,20.95,2464.4,3603.6,4.61
42,19,454,0.00264477,0.00359361,0.00105867,158,34.8,2644.8,3593.6,3.905
42,20,443,0.00262105,0.00368933,0.00089067,105,23.7,2621.0,3689.3,3.354
42,21,670,0.00246178,0.00361494,0.00099306,81,12.09,2461.8,3614.9,3.041
42,22,541,0.00247714,0.00358566,0.0009968,118,21.81,2477.1,3585.7,3.041
42,23,615,0.00259399,0.00358557,0.00091336,98,15.93,2594.0,3585.6,3.354
42,24,499,0.00253175,0.00367098,0.00104729,184,36.87,2531.8,3671.0,3.905
42,25,540,0.00272662,0.00371161,0.00091492,203,37.59,2726.6,3711.6,4.61
42,26,433,0.00257596,0.00357434,0.00098544,89,20.55,2576.0,3574.3,5.408
42,27,766,0.00270453,0.00360786,0.00089922,227,29.63,2704.5,3607.9,6.265
42,28,467,0.0025442,0.00349442,0.00096093,92,19.7,2544.2,3494.4,7.159
42,29,549,0.00242563,0.00353528,0.00093842,70,12.75,2425.6,3535.3,8.078
42,30,661,0.00256093,0.00353302,0.00080302,92,13.92,2560.9,3533.0,9.014
42,31,595,0.00239703,0.00357924,0.00084147,84,14.12,2397.0,3579.2,9.962
42,32,349,0.00243332,0.00362462,0.00084559,65,18.62,2433.3,3624.6,10.92
43,11,350,0.00255559,0.00383764,0.00078399,48,13.71,2555.6,3837.6,11.236
43,12,751,0.00248301,0.00359231,0.00088472,130,17.31,2483.0,3592.3,10.308
43,13,599,0.00251153,0.0036734,0.00084005,60,10.02,2511.5,3673.4,9.394
43,14,659,0.00236376,0.00374045,0.00096472,117,17.75,2363.8,3740.4,8.5
43,15,643,0.00237307,0.00359522,0.00103481,109,16.95,2373.1,3595.2,7.632
43,16,882,0.00274176,0.00366209,0.00089269,312,35.37,2741.8,3662.1,6.801
43,17,462,0.00275906,0.00364142,0.00096344,174,37.66,2759.1,3641.4,6.021
43,18,564,0.00242875,0.00363699,0.00095141,97,17.2,2428.8,3637.0,5.315
43,19,436,0.00235527,0.00359708,0.00108745,120,27.52,2355.3,3597.1,4.717
43,20,626,0.00250863,0.00367475,0.00102828,159,25.4,2508.6,3674.8,4.272
43,21,651,0.00250316,0.00359277,0.00098352,180,27.65,2503.2,3592.8,4.031
43,22,577,0.00256222,0.00362142,0.00092789,124,21.49,2562.2,3621.4,4.031
43,23,612,0.00269794,0.00361492,0.00093517,151,24.67,2697.9,3614.9,4.272
43,24,688,0.00259061,0.00367334,0.00098167,209,30.38,2590.6,3673.3,4.717
43,25,483,0.00254778,0.00360201,0.00100305,157,32.51,2547.8,3602.0,5.315
43,26,522,0.00248208,0.00359683,0.00097402,105,20.11,2482.1,3596.8,6.021
43,27,691,0.00255252,0.00356875,0.00100987,164,23.73,2552.5,3568.8,6.801
43,28,428,0.00247596,0.00354217,0.00101537,103,24.07,2476.0,3542.2,7.632
43,29,682,0.0024792,0.00359049,0.00093596,94,13.78,2479.2,3590.5,8.5
43,30,666,0.00246342,0.00355368,0.00094851,123,18.47,2463.4,3553.7,9.394
43,31,722,0.00241151,0.00355079,0.00088926,73,10.11,2411.5,3550.8,10.308
43,32,426,0.00254611,0.00369091,0.00086637,103,24.18,2546.1,3690.9,11.236
44,11,484,0.00230984,0.00386798,0.00071552,27,5.58,2309.8,3868.0,11.63
44,12,571,0.00237438,0.00348769,0.00086756,66,11.56,2374.4,3487.7,10.735
44,13,532,0.0024549,0.00361514,0.00096827,93,17.48,2454.9,3615.1,9.862
44,14,689,0.00240778,0.00365761,0.00092596,83,12.05,2407.8,3657.6,9.014
44,15,566,0.00243078,0.00359798,0.00103222,112,19.79,2430.8,3598.0,8.201
44,16,745,0.00257975,0.00359413,0.00087041,161,21.61,2579.8,3594.1,7.433
44,17,439,0.00258249,0.00365223,0.00099392,133,30.3,2582.5,3652.2,6.727
44,18,595,0.00254095,0.0035939,0.00098499,142,23.87,2541.0,3593.9,6.103
44,19,456,0.0024502,0.00363077,0.00109047,157,34.43,2450.2,3630.8,5.59
44,20,527,0.00273301,0.00370181,0.00091206,194,36.81,2733.0,3701.8,5.22
44,21,682,0.0026978,0.00363429,0.00087014,194,28.45,2697.8,3634.3,5.025
44,22,576,0.00247639,0.00361238,0.00097067,107,18.58,2476.4,3612.4,5.025
44,23,701,0.00266543,0.00367021,0.00089049,169,24.11,2665.4,3670.2,5.22
44,24,514,0.00249789,0.00362975,0.00099214,120,23.35,2497.9,3629.8,5.59
44,25,525,0.00258503,0.00368104,0.00104356,193,36.76,2585.0,3681.0,6.103
44,26,480,0.00226966,0.00355041,0.00105355,116,24.17,2269.7,3550.4,6.727
44,27,818,0.00262234,0.00355293,0.00087334,168,20.54,2622.3,3552.9,7.433
44,28,489,0.00257474,0.00351861,0.0009746,114,23.31,2574.7,3518.6,8.201
44,29,623,0.00259308,0.00360462,0.00088267,166,26.65,2593.1,3604.6,9.014
44,30,617,0.00237548,0.00354867,0.00086755,110,17.83,2375.5,3548.7,9.862
44,31,606,0.00231057,0.00354758,0.00088227,66,10.89,2310.6,3547.6,10.735
44,32,424,0.00257658,0.00365457,0.00080372,58,13.68,2576.6,3654.6,11.63
45,11,322,0.00208961,0.00372023,0.00080047,13,4.04,2089.6,3720.2,12.093
45,12,549,0.00246911,0.00353427,0.00087224,50,9.11,2469.1,3534.3,11.236
45,13,609,0.00263722,0.00361557,0.00083595,117,19.21,2637.2,3615.6,10.404
45,14,707,0.00264769,0.00363541,0.00087,144,20.37,2647.7,3635.4,9.605
45,15,640,0.00227293,0.00355057,0.00108836,92,14.37,2272.9,3550.6,8.846
45,16,801,0.00267799,0.00358923,0.00096395,252,31.46,2678.0,3589.2,8.139
45,17,475,0.00275843,0.00362462,0.0009646,181,38.11,2758.4,3624.6,7.5
45,18,631,0.00249412,0.00360619,0.00099711,136,21.55,2494.1,3606.2,6.946
45,19,600,0.00244553,0.00362076,0.00100672,151,25.17,2445.5,3620.8,6.5
45,20,564,0.00250537,0.00365681,0.00094508,141,25.0,2505.4,3656.8,6.185
45,21,492,0.00271143,0.00364259,0.00088074,137,27.85,2711.4,3642.6,6.021
45,22,524,0.00241023,0.00353411,0.00103848,89,16.98,2410.2,3534.1,6.021
45,23,657,0.00272049,0.00365536,0.00087279,174,26.48,2720.5,3655.4,6.185
45,24,584,0.00244055,0.00361053,0.0010253,145,24.83,2440.6,3610.5,6.5
45,25,498,0.00254773,0.0036044,0.00098307,131,26.31,2547.7,3604.4,6.946
45,26,580,0.00237318,0.00357203,0.00106808,156,26.9,2373.2,3572.0,7.5
45,27,667,0.00255328,0.00356895,0.00090393,132,19.79,2553.3,3569.0,8.139
45,28,459,0.00255589,0.0035508,0.00092931,97,21.13,2555.9,3550.8,8.846
45,29,713,0.00259885,0.00365643,0.00087406,119,16.69,2598.9,3656.4,9.605
45,30,682,0.00248463,0.00348871,0.00088898,133,19.5,2484.6,3488.7,10.404
45,31,766,0.00223989,0.00354038,0.00091916,67,8.75,2239.9,3540.4,11.236
45,32,327,0.00273152,0.00377555,0.00073229,89,27.22,2731.5,3775.6,12.093
46,11,304,0.0023409,0.00356927,0.00075775,30,9.87,2340.9,3569.3,12.619
46,12,660,0.00235655,0.00348229,0.00089149,93,14.09,2356.5,3482.3,11.8
46,13,530,0.00233793,0.00358124,0.00104933,96,18.11,2337.9,3581.2,11.011
46,14,595,0.00232402,0.00358543,0.0009472,79,13.28,2324.0,3585.4,10.259
46,15,500,0.00252962,0.00351458,0.00093232,120,24.0,2529.6,3514.6,9.552
46,16,673,0.00246012,0.00361722,0.00093496,97,14.41,2460.1,3617.2,8.902
46,17,501,0.00248739,0.00368497,0.00100957,146,29.14,2487.4,3685.0,8.322
46,18,634,0.00277428,0.00361672,0.00082187,230,36.28,2774.3,3616.7,7.826
46,19,593,0.00236398,0.00373869,0.00105691,145,24.45,2364.0,3738.7,7.433
46,20,575,0.00261975,0.0036472,0.00093215,113,19.65,2619.8,3647.2,7.159
46,21,681,0.00273047,0.00362018,0.00086607,189,27.75,2730.5,3620.2,7.018
46,22,566,0.00233168,0.00369241,0.00098891,77,13.6,2331.7,3692.4,7.018
46,23,625,0.00265011,0.00360361,0.00095073,258,41.28,2650.1,3603.6,7.159
46,24,603,0.00254085,0.00364553,0.0009749,161,26.7,2540.8,3645.5,7.433
