run_id,wafer_no,total_dies,risk_dies,avg_ppm
69,17,84,0,2559.3
69,18,88,0,2625.6
69,20,96,0,2437.2
69,21,112,0,2370.0
70,1,92,92,3449.9
70,2,80,60,3407.7
70,4,92,4,3188.2
70,5,88,28,3296.0
70,6,116,16,3250.9
70,7,140,88,3355.4
70,8,96,16,3230.6
70,10,76,20,3320.0
70,12,92,0,3071.1
70,13,84,52,3376.1
70,14,68,4,3238.3
70,16,72,4,3119.0
70,17,72,4,3242.4
70,18,100,0,864.0
70,19,84,0,601.4
70,20,80,0,1081.7
70,22,92,0,790.9
70,23,96,0,725.9
70,24,128,0,466.2
70,25,84,0,1193.8
71,2,96,0,822.6
71,3,100,0,1145.5
71,4,76,0,847.1
71,6,120,0,620.8
71,8,84,0,450.9
71,9,100,0,744.1
71,10,56,0,578.4
71,11,88,0,614.2
71,12,92,0,1262.6
71,14,112,0,696.9
71,15,96,0,1062.7
71,16,72,0,997.1
71,17,60,0,439.4
71,18,68,0,504.6
71,20,120,0,439.2
71,21,96,0,474.9
71,22,88,0,376.4
71,23,104,0,608.6
71,24,56,0,436.6
72,1,64,0,1116.9
72,3,80,0,465.3
72,4,88,0,707.6
72,6,96,0,1135.1
72,7,112,0,864.7
72,8,96,0,358.1
72,10,80,0,892.4
72,11,96,32,3216.1
72,12,112,4,3084.4
72,13,112,84,3380.0
72,14,76,52,3336.4
72,15,92,0,3023.6
72,16,84,64,3330.1
72,18,84,4,3280.4
72,19,100,52,3158.0
73,1,100,60,3361.4
73,2,96,0,3109.5
73,3,72,36,3348.2
73,5,80,68,3443.0
73,6,72,32,3342.4
73,7,36,28,3396.2
73,8,32,0,2988.3
73,9,68,40,3401.0
73,11,4,0,3341.8
73,13,68,0,3189.1
73,14,72,24,3298.0
73,15,100,92,3434.1
73,17,60,44,3350.0
73,18,76,8,3105.5
73,19,68,12,3179.9
73,20,96,72,3385.5
73,24,100,100,3465.3
73,25,92,0,1069.2
74,3,80,36,3128.3
74,6,68,0,3075.9
74,9,68,8,3260.2
74,11,76,0,2899.0
74,16,72,0,2871.4
74,19,84,0,2890.0
74,24,64,0,2221.0
74,25,68,0,662.2
75,19,92,0,2931.8
75,22,60,8,2930.1
75,24,72,0,2895.0
75,25,44,0,2309.4
76,5,80,0,1989.9
76,9,112,0,509.1
76,11,100,12,2610.3
76,14,92,0,1845.5
77,1,36,36,3452.5
77,2,88,0,3112.5
77,4,72,0,1916.4
77,6,84,8,2939.7
77,8,84,24,3170.9
77,10,88,0,654.6
77,16,84,0,1477.5
77,19,144,8,2859.1
77,24,76,0,2967.6
78,1,72,0,981.8
78,3,108,0,1512.9
78,6,92,0,1007.2
78,8,72,0,2077.2
78,9,80,0,2640.7
78,11,64,0,2776.2
78,14,84,0,980.8
78,16,60,0,2893.3
78,17,80,0,1948.4
78,19,72,68,3452.7
78,22,76,0,2868.1
78,24,64,48,3357.7
78,25,96,0,3160.8
79,1,52,0,2714.0
79,3,72,0,3062.8
79,4,88,0,2727.9
79,5,92,4,2952.1
79,6,68,0,3057.7
79,7,92,0,2905.2
79,9,84,0,2428.8
79,10,60,0,2003.5
79,11,88,0,2132.9
79,12,80,0,2934.2
79,13,76,0,3005.1
79,14,60,0,3057.0
79,15,96,0,2935.9
79,16,84,0,363.2
79,17,68,0,406.4
79,18,56,0,372.7
79,19,100,0,373.1
79,20,48,0,541.5
79,21,68,0,433.0
79,22,88,0,376.4
79,23,72,0,375.5
80,1,100,12,3252.3
80,2,72,4,3204.4
80,4,100,36,3207.4
80,5,76,8,3142.8
80,6,100,4,2972.0
80,7,104,32,3262.8
80,10,64,0,2647.4
80,11,64,0,3158.9
80,12,44,8,3144.1
80,13,80,0,3090.6
80,14,76,24,3306.4
80,15,72,0,2690.2
80,16,52,0,2415.8
80,17,96,0,3130.7
80,18,100,4,3084.4
80,19,80,4,3166.3
80,20,92,0,2859.5
80,21,84,0,2653.9
80,22,96,0,3030.0
80,23,60,0,2830.4
80,24,80,0,2365.0
81,1,68,68,3603.7
81,2,92,92,3590.8
81,3,68,60,3433.5
81,4,92,92,3455.6
81,5,68,68,3475.4
81,6,84,72,3471.0
81,7,68,60,3471.7
81,8,100,100,3568.0
81,9,88,72,3465.4
81,10,88,56,3356.7
81,11,80,72,3450.1
81,12,100,92,3436.4
81,13,96,96,3551.5
81,14,104,84,3421.2
81,15,104,56,3301.9
81,16,68,68,3595.0
81,17,112,88,3402.5
81,18,84,64,3388.5
81,19,68,48,3410.4
81,20,68,68,3551.2
81,21,56,32,3325.3
81,22,88,64,3418.4
81,23,92,92,3532.3
81,24,108,108,3525.9
81,25,108,100,3451.3
82,1,80,0,2966.6
82,3,80,0,3029.8
82,8,88,0,1978.1
82,9,84,0,465.1
82,11,80,0,372.8
82,14,96,0,494.8
82,16,44,0,455.2
82,17,104,0,479.6
82,24,80,0,2392.5
82,25,64,0,2717.8
83,1,56,0,379.1
83,3,88,0,358.1
83,8,80,0,2865.6
83,9,100,0,2790.3
83,11,96,0,2469.0
83,14,96,0,2750.5
83,17,72,0,2317.2
84,2,80,0,2001.0
84,3,96,0,1907.4
84,4,100,0,1386.8
84,5,104,0,596.6
84,6,76,0,1402.5
84,8,64,0,1400.6
84,10,104,0,1590.3
84,12,128,0,999.4
84,14,72,0,1720.9
84,15,72,0,2977.5
84,16,80,0,2131.8
84,18,60,0,2442.3
84,19,80,0,2763.8
84,20,112,0,2800.2
84,21,92,0,2213.4
84,22,32,0,2224.7
84,23,92,0,2333.2
84,24,96,0,1750.4
84,25,56,0,1775.7
101,1,76,0,2914.9
101,2,76,0,2183.7
101,3,80,0,2829.1
101,4,80,0,2829.1
101,5,76,0,2101.5
101,6,84,0,1380.3
101,7,88,0,3101.1
101,8,88,0,2053.5
101,9,84,0,1380.3
101,10,104,0,2076.1
101,11,88,0,2726.1
101,12,88,0,3101.1
101,13,76,0,2914.9
101,14,88,0,3101.1
101,15,76,0,2914.9
101,16,104,0,2111.9
101,17,76,0,2573.1
101,18,72,0,2654.3
101,19,80,0,2829.1
101,20,104,0,2111.9
101,21,84,0,2547.7
101,22,88,0,2053.5
101,23,88,0,2100.0
101,24,76,0,2914.9
101,25,76,0,2183.7
102,1,68,0,1849.1
102,2,44,8,3179.5
102,3,72,0,2193.4
102,4,72,0,2193.4
102,5,128,8,3080.1
102,6,92,40,3306.6
102,7,44,8,3179.5
102,8,52,0,2004.5
102,9,88,12,3186.6
102,10,52,0,2004.5
102,11,68,0,1849.1
102,12,92,0,2930.7
102,13,100,0,2386.7
102,14,92,40,3306.6
102,15,68,0,1849.1
102,16,68,0,2291.3
102,17,112,60,3315.0
102,18,88,12,3186.6
102,19,96,0,2999.6
102,20,72,0,2193.4
102,21,52,0,2004.5
102,22,68,0,2291.3
102,23,68,0,1849.1
102,24,68,0,1849.1
102,25,128,8,3080.1
103,1,44,8,3172.2
103,2,44,8,3172.2
103,3,76,0,1441.1
103,4,16,0,3055.1
103,5,88,0,1064.5
103,6,12,4,3289.5
103,7,12,0,3153.2
103,8,16,0,3134.1
103,9,12,4,3289.5
103,10,44,0,1666.2
103,11,36,0,2579.9
103,12,48,0,1526.4
103,13,44,0,1968.3
103,14,16,0,3134.1
103,15,44,0,1666.2
103,16,64,0,1164.8
103,17,44,8,3172.2
103,18,8,0,3077.0
103,19,36,0,1323.5
103,20,44,8,3172.2
103,21,88,0,1064.5
103,22,12,0,3153.2
103,23,44,8,3172.2
103,24,44,0,1968.3
103,25,56,0,2237.8
104,1,92,72,3304.8
104,2,92,44,3111.1
104,3,96,0,914.0
104,4,80,0,633.8
104,5,92,76,3301.8
104,6,64,56,3459.8
104,7,92,72,3304.8
104,8,72,0,406.9
104,9,80,0,835.2
104,10,92,0,3049.3
104,11,92,76,3301.8
104,12,96,0,914.0
104,13,92,76,3301.8
104,14,92,76,3301.8
104,15,76,0,389.0
104,16,60,16,3300.3
104,17,80,0,835.2
104,18,48,0,1093.5
104,19,92,72,3304.8
104,20,64,56,3459.8
104,21,80,0,633.8
104,22,92,76,3301.8
104,23,80,0,633.8
104,24,92,76,3301.8
104,25,72,0,967.1
105,1,96,0,382.6
105,2,96,0,382.6
105,3,76,0,363.8
105,4,92,0,3020.9
105,5,96,0,435.0
105,6,116,0,2940.0
105,7,96,0,382.6
105,8,52,0,2667.4
105,9,92,0,3020.9
105,10,84,0,2895.8
105,11,52,0,2667.4
105,12,80,0,2696.9
105,13,80,0,2838.5
105,14,116,0,2940.0
105,15,80,0,2838.5
105,16,92,0,3020.9
105,17,96,0,435.0
105,18,76,0,363.8
105,19,92,0,3020.9
105,20,68,0,554.7
105,21,52,0,2667.4
105,22,60,0,3004.4
105,23,96,0,382.6
105,24,92,0,3015.6
105,25,76,0,363.8
106,1,80,4,3193.2
106,2,72,0,406.9
106,3,80,4,3193.2
106,4,92,0,3049.3
106,5,80,0,835.2
106,6,64,56,3459.8
106,7,72,0,967.1
106,8,76,0,389.0
106,9,96,0,914.0
106,10,92,44,3111.1
106,11,48,0,1093.5
106,12,80,0,835.2
106,13,96,0,914.0
106,14,92,44,3111.1
106,15,92,76,3301.8
106,16,72,0,967.1
106,17,48,0,1093.5
106,18,92,76,3301.8
106,19,72,0,967.1
106,20,92,76,3301.8
106,21,80,0,835.2
106,22,60,16,3300.3
106,23,80,0,835.2
106,24,96,0,914.0
106,25,64,56,3459.8
107,1,104,88,3418.5
107,2,100,56,3201.6
107,3,68,36,3159.5
107,4,96,56,3249.9
107,5,100,52,3294.7
107,6,104,104,3459.3
107,7,104,104,3459.3
107,8,104,104,3459.3
107,9,96,40,3307.7
107,10,76,64,3433.3
107,11,84,52,3337.0
107,12,80,68,3415.2
107,13,76,28,3281.1
107,14,84,72,3470.3
107,15,84,72,3470.3
107,16,68,36,3159.5
107,17,104,52,3279.8
107,18,104,52,3279.8
107,19,104,104,3459.3
107,20,104,52,3279.8
107,21,84,52,3337.0
107,22,92,64,3384.7
107,23,100,56,3201.6
107,24,96,56,3249.9
107,25,84,52,3337.0
108,1,76,0,882.7
108,2,104,32,3310.0
108,3,120,0,3091.8
108,4,92,32,3333.5
108,5,84,24,3251.3
108,6,96,32,3306.1
108,7,76,40,3327.3
108,8,76,0,882.7
108,9,80,12,3234.7
108,10,80,12,3234.7
108,11,84,24,3251.3
108,12,100,0,1187.0
108,13,108,64,3377.4
108,14,76,40,3327.3
108,15,80,0,3189.6
108,16,76,40,3327.3
108,17,100,0,1187.0
108,18,84,24,3251.3
108,19,76,0,420.2
108,20,104,32,3310.0
108,21,76,0,882.7
108,22,104,32,3310.0
108,23,72,36,3304.3
108,24,68,0,1041.2
108,25,100,0,1187.0
109,1,92,60,3383.2
109,2,116,116,3541.8
109,3,96,76,3471.6
109,4,92,60,3383.2
109,5,84,76,3506.9
109,6,76,76,3472.1
109,7,116,116,3541.8
109,8,92,84,3426.1
109,9,88,88,3487.7
109,10,84,76,3506.9
109,11,84,60,3418.2
109,12,88,88,3487.7
109,13,72,52,3416.0
109,14,96,76,3471.6
109,15,60,48,3441.8
109,16,96,76,3471.6
109,17,80,80,3505.9
109,18,92,60,3383.2
109,19,88,88,3511.9
109,20,88,88,3511.9
109,21,92,92,3499.7
109,22,72,52,3416.0
109,23,100,72,3422.8
109,24,68,0,2505.1
109,25,76,76,3472.1
110,1,104,0,727.1
110,2,76,0,882.7
110,3,120,0,3091.8
110,4,76,40,3327.3
110,5,80,12,3234.7
110,6,80,0,3189.6
110,7,84,8,3067.3
110,8,108,64,3377.4
110,9,80,12,3234.7
110,10,80,12,3234.7
110,11,108,64,3377.4
110,12,68,0,1041.2
110,13,120,0,3091.8
110,14,68,0,1041.2
110,15,100,88,3441.4
110,16,92,32,3333.5
110,17,104,32,3310.0
110,18,92,32,3333.5
110,19,76,40,3327.3
110,20,76,0,882.7
110,21,80,0,3189.6
110,22,76,0,882.7
110,23,80,0,3189.6
110,24,92,32,3333.5
110,25,84,8,3067.3
111,1,72,4,3109.2
111,2,68,0,2376.2
111,3,84,0,396.4
111,4,68,0,364.5
111,5,92,0,3015.6
111,6,92,0,3020.9
111,7,40,0,2069.9
111,8,92,0,3015.6
111,9,92,0,3015.6
111,10,68,0,2376.2
111,11,80,0,2696.9
111,12,72,4,3109.2
111,13,68,0,364.5
111,14,60,0,2124.9
111,15,84,0,2895.8
111,16,92,0,3020.9
111,17,96,0,382.6
111,18,60,0,3004.4
111,19,60,0,3004.4
111,20,116,0,2940.0
111,21,84,0,2895.8
111,22,96,0,435.0
111,23,84,0,2895.8
111,24,92,0,3020.9
111,25,84,0,396.4
112,1,88,44,3312.1
112,2,116,100,3424.1
112,3,68,56,3407.2
112,4,88,72,3379.7
112,5,100,0,3183.0
112,6,88,88,3459.9
112,7,92,80,3331.7
112,8,116,100,3424.1
112,9,116,100,3424.1
112,10,108,0,3067.5
112,11,76,56,3397.2
112,12,92,80,3331.7
112,13,80,28,3344.9
112,14,76,60,3397.1
112,15,88,72,3379.7
112,16,80,28,3344.9
112,17,144,0,3052.9
112,18,116,100,3424.1
112,19,72,68,3454.7
112,20,92,80,3331.7
112,21,116,100,3424.1
112,22,92,80,3331.7
112,23,84,72,3407.6
112,24,100,20,3259.7
112,25,112,72,3402.0
113,1,76,64,3433.3
113,2,76,48,3360.9
113,3,100,52,3294.7
113,4,104,52,3279.8
113,5,104,52,3279.8
113,6,96,56,3249.9
113,7,68,36,3159.5
113,8,76,64,3433.3
113,9,84,72,3470.3
113,10,100,52,3294.7
113,11,92,64,3384.7
113,12,96,56,3249.9
113,13,76,48,3360.9
113,14,76,48,3360.9
113,15,76,28,3281.1
113,16,84,52,3337.0
113,17,104,88,3418.5
113,18,104,88,3418.5
113,19,80,68,3415.2
113,20,76,64,3433.3
113,21,96,40,3307.7
113,22,104,104,3459.3
113,23,96,40,3307.7
113,24,96,56,3249.9
113,25,76,64,3433.3
114,1,64,0,2974.0
114,2,96,88,3465.7
114,3,96,60,3297.8
114,4,96,88,3465.7
114,5,84,72,3394.3
114,6,96,84,3380.3
114,7,96,60,3297.8
114,8,64,0,2974.0
114,9,64,0,2974.0
114,10,92,88,3451.0
114,11,92,0,3037.2
114,12,84,72,3394.3
114,13,72,56,3399.4
114,14,96,60,3297.8
114,15,92,88,3449.5
114,16,64,0,2974.0
114,17,64,0,2974.0
114,18,92,0,3037.2
114,19,96,84,3380.3
114,20,92,0,3037.2
114,21,68,28,3222.9
114,22,96,84,3380.3
114,23,96,84,3380.3
114,24,92,88,3451.0
114,25,96,84,3380.3
115,1,100,56,3201.6
115,2,100,56,3201.6
115,3,76,64,3433.3
115,4,76,28,3281.1
115,5,68,36,3159.5
115,6,80,68,3415.2
115,7,100,52,3294.7
115,8,104,104,3459.3
115,9,80,68,3415.2
115,10,92,64,3384.7
115,11,84,72,3470.3
115,12,68,36,3159.5
115,13,68,36,3159.5
115,14,80,68,3415.2
115,15,76,48,3360.9
115,16,76,28,3281.1
115,17,96,56,3249.9
115,18,96,56,3249.9
115,19,76,48,3360.9
115,20,76,28,3281.1
115,21,84,72,3470.3
115,22,84,72,3470.3
115,23,96,40,3307.7
115,24,92,64,3384.7
115,25,84,52,3337.0
116,1,68,0,3126.4
116,2,76,4,3155.5
116,3,84,0,419.8
116,4,80,0,1474.1
116,5,64,0,2992.5
116,6,60,48,3439.7
116,7,68,0,3126.4
116,8,88,0,1790.7
116,9,88,0,1790.7
116,10,92,0,2959.8
116,11,80,0,1474.1
116,12,88,0,1790.7
116,13,92,0,2959.8
116,14,64,16,3245.7
116,15,64,16,3245.7
116,16,76,4,3155.5
116,17,68,0,3126.4
116,18,92,0,2959.8
116,19,60,48,3439.7
116,20,68,0,3126.4
116,21,88,0,1790.7
116,22,88,0,1790.7
116,23,68,0,3126.4
116,24,60,48,3439.7
116,25,80,0,1474.1
117,1,92,0,1356.6
117,2,40,0,1354.2
117,3,92,8,3083.9
117,4,104,0,1909.0
117,5,92,0,2712.9
117,6,68,0,2313.1
117,7,112,0,2734.9
117,8,72,0,1033.4
117,9,60,0,448.9
117,10,68,0,2318.3
117,11,40,0,2225.1
117,12,112,0,2070.9
117,13,92,0,2712.9
117,14,104,0,1965.4
117,15,68,0,2313.1
117,16,40,0,2225.1
117,17,92,0,1356.6
117,18,56,0,1631.9
117,19,92,0,1356.6
117,20,92,0,2126.6
117,21,104,0,1909.0
117,22,104,0,1965.4
117,23,72,0,1033.4
117,24,88,0,1844.1
117,25,40,0,1354.2
118,1,100,56,3201.6
118,2,100,56,3201.6
118,3,100,52,3294.7
118,4,76,64,3433.3
118,5,96,56,3249.9
118,6,100,56,3201.6
118,7,76,64,3433.3
118,8,96,56,3249.9
118,9,92,64,3384.7
118,10,100,56,3201.6
118,11,76,28,3281.1
118,12,104,88,3418.5
118,13,104,88,3418.5
118,14,84,52,3337.0
118,15,100,52,3294.7
118,16,96,40,3307.7
118,17,84,72,3470.3
118,18,104,52,3279.8
118,19,84,52,3337.0
118,20,68,36,3159.5
118,21,104,104,3459.3
118,22,76,28,3281.1
118,23,96,56,3249.9
118,24,84,52,3337.0
118,25,104,88,3418.5
119,1,64,0,2974.0
119,2,68,28,3222.9
119,3,52,40,3405.6
119,4,92,88,3449.5
119,5,92,88,3449.5
119,6,96,88,3465.7
119,7,52,40,3405.6
119,8,96,84,3380.3
119,9,72,56,3399.4
119,10,96,88,3465.7
119,11,92,0,3037.2
119,12,96,60,3297.8
119,13,52,40,3405.6
119,14,96,60,3297.8
119,15,52,40,3405.6
119,16,92,88,3449.5
119,17,92,88,3451.0
119,18,72,16,3216.5
119,19,84,72,3394.3
119,20,52,40,3405.6
119,21,96,88,3465.7
119,22,64,0,2974.0
119,23,96,84,3380.3
119,24,52,40,3405.6
119,25,96,88,3465.7
120,1,64,0,2202.7
120,2,72,0,3093.9
120,3,64,4,2978.5
120,4,92,16,2928.8
120,5,64,0,2202.7
120,6,72,0,3093.9
120,7,80,0,3055.8
120,8,92,16,2928.8
120,9,100,0,2916.4
120,10,104,0,1537.8
120,11,64,0,2202.7
120,12,84,12,3217.3
120,13,104,0,1537.8
120,14,104,0,1537.8
120,15,104,0,1537.8
120,16,92,16,2928.8
120,17,72,0,2881.1
120,18,88,0,2853.7
120,19,88,0,2853.7
120,20,92,16,2928.8
120,21,72,0,3093.9
120,22,100,0,2916.4
120,23,76,8,3104.9
120,24,84,12,3217.3
120,25,68,0,3161.8
121,1,88,0,1064.5
121,2,36,0,1323.5
121,3,8,0,3077.0
121,4,44,0,1968.3
121,5,44,0,1968.3
121,6,16,0,3134.1
121,7,88,0,1064.5
121,8,16,0,3134.1
121,9,16,0,3134.1
121,10,16,12,3326.9
121,11,88,0,1064.5
121,12,88,0,1064.5
121,13,44,0,1968.3
121,14,16,12,3326.9
121,15,88,0,1064.5
121,16,44,8,3172.2
121,17,88,0,1064.5
121,18,16,0,3055.1
121,19,76,0,1441.1
121,20,12,0,3153.2
121,21,76,0,1441.1
121,22,36,0,1323.5
121,23,36,0,1323.5
121,24,8,0,3077.0
121,25,76,0,1441.1
122,1,60,0,1587.9
122,2,96,0,3071.9
122,3,124,0,2108.2
122,4,112,0,2654.7
122,5,76,64,3396.6
122,6,112,0,2654.7
122,7,104,68,3398.2
122,8,64,0,2496.7
122,9,96,0,3071.9
122,10,80,0,2503.0
122,11,92,0,2436.1
122,12,112,0,2654.7
122,13,92,0,2436.1
122,14,96,0,3071.9
122,15,96,64,3349.0
122,16,96,0,3071.9
122,17,140,48,3289.2
122,18,92,0,2436.1
122,19,80,0,3234.8
122,20,140,48,3289.2
122,21,80,0,3234.8
122,22,124,0,2108.2
122,23,60,0,1587.9
122,24,64,0,2496.7
122,25,76,64,3396.6
123,1,92,84,3426.1
123,2,68,0,2505.1
123,3,76,76,3548.3
123,4,64,64,3557.2
123,5,72,72,3487.3
123,6,84,60,3418.2
123,7,88,88,3487.7
123,8,88,88,3487.7
123,9,100,72,3422.8
123,10,88,88,3487.7
123,11,92,84,3426.1
123,12,76,76,3548.3
123,13,64,64,3557.2
123,14,96,76,3471.6
123,15,88,88,3487.7
123,16,100,72,3422.8
123,17,100,72,3422.8
123,18,92,60,3383.2
123,19,84,60,3418.2
123,20,116,116,3541.8
123,21,112,100,3502.2
123,22,52,52,3534.6
123,23,92,60,3383.2
123,24,88,88,3511.9
123,25,92,60,3383.2
124,1,128,0,3051.2
124,2,136,0,3005.7
124,3,104,0,2162.9
124,4,128,0,3051.2
124,5,96,0,3051.6
124,6,104,0,2162.9
124,7,136,0,3005.7
124,8,84,16,3223.6
124,9,136,0,3005.7
124,10,84,0,572.7
124,11,104,0,2162.9
124,12,104,0,2162.9
124,13,60,0,2805.1
124,14,104,0,2162.9
124,15,60,0,2805.1
124,16,128,0,3051.2
124,17,128,0,3051.2
124,18,96,0,3051.6
124,19,84,16,3223.6
124,20,56,16,3223.5
124,21,96,0,3051.6
124,22,60,0,2805.1
124,23,60,0,2805.1
124,24,96,0,3051.6
124,25,60,0,2805.1
125,1,116,40,3357.9
125,2,60,0,3073.7
125,3,60,0,3073.7
125,4,4,0,3062.3
125,5,60,0,3073.7
125,6,96,20,3205.1
125,7,60,0,3073.7
125,8,4,0,3062.3
125,9,80,52,3398.1
125,10,92,88,3444.0
125,11,52,28,3353.6
125,12,116,40,3357.9
125,13,92,72,3409.1
125,14,64,4,3144.9
125,15,64,0,1173.5
125,16,52,52,3465.1
125,17,84,80,3451.1
125,18,88,56,3387.0
125,19,4,0,3062.3
125,20,96,20,3205.1
125,21,60,0,3073.7
125,22,4,0,3062.3
125,23,120,0,3226.1
125,24,64,0,1173.5
125,25,88,56,3387.0
126,1,76,0,882.7
126,2,96,32,3306.1
126,3,76,0,1107.9
126,4,84,8,3067.3
126,5,76,12,3205.0
126,6,68,0,1041.2
126,7,80,12,3234.7
126,8,108,64,3377.4
126,9,72,36,3304.3
126,10,92,32,3333.5
126,11,104,0,727.1
126,12,100,88,3441.4
126,13,96,32,3306.1
126,14,84,8,3067.3
126,15,76,0,882.7
126,16,76,12,3205.0
126,17,88,0,504.9
126,18,76,0,420.2
126,19,80,0,3189.6
126,20,100,0,1187.0
126,21,80,12,3234.7
126,22,80,12,3234.7
126,23,108,64,3377.4
126,24,80,12,3234.7
126,25,104,0,727.1
127,1,72,0,3177.2
127,2,4,0,3062.3
127,3,84,80,3451.1
127,4,52,28,3353.6
127,5,88,36,3315.2
127,6,64,0,1173.5
127,7,64,0,1173.5
127,8,92,88,3444.0
127,9,64,4,3144.9
127,10,80,52,3398.1
127,11,76,28,3326.8
127,12,4,0,3062.3
127,13,96,20,3205.1
127,14,64,0,1173.5
127,15,64,4,3144.9
127,16,84,80,3451.1
127,17,84,80,3451.1
127,18,72,0,3177.2
127,19,116,40,3357.9
127,20,52,28,3353.6
127,21,76,28,3326.8
127,22,112,76,3404.2
127,23,72,0,3177.2
127,24,4,0,3062.3
127,25,76,28,3326.8
128,1,136,124,3381.4
128,2,72,68,3454.7
128,3,88,44,3312.1
128,4,80,28,3344.9
128,5,88,44,3312.1
128,6,68,56,3407.2
128,7,68,56,3407.2
128,8,112,72,3402.0
128,9,116,100,3424.1
128,10,56,0,3058.2
128,11,56,0,3058.2
128,12,144,0,3052.9
128,13,88,72,3379.7
128,14,116,100,3424.1
128,15,68,56,3407.2
128,16,100,0,3183.0
128,17,88,44,3312.1
128,18,72,68,3454.7
128,19,144,0,3052.9
128,20,108,0,3067.5
128,21,72,68,3454.7
128,22,88,72,3379.7
128,23,72,68,3454.7
128,24,112,72,3402.0
128,25,84,72,3407.6
129,1,76,0,882.7
129,2,104,0,727.1
129,3,120,0,3091.8
129,4,76,0,420.2
129,5,68,0,1041.2
129,6,96,32,3306.1
129,7,76,0,882.7
129,8,104,0,727.1
129,9,76,40,3327.3
129,10,104,0,727.1
129,11,88,0,504.9
129,12,76,0,1107.9
129,13,68,0,1041.2
129,14,80,12,3234.7
129,15,72,36,3304.3
129,16,68,0,1041.2
129,17,84,24,3251.3
129,18,76,12,3205.0
129,19,76,40,3327.3
129,20,76,40,3327.3
129,21,92,32,3333.5
129,22,100,0,1187.0
129,23,80,0,3189.6
129,24,108,64,3377.4
129,25,76,0,420.2
130,1,96,0,914.0
130,2,92,0,3049.3
130,3,76,0,389.0
130,4,72,0,406.9
130,5,92,72,3304.8
130,6,80,0,633.8
130,7,80,4,3193.2
130,8,92,44,3111.1
130,9,92,44,3111.1
130,10,76,0,389.0
130,11,92,0,3049.3
130,12,64,56,3459.8
130,13,88,36,3095.9
130,14,80,0,633.8
130,15,76,0,389.0
130,16,64,56,3459.8
130,17,92,44,3111.1
130,18,72,0,967.1
130,19,92,72,3304.8
130,20,92,76,3301.8
130,21,92,44,3111.1
130,22,96,0,914.0
130,23,72,0,406.9
130,24,80,0,835.2
130,25,92,76,3301.8
131,1,84,84,3596.6
131,2,60,60,3452.4
131,3,60,60,3452.4
131,4,60,60,3463.7
131,5,92,44,3332.3
131,6,84,84,3594.4
131,7,60,20,3278.3
131,8,80,64,3407.2
131,9,84,84,3594.4
131,10,60,56,3476.4
131,11,60,60,3463.7
131,12,96,60,3383.5
131,13,80,52,3350.0
131,14,116,112,3460.3
131,15,76,76,3556.7
131,16,96,68,3423.3
131,17,60,60,3463.7
131,18,76,76,3556.7
131,19,60,60,3463.7
131,20,84,84,3594.4
131,21,76,76,3556.7
131,22,96,92,3533.1
131,23,88,84,3557.5
131,24,96,60,3383.5
131,25,72,68,3533.1
132,1,72,0,406.9
132,2,76,0,389.0
132,3,92,44,3111.1
132,4,72,0,967.1
132,5,60,16,3300.3
132,6,92,72,3304.8
132,7,80,0,835.2
132,8,92,0,3049.3
132,9,92,76,3301.8
132,10,72,0,967.1
132,11,72,0,406.9
132,12,64,56,3459.8
132,13,92,44,3111.1
132,14,72,0,967.1
132,15,64,56,3459.8
132,16,80,0,633.8
132,17,64,56,3459.8
132,18,64,56,3459.8
132,19,72,0,406.9
132,20,92,72,3304.8
132,21,60,16,3300.3
132,22,92,76,3301.8
132,23,72,0,967.1
132,24,48,0,1093.5
132,25,48,0,1093.5
133,1,80,68,3394.4
133,2,92,0,2436.1
133,3,112,0,2654.7
133,4,112,0,2654.7
133,5,140,48,3289.2
133,6,96,64,3349.0
133,7,92,0,2436.1
133,8,80,0,3234.8
133,9,124,0,2108.2
133,10,92,0,2436.1
133,11,96,64,3349.0
133,12,96,64,3349.0
133,13,96,64,3349.0
133,14,140,48,3289.2
133,15,96,64,3349.0
133,16,112,0,2654.7
133,17,60,0,1587.9
133,18,64,0,2496.7
133,19,112,0,2654.7
133,20,64,0,2496.7
133,21,80,0,3234.8
133,22,80,0,3234.8
133,23,92,0,2436.1
133,24,80,0,3234.8
133,25,96,64,3349.0
134,1,52,0,2346.8
134,2,52,0,2346.8
134,3,52,0,2346.8
134,4,88,0,2840.9
134,5,52,0,2346.8
134,6,52,0,2346.8
134,7,44,0,3099.8
134,8,52,0,2346.8
134,9,52,0,2346.8
134,10,72,8,2968.6
134,11,88,0,2840.9
134,12,72,8,2968.6
134,13,88,0,2840.9
134,14,88,0,2840.9
134,15,88,0,2840.9
134,16,44,0,3099.8
134,17,44,0,3099.8
134,18,44,0,3099.8
134,19,44,0,3099.8
134,20,44,0,3099.8
134,21,44,0,3099.8
134,22,88,0,2840.9
134,23,52,0,2346.8
134,24,72,8,2968.6
134,25,88,0,2840.9
135,1,68,0,450.4
135,2,60,0,3004.4
135,3,96,0,2894.9
135,4,80,0,2696.9
135,5,116,0,2940.0
135,6,80,0,2838.5
135,7,96,0,435.0
135,8,84,0,2895.8
135,9,68,0,364.5
135,10,68,0,450.4
135,11,92,0,3015.6
135,12,84,0,2895.8
135,13,60,0,3004.4
135,14,60,0,3004.4
135,15,92,0,3015.6
135,16,80,0,2696.9
135,17,80,0,2696.9
135,18,96,0,2894.9
