ufs_serial,run_id,wafer_no,date,die_x,die_y,pred,health,clf_proba,split,position
S00069,13,8,2026-06-08,41,16,0.0033300251670804,0.0024141213958187,0.3935170693449594,train,1
S00072,13,10,2026-06-08,49,25,0.0034835545931867,0.0,0.4286045520348201,train,1
S00075,13,6,2026-06-07,37,16,0.0033767557817273,0.0,0.3563395923547414,train,1
S00079,13,4,2026-06-08,27,19,0.0034105644617047,0.0,0.4035650143866525,train,1
S00080,13,10,2026-06-08,34,31,0.0029273962037271,0.0024551575598599,0.4607416687687211,train,1
S00081,13,5,2026-06-07,31,25,0.0033759230218378,0.0048692551117381,0.4318530070172241,train,1
S00283,13,21,2026-06-07,38,24,0.0020023889514775,0.0,0.3463654117933241,train,1
S00284,13,15,2026-06-08,62,18,0.0021842979341421,0.0,0.390276454513327,train,1
S00296,13,10,2026-06-08,16,24,0.0035984827003298,0.0,0.4723522160961179,train,1
S00777,13,17,2026-06-08,39,13,0.0026901567360568,0.0,0.3513133384999888,train,1
S01174,13,15,2026-06-08,63,20,0.0009770192160708,0.0,0.3919406315888652,train,1
S01176,13,15,2026-06-08,40,18,0.0016411432737491,0.0,0.3400036005806642,train,1
S01411,13,11,2026-06-07,48,27,0.0032277158863996,0.0071353300772108,0.3706696482091305,train,1
S01412,13,11,2026-06-07,35,18,0.0027611882962718,0.0029324388509795,0.3209860412558589,train,1
S01415,13,11,2026-06-07,51,25,0.0029887143627855,0.0187076898131257,0.3788570294187643,train,1
S01416,13,17,2026-06-08,24,25,0.0032456661706473,0.0,0.4098892181003474,train,1
S01418,13,17,2026-06-08,56,23,0.0028127696034526,0.0,0.3886896070295595,train,1
S01419,13,16,2026-06-07,24,25,0.0018389650974826,0.0,0.3465131716185119,train,1
S01423,13,15,2026-06-08,45,29,0.0020047721101887,0.0,0.3237580081003404,train,1
S01425,13,15,2026-06-08,56,27,0.0018543021190994,0.0,0.3839911135671643,train,1
S01426,13,16,2026-06-07,38,23,0.0009759558775156,0.0,0.335206557907385,train,1
S01513,13,5,2026-06-07,48,20,0.0033505245083802,0.0,0.3851599357473863,train,1
S01517,13,2,2026-06-07,38,23,0.0032981810892295,0.0089309780948444,0.4424500203317001,train,1
S01524,13,2,2026-06-07,60,25,0.003370807135626,0.0029565646741086,0.4600218934751734,train,1
S01525,13,2,2026-06-07,21,21,0.0030401547441585,0.0,0.4585068736668685,train,1
S01527,13,4,2026-06-08,36,27,0.0032104981696014,0.0014726580440612,0.3963246566519696,train,1
S01957,13,20,2026-06-08,49,25,0.0025759895066852,0.0,0.2851186788134585,train,1
S01959,13,18,2026-06-07,56,25,0.0025374984922046,0.0,0.4194744818421652,train,1
S01961,13,16,2026-06-07,29,18,0.0010170375766871,0.0,0.2841033692218135,train,1
