ufs_serial,run_id,wafer_no,date,die_x,die_y,pred,health,clf_proba,split,position
S01799,132,1,2026-06-09,59,25,0.0005611285253491,0.0,0.1355489063903327,val,1
S04674,132,1,2026-06-09,32,14,0.0007547556962,0.0,0.1510436915555791,val,1
S06131,132,1,2026-06-09,49,12,0.0009799347764623,0.0,0.1434810917737626,val,1
S07924,132,1,2026-06-09,51,30,0.0008259100336818,0.0167662903106781,0.1756867370868705,val,1
S09284,132,1,2026-06-09,40,16,0.0005771972574138,0.0,0.1195424637575133,val,1
S11668,132,1,2026-06-09,41,29,0.0005821140775501,0.0,0.1764536900883083,val,1
S16764,132,1,2026-06-09,54,16,0.0006079083408643,0.0,0.1365834334156329,val,1
S19311,132,1,2026-06-09,16,23,0.0006698676994128,0.0017393373719557,0.1989433482357126,val,1
S20551,132,1,2026-06-09,36,20,0.0005064009575344,0.0,0.124879089309041,val,1
S20553,132,1,2026-06-09,53,15,0.0005540812310776,0.0,0.1274454245828984,val,1
S21394,132,1,2026-06-09,60,27,0.0006354598595765,0.0,0.164977941185913,val,1
S23357,132,1,2026-06-09,22,24,0.0006092211476002,0.0,0.1794553802282075,val,1
S31666,132,1,2026-06-09,51,27,0.0005778400293072,0.0,0.1462140383017423,val,1
S39345,132,1,2026-06-09,57,24,0.0005708249592135,0.0,0.1337852833052379,val,1
S40089,132,1,2026-06-09,31,29,0.0005942596013179,0.0,0.1483022049185854,val,1
S41247,132,1,2026-06-09,22,19,0.0006613368497133,0.0,0.1179976326334447,val,1
S42195,132,1,2026-06-09,45,15,0.0005615388697309,0.0,0.1196269270455662,val,1
S42950,132,1,2026-06-09,21,24,0.0005924757362888,0.0,0.1415885025074965,val,1
S01799,132,1,2026-06-09,61,25,0.000695520003791,0.0,0.1355489063903327,val,2
S04674,132,1,2026-06-09,30,14,0.0006175433509529,0.0,0.1510436915555791,val,2
S06131,132,1,2026-06-09,51,12,0.0007412534536609,0.0,0.1434810917737626,val,2
S07924,132,1,2026-06-09,49,30,0.0007302729828,0.0167662903106781,0.1756867370868705,val,2
S09284,132,1,2026-06-09,38,16,0.0005849467442552,0.0,0.1195424637575133,val,2
S11668,132,1,2026-06-09,43,29,0.0005328019543665,0.0,0.1764536900883083,val,2
S16764,132,1,2026-06-09,53,16,0.0005698560278096,0.0,0.1365834334156329,val,2
S19311,132,1,2026-06-09,18,23,0.0006643085199539,0.0017393373719557,0.1989433482357126,val,2
S20551,132,1,2026-06-09,34,20,0.0005594764375413,0.0,0.124879089309041,val,2
S20553,132,1,2026-06-09,55,15,0.0005651004162803,0.0,0.1274454245828984,val,2
S21394,132,1,2026-06-09,58,28,0.0008396203770729,0.0,0.164977941185913,val,2
S23357,132,1,2026-06-09,20,24,0.000620244606564,0.0,0.1794553802282075,val,2
S31666,132,1,2026-06-09,53,27,0.000680597449347,0.0,0.1462140383017423,val,2
S39345,132,1,2026-06-09,55,24,0.0006174307885237,0.0,0.1337852833052379,val,2
S40089,132,1,2026-06-09,32,29,0.0005983269088631,0.0,0.1483022049185854,val,2
S41247,132,1,2026-06-09,24,19,0.0005937281875955,0.0,0.1179976326334447,val,2
S42195,132,1,2026-06-09,47,15,0.0005146033654703,0.0,0.1196269270455662,val,2
S42950,132,1,2026-06-09,19,24,0.0006558414701066,0.0,0.1415885025074965,val,2
S01799,132,1,2026-06-09,55,25,0.0005355459831203,0.0,0.1355489063903327,val,3
S04674,132,1,2026-06-09,36,14,0.0006277951608903,0.0,0.1510436915555791,val,3
S06131,132,1,2026-06-09,45,11,0.0008741935467651,0.0,0.1434810917737626,val,3
S07924,132,1,2026-06-09,54,29,0.001011492064743,0.0167662903106781,0.1756867370868705,val,3
S09284,132,1,2026-06-09,44,16,0.0007207591405553,0.0,0.1195424637575133,val,3
S11668,132,1,2026-06-09,37,29,0.0007088401401906,0.0,0.1764536900883083,val,3
S16764,132,1,2026-06-09,56,16,0.0005092745956151,0.0,0.1365834334156329,val,3
S19311,132,1,2026-06-09,14,22,0.0008681017030916,0.0017393373719557,0.1989433482357126,val,3
S20551,132,1,2026-06-09,40,20,0.0005999063793607,0.0,0.124879089309041,val,3
S20553,132,1,2026-06-09,49,15,0.0006470290511549,0.0,0.1274454245828984,val,3
S21394,132,1,2026-06-09,55,27,0.0005573876301053,0.0,0.164977941185913,val,3
S23357,132,1,2026-06-09,26,24,0.0006034738323785,0.0,0.1794553802282075,val,3
S31666,132,1,2026-06-09,47,27,0.0005923695283339,0.0,0.1462140383017423,val,3
S39345,132,1,2026-06-09,61,24,0.0007418728577511,0.0,0.1337852833052379,val,3
S40089,132,1,2026-06-09,29,29,0.0005476638022038,0.0,0.1483022049185854,val,3
S41247,132,1,2026-06-09,18,19,0.0006250605028273,0.0,0.1179976326334447,val,3
S42195,132,1,2026-06-09,40,15,0.0005388411168882,0.0,0.1196269270455662,val,3
S42950,132,1,2026-06-09,25,24,0.0005650435140128,0.0,0.1415885025074965,val,3
S01799,132,1,2026-06-09,57,25,0.0005809886577149,0.0,0.1355489063903327,val,4
S04674,132,1,2026-06-09,34,14,0.0006499935393883,0.0,0.1510436915555791,val,4
S06131,132,1,2026-06-09,47,11,0.0010995022592286,0.0,0.1434810917737626,val,4
S07924,132,1,2026-06-09,56,29,0.0008986104228902,0.0167662903106781,0.1756867370868705,val,4
S09284,132,1,2026-06-09,42,16,0.0005114877298599,0.0,0.1195424637575133,val,4
S11668,132,1,2026-06-09,39,29,0.0005631852270445,0.0,0.1764536900883083,val,4
S16764,132,1,2026-06-09,55,16,0.0006500838516417,0.0,0.1365834334156329,val,4
S19311,132,1,2026-06-09,13,23,0.0011784393589088,0.0017393373719557,0.1989433482357126,val,4
S20551,132,1,2026-06-09,38,20,0.0005834477905441,0.0,0.124879089309041,val,4
S20553,132,1,2026-06-09,51,15,0.0005919889670029,0.0,0.1274454245828984,val,4
S21394,132,1,2026-06-09,57,27,0.0005667563287528,0.0,0.164977941185913,val,4
S23357,132,1,2026-06-09,24,24,0.0004906514393391,0.0,0.1794553802282075,val,4
S31666,132,1,2026-06-09,49,27,0.0005597906963163,0.0,0.1462140383017423,val,4
S39345,132,1,2026-06-09,59,24,0.0005804650589905,0.0,0.1337852833052379,val,4
S40089,132,1,2026-06-09,30,29,0.0005876052857181,0.0,0.1483022049185854,val,4
S41247,132,1,2026-06-09,20,19,0.0006804147479142,0.0,0.1179976326334447,val,4
S42195,132,1,2026-06-09,42,15,0.000575790718352,0.0,0.1196269270455662,val,4
S42950,132,1,2026-06-09,23,24,0.0005532193704898,0.0,0.1415885025074965,val,4
S00739,132,2,2026-06-09,21,23,0.0006861139668267,0.0,0.2216569144407144,val,1
