ufs_serial,run_id,wafer_no,date,die_x,die_y,pred,health,clf_proba,split,position
S00572,71,9,2025-12-07,48,13,0.0004412007519842,0.0,0.123214958438874,test,1
S00576,71,22,2025-12-07,44,18,0.0002684333656997,0.002172050905531,0.0484198660988042,test,1
S00578,71,6,2025-12-07,48,22,0.0002384071878982,0.0,0.1537501594225526,test,1
S00845,71,11,2025-12-07,42,18,0.0,0.0,0.0588096574372346,test,1
S00856,71,24,2025-12-07,33,16,0.0,0.0,0.0455899360707282,test,1
S00858,71,6,2025-12-07,37,16,0.0,0.0,0.0513262194469257,test,1
S00859,71,2,2025-12-07,30,26,0.0003522770776403,0.0,0.1248677558065545,test,1
S00860,71,2,2025-12-07,28,30,0.0004755185088975,0.0,0.1645290365698697,test,1
S01021,71,21,2025-12-07,35,22,0.0,0.0,0.0545215544550287,test,1
S01024,71,15,2025-12-07,42,24,0.0015049813767604,0.0,0.1338117222457325,test,1
S01025,71,14,2025-12-07,27,13,0.0009229691392263,0.0,0.1393269349378002,test,1
S01033,71,14,2025-12-07,38,22,0.0003191912807802,0.0,0.0966474368612909,test,1
S01042,71,4,2025-12-07,29,15,0.0004111137398364,0.0,0.1635901151798318,test,1
S01048,71,18,2025-12-07,36,13,0.0,0.0,0.1207726465355075,test,1
S01056,71,9,2025-12-07,55,24,0.0025217052941192,0.0,0.2274536847384293,test,1
S01065,71,24,2025-12-07,29,17,0.0002285380450965,0.0,0.0773864334212184,test,1
S01066,71,2,2025-12-07,29,14,0.0002980101587874,0.0,0.1494829715279715,test,1
S01218,71,20,2025-12-07,26,19,0.000318655926085,0.001464068460666,0.1143616660345672,test,1
S01339,71,22,2025-12-07,27,18,0.00025382353239,0.0,0.0580646333690755,test,1
S01492,71,10,2025-12-07,57,14,0.0017336856405084,0.0,0.1980519209931205,test,1
S01917,71,12,2025-12-07,24,26,0.0015444642253113,0.0,0.1733623610563956,test,1
S02123,71,8,2025-12-07,18,16,0.0011962969629978,0.0,0.1207508341325913,test,1
S02125,71,23,2025-12-07,46,22,0.0002825596480943,0.0,0.1092573933682756,test,1
S02219,71,8,2025-12-07,31,23,0.0002897107118431,0.0,0.0994473435877168,test,1
S02221,71,6,2025-12-07,39,12,0.0002394441228466,0.0,0.1235886401396556,test,1
S02226,71,3,2025-12-07,25,25,0.0005555517331654,0.0,0.1619091939322323,test,1
S02227,71,22,2025-12-07,47,13,0.0002963221746819,0.0,0.0712067540362397,test,1
S02230,71,23,2025-12-07,58,15,0.0005695815390702,0.0,0.1375077141757552,test,1
S02335,71,14,2025-12-07,34,17,0.0002987135251838,0.0,0.083753688381693,test,1
S02518,71,6,2025-12-07,46,32,0.003323746058648,0.0,0.4067733692851378,test,1
S02921,71,22,2025-12-07,54,22,0.0003217762057085,0.0,0.0819593579489717,test,1
S02924,71,15,2025-12-07,37,23,0.0011919226867455,0.0,0.1213089997685551,test,1
S02926,71,15,2025-12-07,39,14,0.0004282463036027,0.0,0.0789503082196831,test,1
S02928,71,11,2025-12-07,62,22,0.0002423359782906,0.0,0.1127176583241593,test,1
S02941,71,20,2025-12-07,35,12,0.0017221556611609,0.0,0.1594671234316986,test,1
S02947,71,21,2025-12-07,41,13,0.0,0.0,0.0579127759859566,test,1
S02950,71,4,2025-12-07,42,21,0.0002604299762977,0.0,0.086613727001826,test,1
S02956,71,6,2025-12-07,48,26,0.0002367786640374,0.0,0.1469643632091689,test,1
S02958,71,23,2025-12-07,27,19,0.0003282227271476,0.0,0.0764229765458904,test,1
S03395,71,23,2025-12-07,27,18,0.0004290340639221,0.0,0.0910681847041302,test,1
S03527,71,16,2025-12-07,37,26,0.0003071311651814,0.0,0.1745416359554201,test,1
S03540,71,14,2025-12-07,28,19,0.0003041211695622,0.0,0.0604888951829465,test,1
S03547,71,16,2025-12-07,36,21,0.0002678393903001,0.0,0.0831660455393768,test,1
S03559,71,9,2025-12-07,20,24,0.0004667115311102,0.0,0.1673023007587934,test,1
S03566,71,20,2025-12-07,23,27,0.0006264097185417,0.0,0.1392461794449089,test,1
S03578,71,20,2025-12-07,20,16,0.0003972126076189,0.0,0.113925443511234,test,1
S03581,71,20,2025-12-07,22,17,0.000322268592321,0.0,0.1437060533684048,test,1
S03582,71,20,2025-12-07,60,24,0.0004686744231882,0.0,0.1069711049376806,test,1
S03585,71,4,2025-12-07,46,30,0.0011766345713555,0.0,0.2796285014729551,test,1
S03587,71,8,2025-12-07,31,24,0.0003648711546897,0.0,0.108575413390804,test,1
S03588,71,4,2025-12-07,29,20,0.0002999837291419,0.0,0.10270739081321,test,1
S03589,71,6,2025-12-07,20,28,0.0010580083496401,0.0,0.2311467512267431,test,1
S03593,71,8,2025-12-07,55,24,0.000510127493542,0.0,0.214838226006431,test,1
S03598,71,2,2025-12-07,59,17,0.0003232343468547,0.0,0.1645989033469156,test,1
S03599,71,3,2025-12-07,15,19,0.0007369252549666,0.0,0.1905478262141751,test,1
S03603,71,23,2025-12-07,38,27,0.0008142865510157,0.0,0.1709701798489937,test,1
S03847,71,9,2025-12-07,33,17,0.0004840511971836,0.0,0.0689406471081393,test,1
S03848,71,11,2025-12-07,37,19,0.0,0.0,0.0671544747690246,test,1
S03851,71,15,2025-12-07,54,19,0.000704622255269,0.0,0.1151901336273367,test,1
S03853,71,17,2025-12-07,60,16,0.0,0.0,0.0845601533006074,test,1
S03855,71,15,2025-12-07,27,15,0.0003317676515681,0.0,0.0768925665285057,test,1
S03860,71,20,2025-12-07,37,16,0.0002496954333749,0.0,0.0875979367085104,test,1
S03861,71,10,2025-12-07,54,25,0.0011332169206898,0.0,0.193784027842359,test,1
S03946,71,12,2025-12-07,55,21,0.000770238821295,0.0,0.1313401034347059,test,1
S03947,71,14,2025-12-07,53,25,0.0003435088729536,0.0,0.1464720431479862,test,1
S03948,71,17,2025-12-07,60,25,0.0003414097049623,0.0,0.1139884411799611,test,1
S03960,71,20,2025-12-07,33,26,0.0005778306257717,0.0,0.1238811683631233,test,1
S03965,71,9,2025-12-07,43,31,0.001739208793712,0.0,0.247050149397405,test,1
S03969,71,23,2025-12-07,58,21,0.0004306340227738,0.0,0.127094948088471,test,1
S03970,71,2,2025-12-07,54,27,0.0004097508617368,0.0,0.1561447790081562,test,1
S03971,71,2,2025-12-07,47,28,0.0007337045767473,0.0,0.2180802978584943,test,1
S03972,71,3,2025-12-07,42,30,0.0009289157941313,0.0,0.2473464708047615,test,1
S04028,71,12,2025-12-07,24,30,0.0021425694954745,0.0,0.387519189847235,test,1
S04116,71,9,2025-12-07,44,31,0.0016130987998658,0.0,0.2699509493826434,test,1
S04122,71,20,2025-12-07,15,24,0.0006500570610852,0.0,0.1202246553151587,test,1
S04124,71,18,2025-12-07,36,24,0.0,0.0,0.052400504583686,test,1
S04128,71,4,2025-12-07,62,23,0.0012653758423631,0.0,0.219669471201894,test,1
S04138,71,22,2025-12-07,35,17,0.0003092297199611,0.0,0.0840611380262122,test,1
S05138,71,16,2025-12-07,58,15,0.0003799616689937,0.0,0.1242419241530407,test,1
S05141,71,3,2025-12-07,37,12,0.0006943538879448,0.0,0.1500648290305815,test,1
S05212,71,3,2025-12-07,59,20,0.0005255727462859,0.0,0.1712468010893499,test,1
S05215,71,24,2025-12-07,44,17,0.0002482435659526,0.0,0.0610997539991075,test,1
S05575,71,11,2025-12-07,50,31,0.0019442281207149,0.0017123346666804,0.2166098164224013,test,1
S05577,71,17,2025-12-07,62,27,0.0018794131025403,0.0069091831663382,0.257990437244656,test,1
S05601,71,12,2025-12-07,44,20,0.0009088359029779,0.0,0.105815135893757,test,1
S05602,71,17,2025-12-07,39,18,0.0,0.0,0.0625119089165342,test,1
S05603,71,11,2025-12-07,47,26,0.0004121419424519,0.0,0.1061605157482014,test,1
S05610,71,17,2025-12-07,46,14,0.0,0.0,0.1093364307073104,test,1
S05901,71,11,2025-12-07,34,18,0.0,0.0,0.0385837836551367,test,1
S05906,71,21,2025-12-07,60,20,0.0,0.0,0.0743499135226819,test,1
S05907,71,15,2025-12-07,16,19,0.0006688124455198,0.0,0.1457525614799667,test,1
S05908,71,15,2025-12-07,49,13,0.0003731753724393,0.0,0.1276674720390727,test,1
S06023,71,22,2025-12-07,43,19,0.0002392564596631,0.0,0.0578889062085415,test,1
S06026,71,23,2025-12-07,44,13,0.0004872184706131,0.0,0.1637773008180301,test,1
S06031,71,23,2025-12-07,20,17,0.0004322851118076,0.0,0.0868163815431826,test,1
S06529,71,11,2025-12-07,23,17,0.0,0.0,0.0693453765741431,test,1
S06593,71,18,2025-12-07,53,19,0.0,0.0,0.0801999813163685,test,1
S06597,71,21,2025-12-07,36,24,0.0,0.0,0.0521083107607518,test,1
S06601,71,2,2025-12-07,58,20,0.0003423030048436,0.0,0.1639152992396337,test,1
S06886,71,16,2025-12-07,50,20,0.0,0.0,0.086203831064006,test,1
S06887,71,11,2025-12-07,15,25,0.0003821932216915,0.0,0.1408916261630709,test,1
S06888,71,14,2025-12-07,43,23,0.0002963242032463,0.0,0.1205745517382896,test,1
S06899,71,20,2025-12-07,30,29,0.0008552426087362,0.0,0.1209793862851215,test,1
S06910,71,6,2025-12-07,31,20,0.0,0.0,0.1010468858296097,test,1
S07083,71,15,2025-12-07,35,31,0.0028704114154585,0.0022874237717178,0.2400908642809693,test,1
S07645,71,16,2025-12-07,28,31,0.0027626323530943,0.0106048385375991,0.343412099165219,test,1
S07651,71,2,2025-12-07,49,12,0.0027109461780065,0.0054661035590163,0.3056145013774573,test,1
S08354,71,3,2025-12-07,13,24,0.0021400139324207,0.0128122202380115,0.3893456119953717,test,1
S08356,71,4,2025-12-07,16,26,0.002061201381495,0.013568947041519,0.3158596471647872,test,1
S08679,71,14,2025-12-07,15,23,0.000524755553112,0.0,0.132830882958663,test,1
S08689,71,11,2025-12-07,34,20,0.0,0.0,0.0653604278761417,test,1
S08692,71,12,2025-12-07,38,29,0.0014791490908027,0.0,0.2050390957902184,test,1
S08698,71,17,2025-12-07,52,22,0.0,0.0,0.0473252078290137,test,1
S08710,71,24,2025-12-07,58,16,0.0003342033435991,0.0,0.118763057982236,test,1
S08713,71,22,2025-12-07,49,21,0.0002890138907543,0.0,0.065621569227534,test,1
S08714,71,6,2025-12-07,27,13,0.0011039765916649,0.0,0.0973184535955605,test,1
S08723,71,23,2025-12-07,20,21,0.0003014669127498,0.0188252227682925,0.0800955447807302,test,1
S08731,71,9,2025-12-07,50,18,0.0013834269839198,0.0,0.1115819208387477,test,1
S08735,71,15,2025-12-07,32,12,0.000894721187244,0.0,0.1487001436426847,test,1
S08736,71,21,2025-12-07,36,30,0.000486023112293,0.0,0.1528161670505236,test,1
S08931,71,3,2025-12-07,29,31,0.003029629468687,0.0,0.3677018570768151,test,1
S08986,71,21,2025-12-07,55,21,0.0,0.0,0.0838417890764204,test,1
S08998,71,10,2025-12-07,52,27,0.0010901448442131,0.0,0.219544473104689,test,1
S09010,71,14,2025-12-07,51,16,0.0002675374290969,0.0,0.0594950923985162,test,1
S09013,71,24,2025-12-07,38,23,0.000273786512355,0.0,0.0609188259245222,test,1
S09019,71,6,2025-12-07,35,13,0.0,0.0,0.056941956490565,test,1
S09024,71,3,2025-12-07,50,21,0.0004308227831607,0.0,0.0936415521648566,test,1
S09397,71,14,2025-12-07,24,30,0.0026649769050496,0.0,0.3498558503139876,test,1
S09455,71,8,2025-12-07,55,18,0.0004728533169462,0.0,0.18810968192591,test,1
S09456,71,8,2025-12-07,32,20,0.0002874660944954,0.0,0.1087529217867388,test,1
S09698,71,15,2025-12-07,44,15,0.0004153940115441,0.0,0.1080846672865259,test,1
S09702,71,16,2025-12-07,33,31,0.0010047665516107,0.0,0.2025411975647985,test,1
S09703,71,14,2025-12-07,26,16,0.0003675214720413,0.0,0.067247498545972,test,1
S09707,71,6,2025-12-07,54,28,0.0008957171230731,0.0,0.2501497283635108,test,1
S09708,71,9,2025-12-07,57,25,0.0012039274792517,0.0,0.2251831668641932,test,1
S10358,71,6,2025-12-07,43,27,0.0004723402151562,0.0,0.1460294915752496,test,1
S10367,71,2,2025-12-07,16,18,0.0004129726508078,0.0,0.0986298660893158,test,1
S10572,71,6,2025-12-07,25,30,0.0027644690696519,0.0,0.2496193839239614,test,1
S10707,71,16,2025-12-07,38,17,0.0002236788159316,0.0,0.1292142650706972,test,1
S11098,71,15,2025-12-07,41,18,0.000417499212299,0.0,0.117763649308448,test,1
S11130,71,22,2025-12-07,58,20,0.000290402973161,0.0,0.0649840173075427,test,1
S11137,71,2,2025-12-07,52,25,0.0005160530462779,0.0,0.1568732478665937,test,1
S11530,71,16,2025-12-07,55,13,0.002495615179982,0.0245787124612094,0.2938002765143993,test,1
S11535,71,3,2025-12-07,34,11,0.0015330905255473,0.0252899298247237,0.2327583978896314,test,1
S12453,71,20,2025-12-07,18,19,0.0003848165106353,0.0,0.1318815402875711,test,1
S12627,71,21,2025-12-07,56,19,0.0,0.0,0.0536654754047223,test,1
S12629,71,16,2025-12-07,34,12,0.0018713124851793,0.0,0.2415346036572923,test,1
S12646,71,9,2025-12-07,40,25,0.0006228710988566,0.0,0.1237521270612019,test,1
S12650,71,23,2025-12-07,58,20,0.0003835866744707,0.0,0.081193771671866,test,1
S12705,71,24,2025-12-07,47,13,0.0002574486026284,0.0,0.1260138845532653,test,1
S12707,71,2,2025-12-07,37,23,0.0002223233112537,0.0,0.1310355959385321,test,1
S13036,71,11,2025-12-07,25,27,0.0002202375731394,0.0,0.0948025985392628,test,1
S13042,71,10,2025-12-07,59,17,0.0005509285972961,0.0,0.1523645975691737,test,1
S13046,71,9,2025-12-07,21,18,0.0004306859654032,0.0,0.1166057140793493,test,1
S13074,71,16,2025-12-07,58,20,0.0009887073985121,0.0,0.1685590782991368,test,1
S13076,71,14,2025-12-07,46,22,0.0003498478222313,0.0,0.1082096163512104,test,1
S13088,71,15,2025-12-07,54,29,0.0021216778928001,0.0,0.2511864823589407,test,1
S13089,71,17,2025-12-07,45,16,0.0,0.0,0.0569757478126117,test,1
S13096,71,18,2025-12-07,57,28,0.0009161520321661,0.0,0.2165831850051009,test,1
S13098,71,18,2025-12-07,33,21,0.0,0.0,0.0615033169536531,test,1
S13100,71,21,2025-12-07,42,12,0.0,0.0,0.1350415265477521,test,1
S13105,71,4,2025-12-07,48,24,0.0002205077624853,0.0,0.1228757984895138,test,1
S13206,71,16,2025-12-07,62,27,0.0023161064234253,0.0,0.3275685906092176,test,1
S13347,71,3,2025-12-07,58,28,0.0031583755401467,0.0,0.3663541212046322,test,1
S13486,71,23,2025-12-07,59,15,0.002966723245757,0.0073592015932597,0.2635206864350695,test,1
S13487,71,2,2025-12-07,53,13,0.0026208162160944,0.0092653698877342,0.367210200052694,test,1
S13854,71,15,2025-12-07,34,16,0.0004907475463083,0.0119811965125155,0.0643440535613845,test,1
S14232,71,14,2025-12-07,55,22,0.0003280245238299,0.0,0.0861469501021368,test,1
S14239,71,11,2025-12-07,23,15,0.0,0.0,0.078822342979386,test,1
S14252,71,18,2025-12-07,27,19,0.0,0.0,0.0393899273926037,test,1
S14255,71,21,2025-12-07,51,15,0.0,0.0,0.0627588048038218,test,1
S14263,71,6,2025-12-07,45,19,0.0,0.0,0.0807164990353893,test,1
S14639,71,14,2025-12-07,33,14,0.0002859841794847,0.0,0.1281343737902816,test,1
S14643,71,17,2025-12-07,29,24,0.0002239518118911,0.0,0.1038417862275464,test,1
S14644,71,20,2025-12-07,31,17,0.0002844921206544,0.0,0.0670875813948942,test,1
S14660,71,24,2025-12-07,51,25,0.000257773688513,0.0,0.071968304110592,test,1
S14661,71,22,2025-12-07,26,21,0.000289134339577,0.0,0.0704470675702504,test,1
S14662,71,22,2025-12-07,35,26,0.0003623704099478,0.0,0.0724689655518094,test,1
S14665,71,2,2025-12-07,31,18,0.0002341755698382,0.0,0.1196763383753624,test,1
S15064,71,23,2025-12-07,45,17,0.0003350707810849,0.0080436330679096,0.118350921984572,test,1
S15470,71,6,2025-12-07,19,25,0.0002421696181071,0.0,0.0992232360691386,test,1
S15710,71,4,2025-12-07,22,28,0.0006480731402748,0.0,0.2575779614296343,test,1
S15722,71,14,2025-12-07,56,17,0.0003287269414705,0.0,0.1222372398407887,test,1
S15731,71,22,2025-12-07,34,26,0.0003967214932249,0.0,0.0473743616247183,test,1
S16180,71,8,2025-12-07,55,23,0.0005191616749583,0.0,0.1841408291385886,test,1
S16185,71,24,2025-12-07,30,26,0.0003259001045419,0.0,0.0927335322279431,test,1
S16186,71,15,2025-12-07,27,23,0.0015086217903218,0.0,0.1055955059396226,test,1
S16187,71,21,2025-12-07,25,27,0.0002470586460856,0.0,0.0685721683346761,test,1
S16189,71,8,2025-12-07,37,30,0.0005659218222108,0.0,0.2388323294285232,test,1
S16194,71,2,2025-12-07,50,17,0.0003209365630156,0.0,0.0924517137263497,test,1
S16489,71,20,2025-12-07,18,23,0.0005221304831243,0.0,0.1309348524676017,test,1
S16495,71,22,2025-12-07,33,25,0.0004482650926826,0.0,0.0729442694385855,test,1
S16510,71,15,2025-12-07,41,12,0.0005310450961416,0.0,0.091921887672355,test,1
S16512,71,18,2025-12-07,48,14,0.0,0.0,0.1193767079076655,test,1
S17198,71,14,2025-12-07,60,20,0.0004066593060887,0.0,0.1472019372744104,test,1
S17286,71,20,2025-12-07,60,17,0.0004205889571037,0.0,0.0779894498757481,test,1
S17288,71,21,2025-12-07,61,24,0.0,0.0,0.081074534666955,test,1
S17385,71,12,2025-12-07,55,20,0.0009179685102323,0.0,0.1239676669163254,test,1
S17386,71,11,2025-12-07,16,18,0.0002461876463468,0.0,0.1020750977150604,test,1
S17388,71,15,2025-12-07,44,29,0.0015885529139204,0.0,0.2279144657327644,test,1
S17605,71,12,2025-12-07,48,15,0.0012441656736676,0.0018036326686142,0.1155012609179313,test,1
S17913,71,10,2025-12-07,37,13,0.0004728956110822,0.0,0.0871033564893517,test,1
S17926,71,6,2025-12-07,49,16,0.0,0.0,0.076083330720232,test,1
S17937,71,18,2025-12-07,42,29,0.0003656018693151,0.0,0.1617217567985839,test,1
S17956,71,23,2025-12-07,43,21,0.00033510144894,0.0,0.1259407641290734,test,1
S18302,71,12,2025-12-07,28,27,0.0015029239750346,0.0,0.1893383111141594,test,1
S18319,71,8,2025-12-07,54,23,0.0005027838716266,0.0,0.1787606576911674,test,1
S18320,71,3,2025-12-07,47,25,0.0006802915821135,0.0,0.2583509330066496,test,1
S18585,71,20,2025-12-07,25,26,0.0005073784284503,0.0,0.0857600394808776,test,1
S18589,71,14,2025-12-07,63,19,0.0008742578445273,0.0,0.194114089669042,test,1
S18593,71,8,2025-12-07,46,15,0.0002706983264104,0.0,0.1199254753212493,test,1
S18596,71,12,2025-12-07,49,19,0.000675912417853,0.0,0.0806940005992471,test,1
S18607,71,24,2025-12-07,54,23,0.0009233018522509,0.0,0.1585338554094376,test,1
S18626,71,9,2025-12-07,62,17,0.0004706144861719,0.0,0.182620340821511,test,1
S18736,71,3,2025-12-07,59,15,0.0016467975084714,0.0,0.2875162297188252,test,1
S19231,71,20,2025-12-07,21,15,0.0006396103532069,0.0,0.116820003377525,test,1
S19712,71,4,2025-12-07,35,22,0.0,0.0,0.0975140560379782,test,1
