ufs_serial,run_id,wafer_no,date,die_x,die_y,pred,health,clf_proba,split,position
S02248,226,1,2026-06-08,35,14,0.0023047909086344,0.0,0.3266734877998573,val,1
S04808,226,1,2026-06-08,28,30,0.0029406115892352,0.0,0.366039600270666,val,1
S06727,226,1,2026-06-08,19,16,0.0024539487278657,0.0,0.3539644840125639,val,1
S09346,226,1,2026-06-08,33,26,0.0029611081935292,0.0,0.4907611242436667,val,1
S10970,226,1,2026-06-08,53,16,0.002856585154078,0.0160836739382995,0.4212381576234045,val,1
S22071,226,1,2026-06-08,14,19,0.0028556404428341,0.0,0.3764857695756345,val,1
S23475,226,1,2026-06-08,54,27,0.0030570027465566,0.0,0.402896736045117,val,1
S34160,226,1,2026-06-08,51,30,0.0024303799096205,0.0,0.3651287717995093,val,1
S34939,226,1,2026-06-08,15,22,0.0024095029579876,0.0,0.3752964517956305,val,1
S38800,226,1,2026-06-08,49,19,0.0030486089364501,0.0,0.3333980789504329,val,1
S42124,226,1,2026-06-08,24,18,0.0027842494747207,0.0132024247833686,0.3563834142983359,val,1
S02248,226,1,2026-06-08,33,14,0.0022983355767652,0.0,0.3266734877998573,val,2
S04808,226,1,2026-06-08,32,31,0.0027308666341563,0.0,0.366039600270666,val,2
S06727,226,1,2026-06-08,17,17,0.0029342799710678,0.0,0.3539644840125639,val,2
S09346,226,1,2026-06-08,31,26,0.0031577275752524,0.0,0.4907611242436667,val,2
S10970,226,1,2026-06-08,45,16,0.0027727483923691,0.0160836739382995,0.4212381576234045,val,2
S22071,226,1,2026-06-08,16,19,0.0027230813699083,0.0,0.3764857695756345,val,2
S23475,226,1,2026-06-08,56,27,0.0029127483977677,0.0,0.402896736045117,val,2
S34160,226,1,2026-06-08,50,30,0.0029717138466395,0.0,0.3651287717995093,val,2
S34939,226,1,2026-06-08,13,22,0.0027253086874823,0.0,0.3752964517956305,val,2
S38800,226,1,2026-06-08,51,19,0.0028565361270506,0.0,0.3333980789504329,val,2
S42124,226,1,2026-06-08,22,18,0.0030030393578503,0.0132024247833686,0.3563834142983359,val,2
S02248,226,1,2026-06-08,49,14,0.0023523801503063,0.0,0.3266734877998573,val,3
S04808,226,1,2026-06-08,32,30,0.0029581044476999,0.0,0.366039600270666,val,3
S06727,226,1,2026-06-08,23,16,0.0023162530466029,0.0,0.3539644840125639,val,3
S09346,226,1,2026-06-08,37,26,0.0031600412138259,0.0,0.4907611242436667,val,3
S10970,226,1,2026-06-08,57,16,0.0025819895191884,0.0160836739382995,0.4212381576234045,val,3
S22071,226,1,2026-06-08,20,18,0.002885228022361,0.0,0.3764857695756345,val,3
S23475,226,1,2026-06-08,46,27,0.0031039152952917,0.0,0.402896736045117,val,3
S34160,226,1,2026-06-08,55,29,0.0028853265515796,0.0,0.3651287717995093,val,3
S34939,226,1,2026-06-08,19,22,0.0030266524306565,0.0,0.3752964517956305,val,3
S38800,226,1,2026-06-08,30,19,0.0028198122160637,0.0,0.3333980789504329,val,3
S42124,226,1,2026-06-08,30,18,0.0030761014179992,0.0132024247833686,0.3563834142983359,val,3
S02248,226,1,2026-06-08,44,14,0.0023628240143655,0.0,0.3266734877998573,val,4
S04808,226,1,2026-06-08,30,30,0.0030430702969818,0.0,0.366039600270666,val,4
S06727,226,1,2026-06-08,21,16,0.0022087618991318,0.0,0.3539644840125639,val,4
S09346,226,1,2026-06-08,35,26,0.0030582729528804,0.0,0.4907611242436667,val,4
