ufs_serial,run_id,wafer_no,date,die_x,die_y,pred,health,clf_proba,split,position
S00428,211,1,2026-05-29,23,28,0.0034845270982488,0.0,0.4687214494908572,val,1
S00431,211,1,2026-05-29,38,14,0.0034205666044801,0.0,0.488819500240423,val,1
S00812,211,1,2026-05-29,53,27,0.0034144351636403,0.0,0.4674192157079724,val,1
S01700,211,1,2026-05-29,31,16,0.0035169046000657,0.0071772476915834,0.4912004259657371,val,1
S01703,211,1,2026-05-29,33,27,0.0035261161927588,0.0058219047702719,0.5015302373178598,val,1
S03108,211,1,2026-05-29,19,21,0.0035090074411324,0.0031107313974194,0.4726338734829876,val,1
S08509,211,1,2026-05-29,56,26,0.0035009118718147,0.0068349503881619,0.4966680460166069,val,1
S10460,211,1,2026-05-29,50,23,0.0035461928356985,0.0,0.5130001680256843,val,1
S13693,211,1,2026-05-29,30,14,0.0034327293852367,0.0,0.478017556377011,val,1
S14633,211,1,2026-05-29,28,12,0.0033716723724072,0.0,0.472577171182799,val,1
S15007,211,1,2026-05-29,28,21,0.0035618908098426,0.0,0.5290068483124372,val,1
S18529,211,1,2026-05-29,42,29,0.003402882228313,0.0088607200003565,0.4750253029638391,val,1
S24252,211,1,2026-05-29,54,28,0.0034332097650895,0.0,0.4971539322412703,val,1
S27334,211,1,2026-05-29,35,20,0.0035594304400417,0.0,0.5280976187416515,val,1
S27889,211,1,2026-05-29,33,17,0.0035584934978521,0.0,0.5063841675458808,val,1
S28404,211,1,2026-05-29,49,13,0.0034654733899768,0.0,0.4869670285996533,val,1
S29262,211,1,2026-05-29,52,18,0.0034937844240921,0.0,0.4891059850793131,val,1
S42929,211,1,2026-05-29,39,25,0.0035013734496251,0.0,0.4865472979581838,val,1
S00428,211,1,2026-05-29,22,28,0.0034371796898568,0.0,0.4687214494908572,val,2
S00431,211,1,2026-05-29,37,14,0.0034279259543855,0.0,0.488819500240423,val,2
S00812,211,1,2026-05-29,54,27,0.0034457922626012,0.0,0.4674192157079724,val,2
S01700,211,1,2026-05-29,30,16,0.0035171539392021,0.0071772476915834,0.4912004259657371,val,2
S01703,211,1,2026-05-29,34,27,0.0034815628489411,0.0058219047702719,0.5015302373178598,val,2
S03108,211,1,2026-05-29,20,21,0.0035506012758871,0.0031107313974194,0.4726338734829876,val,2
S08509,211,1,2026-05-29,55,26,0.0034785694038577,0.0068349503881619,0.4966680460166069,val,2
S10460,211,1,2026-05-29,51,23,0.0035512110849675,0.0,0.5130001680256843,val,2
S13693,211,1,2026-05-29,29,14,0.0034807337061257,0.0,0.478017556377011,val,2
S14633,211,1,2026-05-29,27,12,0.0031131049655289,0.0,0.472577171182799,val,2
S15007,211,1,2026-05-29,29,21,0.0036030669372679,0.0,0.5290068483124372,val,2
S18529,211,1,2026-05-29,43,29,0.0033901969495445,0.0088607200003565,0.4750253029638391,val,2
S24252,211,1,2026-05-29,53,28,0.003435032519274,0.0,0.4971539322412703,val,2
S27334,211,1,2026-05-29,34,20,0.0035597331863375,0.0,0.5280976187416515,val,2
S27889,211,1,2026-05-29,34,17,0.0035151134715664,0.0,0.5063841675458808,val,2
S28404,211,1,2026-05-29,50,13,0.003475998733133,0.0,0.4869670285996533,val,2
S29262,211,1,2026-05-29,51,18,0.0035177713728285,0.0,0.4891059850793131,val,2
S42929,211,1,2026-05-29,40,25,0.0035208965334691,0.0,0.4865472979581838,val,2
S00428,211,1,2026-05-29,25,28,0.0035029142035001,0.0,0.4687214494908572,val,3
S00431,211,1,2026-05-29,44,14,0.0034577135398933,0.0,0.488819500240423,val,3
S00812,211,1,2026-05-29,51,27,0.0034595389275837,0.0,0.4674192157079724,val,3
S01700,211,1,2026-05-29,33,16,0.0035153382471884,0.0071772476915834,0.4912004259657371,val,3
S01703,211,1,2026-05-29,31,27,0.0034724738139625,0.0058219047702719,0.5015302373178598,val,3
S03108,211,1,2026-05-29,16,21,0.0035278304162326,0.0031107313974194,0.4726338734829876,val,3
S08509,211,1,2026-05-29,59,26,0.0034583161715084,0.0068349503881619,0.4966680460166069,val,3
S10460,211,1,2026-05-29,47,23,0.003455321685874,0.0,0.5130001680256843,val,3
S13693,211,1,2026-05-29,32,14,0.0034571300830203,0.0,0.478017556377011,val,3
S14633,211,1,2026-05-29,31,12,0.0032841048222881,0.0,0.472577171182799,val,3
S15007,211,1,2026-05-29,26,21,0.0035763470469063,0.0,0.5290068483124372,val,3
S18529,211,1,2026-05-29,38,29,0.0034118854258582,0.0088607200003565,0.4750253029638391,val,3
S24252,211,1,2026-05-29,56,28,0.0034078387560743,0.0,0.4971539322412703,val,3
S27334,211,1,2026-05-29,37,20,0.0034979295614413,0.0,0.5280976187416515,val,3
S27889,211,1,2026-05-29,31,17,0.0035227637849084,0.0,0.5063841675458808,val,3
S28404,211,1,2026-05-29,47,13,0.003448163342117,0.0,0.4869670285996533,val,3
S29262,211,1,2026-05-29,54,18,0.0035125542791454,0.0,0.4891059850793131,val,3
S42929,211,1,2026-05-29,37,25,0.0035580006216913,0.0,0.4865472979581838,val,3
S00428,211,1,2026-05-29,24,28,0.0034986712165722,0.0,0.4687214494908572,val,4
S00431,211,1,2026-05-29,39,14,0.0034077880633582,0.0,0.488819500240423,val,4
S00812,211,1,2026-05-29,52,27,0.0034305857107314,0.0,0.4674192157079724,val,4
S01700,211,1,2026-05-29,32,16,0.0034658939465571,0.0071772476915834,0.4912004259657371,val,4
S01703,211,1,2026-05-29,32,27,0.0035058409659592,0.0058219047702719,0.5015302373178598,val,4
S03108,211,1,2026-05-29,18,21,0.0035185291784039,0.0031107313974194,0.4726338734829876,val,4
S08509,211,1,2026-05-29,58,26,0.003449139251881,0.0068349503881619,0.4966680460166069,val,4
S10460,211,1,2026-05-29,49,23,0.0035160688607442,0.0,0.5130001680256843,val,4
S13693,211,1,2026-05-29,31,14,0.0034396259780099,0.0,0.478017556377011,val,4
S14633,211,1,2026-05-29,30,12,0.0033205754587265,0.0,0.472577171182799,val,4
S15007,211,1,2026-05-29,27,21,0.0035711512647654,0.0,0.5290068483124372,val,4
S18529,211,1,2026-05-29,39,29,0.0033792778608707,0.0088607200003565,0.4750253029638391,val,4
S24252,211,1,2026-05-29,55,28,0.0034182777273094,0.0,0.4971539322412703,val,4
S27334,211,1,2026-05-29,36,20,0.0035135935629246,0.0,0.5280976187416515,val,4
S27889,211,1,2026-05-29,32,17,0.0035459765854284,0.0,0.5063841675458808,val,4
S28404,211,1,2026-05-29,48,13,0.0034285266439048,0.0,0.4869670285996533,val,4
S29262,211,1,2026-05-29,53,18,0.0035506435964942,0.0,0.4891059850793131,val,4
S42929,211,1,2026-05-29,38,25,0.0034885343630779,0.0,0.4865472979581838,val,4
S00437,211,2,2026-05-29,29,13,0.0033257605949417,0.0,0.4526415147781178,val,1
S05567,211,2,2026-05-29,21,14,0.0032936389824902,0.0085155524486068,0.428931271717799,val,1
S07001,211,2,2026-05-29,52,13,0.0032801396273913,0.0112873481772181,0.448559559076472,val,1
S08501,211,2,2026-05-29,54,23,0.0034857278800471,0.0,0.5091595918856493,val,1
S08909,211,2,2026-05-29,33,16,0.0034413844017818,0.0,0.486872814615077,val,1
S12249,211,2,2026-05-29,50,23,0.0034675114421033,0.0,0.471022924689298,val,1
S12524,211,2,2026-05-29,49,28,0.0033841442658817,0.0,0.4579130677740797,val,1
S15003,211,2,2026-05-29,37,24,0.003489330983952,0.0,0.5058209849431142,val,1
S18197,211,2,2026-05-29,21,26,0.0034247592043379,0.0,0.4648742457567358,val,1
S18204,211,2,2026-05-29,25,18,0.0034127495798711,0.0,0.4695731099028986,val,1
S18542,211,2,2026-05-29,22,15,0.003451381484929,0.0250225467790941,0.5184293645412642,val,1
S20578,211,2,2026-05-29,57,29,0.0031977753672557,0.0,0.4849775311636938,val,1
S22171,211,2,2026-05-29,28,20,0.0035572848868736,0.0,0.5269465722183951,val,1
S23038,211,2,2026-05-29,23,17,0.0033465717174729,0.0,0.4079487897986162,val,1
S27106,211,2,2026-05-29,53,28,0.0033246352253453,0.0012466920018562,0.4221241394122026,val,1
S29739,211,2,2026-05-29,61,24,0.0034125800078151,0.0,0.4776728201357216,val,1
S32083,211,2,2026-05-29,43,32,0.0032609666470163,0.006546795758414,0.4221638180979936,val,1
S33201,211,2,2026-05-29,39,21,0.0033673229242103,0.0,0.4772986001659179,val,1
S33205,211,2,2026-05-29,31,17,0.003492868186331,0.0072073639827574,0.5005463157130762,val,1
S36364,211,2,2026-05-29,34,31,0.0033345346253416,0.0,0.462629378328852,val,1
S39065,211,2,2026-05-29,14,21,0.0033502587605862,0.0,0.4490941355426847,val,1
S39209,211,2,2026-05-29,47,21,0.0034589764256986,0.0,0.4734130016118678,val,1
S41643,211,2,2026-05-29,54,16,0.0034170525245753,0.0024184561782553,0.4541690932293832,val,1
S43172,211,2,2026-05-29,30,15,0.0034294518464892,0.0112240922769437,0.4434294437300006,val,1
S00437,211,2,2026-05-29,31,13,0.0033768350078954,0.0,0.4526415147781178,val,2
S05567,211,2,2026-05-29,20,14,0.0031753542014336,0.0085155524486068,0.428931271717799,val,2
S07001,211,2,2026-05-29,56,14,0.0033120629652374,0.0112873481772181,0.448559559076472,val,2
S08501,211,2,2026-05-29,55,23,0.0034968937272434,0.0,0.5091595918856493,val,2
S08909,211,2,2026-05-29,32,16,0.0034227972615183,0.0,0.486872814615077,val,2
S12249,211,2,2026-05-29,51,23,0.003426984923292,0.0,0.471022924689298,val,2
S12524,211,2,2026-05-29,48,28,0.0033824394825247,0.0,0.4579130677740797,val,2
S15003,211,2,2026-05-29,35,24,0.0035055376751213,0.0,0.5058209849431142,val,2
S18197,211,2,2026-05-29,19,26,0.003299852988695,0.0,0.4648742457567358,val,2
S18204,211,2,2026-05-29,24,18,0.0034528747880013,0.0,0.4695731099028986,val,2
S18542,211,2,2026-05-29,23,15,0.0034651627872188,0.0250225467790941,0.5184293645412642,val,2
S20578,211,2,2026-05-29,55,30,0.0031111932682909,0.0,0.4849775311636938,val,2
S22171,211,2,2026-05-29,27,20,0.003532899654599,0.0,0.5269465722183951,val,2
S23038,211,2,2026-05-29,24,17,0.0034747894926192,0.0,0.4079487897986162,val,2
S27106,211,2,2026-05-29,52,28,0.0033195773953841,0.0012466920018562,0.4221241394122026,val,2
S29739,211,2,2026-05-29,60,24,0.0034402692959482,0.0,0.4776728201357216,val,2
S32083,211,2,2026-05-29,42,32,0.0032753966414506,0.006546795758414,0.4221638180979936,val,2
S33201,211,2,2026-05-29,40,21,0.0034262178088341,0.0,0.4772986001659179,val,2
S33205,211,2,2026-05-29,32,17,0.0034712143998556,0.0072073639827574,0.5005463157130762,val,2
S36364,211,2,2026-05-29,35,31,0.0033049110301454,0.0,0.462629378328852,val,2
S39065,211,2,2026-05-29,15,21,0.003423258674364,0.0,0.4490941355426847,val,2
S39209,211,2,2026-05-29,48,21,0.0034660992795463,0.0,0.4734130016118678,val,2
S41643,211,2,2026-05-29,53,16,0.0034562331269822,0.0024184561782553,0.4541690932293832,val,2
S43172,211,2,2026-05-29,31,15,0.0033799271250537,0.0112240922769437,0.4434294437300006,val,2
S00437,211,2,2026-05-29,27,13,0.0033473984660891,0.0,0.4526415147781178,val,3
S05567,211,2,2026-05-29,26,13,0.0033431385649918,0.0085155524486068,0.428931271717799,val,3
S07001,211,2,2026-05-29,48,13,0.0034138113597769,0.0112873481772181,0.448559559076472,val,3
S08501,211,2,2026-05-29,52,23,0.0034581436842828,0.0,0.5091595918856493,val,3
S08909,211,2,2026-05-29,35,16,0.003471872470947,0.0,0.486872814615077,val,3
S12249,211,2,2026-05-29,48,23,0.0034437246899336,0.0,0.471022924689298,val,3
S12524,211,2,2026-05-29,51,28,0.0032464144070518,0.0,0.4579130677740797,val,3
S15003,211,2,2026-05-29,39,24,0.0034674774207962,0.0,0.5058209849431142,val,3
S18197,211,2,2026-05-29,23,26,0.0034150836638149,0.0,0.4648742457567358,val,3
S18204,211,2,2026-05-29,27,18,0.0034959385521483,0.0,0.4695731099028986,val,3
S18542,211,2,2026-05-29,20,15,0.0033823993476306,0.0250225467790941,0.5184293645412642,val,3
S20578,211,2,2026-05-29,59,28,0.0031566543000008,0.0,0.4849775311636938,val,3
S22171,211,2,2026-05-29,30,20,0.0035562722379347,0.0,0.5269465722183951,val,3
S23038,211,2,2026-05-29,21,17,0.0034092357599668,0.0,0.4079487897986162,val,3
S27106,211,2,2026-05-29,55,28,0.0032885493722359,0.0012466920018562,0.4221241394122026,val,3
S29739,211,2,2026-05-29,63,24,0.0033099908712229,0.0,0.4776728201357216,val,3
S32083,211,2,2026-05-29,45,32,0.0031313987351519,0.006546795758414,0.4221638180979936,val,3
S33201,211,2,2026-05-29,37,21,0.0034101108856454,0.0,0.4772986001659179,val,3
S33205,211,2,2026-05-29,29,17,0.0035379578893138,0.0072073639827574,0.5005463157130762,val,3
S36364,211,2,2026-05-29,32,31,0.0033168228025426,0.0,0.462629378328852,val,3
S39065,211,2,2026-05-29,13,20,0.0032881216245731,0.0,0.4490941355426847,val,3
S39209,211,2,2026-05-29,45,21,0.0034653873859796,0.0,0.4734130016118678,val,3
S41643,211,2,2026-05-29,56,16,0.0034185793624398,0.0024184561782553,0.4541690932293832,val,3
S43172,211,2,2026-05-29,28,15,0.0033342187379236,0.0112240922769437,0.4434294437300006,val,3
S00437,211,2,2026-05-29,28,13,0.0034227506861167,0.0,0.4526415147781178,val,4
S05567,211,2,2026-05-29,22,14,0.0032886738638968,0.0085155524486068,0.428931271717799,val,4
S07001,211,2,2026-05-29,51,13,0.0033756332315093,0.0112873481772181,0.448559559076472,val,4
S08501,211,2,2026-05-29,53,23,0.0034630335945165,0.0,0.5091595918856493,val,4
S08909,211,2,2026-05-29,34,16,0.0034486735909909,0.0,0.486872814615077,val,4
S12249,211,2,2026-05-29,49,23,0.0034898391411764,0.0,0.471022924689298,val,4
S12524,211,2,2026-05-29,50,28,0.0032548727018962,0.0,0.4579130677740797,val,4
S15003,211,2,2026-05-29,38,24,0.0033850493684049,0.0,0.5058209849431142,val,4
S18197,211,2,2026-05-29,22,26,0.003362386555277,0.0,0.4648742457567358,val,4
S18204,211,2,2026-05-29,26,18,0.003440937105567,0.0,0.4695731099028986,val,4
S18542,211,2,2026-05-29,21,15,0.003403063751175,0.0250225467790941,0.5184293645412642,val,4
S20578,211,2,2026-05-29,58,29,0.0031506957397887,0.0,0.4849775311636938,val,4
S22171,211,2,2026-05-29,29,20,0.0035163642520849,0.0,0.5269465722183951,val,4
S23038,211,2,2026-05-29,22,17,0.003470535804662,0.0,0.4079487897986162,val,4
S27106,211,2,2026-05-29,54,28,0.0032985303339832,0.0012466920018562,0.4221241394122026,val,4
S29739,211,2,2026-05-29,62,24,0.0033325159905941,0.0,0.4776728201357216,val,4
S32083,211,2,2026-05-29,44,32,0.0030713344022216,0.006546795758414,0.4221638180979936,val,4
S33201,211,2,2026-05-29,38,21,0.0033255066637888,0.0,0.4772986001659179,val,4
S33205,211,2,2026-05-29,30,17,0.0035401797006234,0.0072073639827574,0.5005463157130762,val,4
S36364,211,2,2026-05-29,33,31,0.003295576260638,0.0,0.462629378328852,val,4
S39065,211,2,2026-05-29,13,21,0.0032961607972852,0.0,0.4490941355426847,val,4
S39209,211,2,2026-05-29,46,21,0.0034511729132993,0.0,0.4734130016118678,val,4
S41643,211,2,2026-05-29,55,16,0.0034077367525011,0.0024184561782553,0.4541690932293832,val,4
S43172,211,2,2026-05-29,29,15,0.0034399404183234,0.0112240922769437,0.4434294437300006,val,4
S03090,211,3,2026-05-29,58,26,0.0034049823104446,0.0106769538610737,0.4347634233164693,val,1
S04837,211,3,2026-05-29,45,25,0.0034406625097451,0.0,0.4941772471648506,val,1
S08903,211,3,2026-05-29,33,26,0.0034229491697214,0.0,0.4976333186012893,val,1
S15586,211,3,2026-05-29,17,22,0.0034658697616086,0.0115864705725628,0.4996868465881465,val,1
S22837,211,3,2026-05-29,20,27,0.0034086496636118,0.001629823474049,0.4943452423793493,val,1
S30216,211,3,2026-05-29,33,22,0.0034198882601017,0.0049439454077014,0.4976907020364366,val,1
S35188,211,3,2026-05-29,34,13,0.0033065587421303,0.015781188364274,0.4678449559234716,val,1
S38065,211,3,2026-05-29,24,17,0.0033980969284415,0.0056106365024398,0.4932732958022968,val,1
S41623,211,3,2026-05-29,38,24,0.0033115434009075,0.0,0.4989458587661926,val,1
S41625,211,3,2026-05-29,39,17,0.0034286818793733,0.0023937848290876,0.5076633264295886,val,1
S03090,211,3,2026-05-29,57,26,0.0033532331978725,0.0106769538610737,0.4347634233164693,val,2
S04837,211,3,2026-05-29,47,25,0.0034565182064246,0.0,0.4941772471648506,val,2
S08903,211,3,2026-05-29,31,26,0.003405945518342,0.0,0.4976333186012893,val,2
S15586,211,3,2026-05-29,15,22,0.0033532638856713,0.0115864705725628,0.4996868465881465,val,2
S22837,211,3,2026-05-29,22,27,0.0019784058353526,0.001629823474049,0.4943452423793493,val,2
S30216,211,3,2026-05-29,31,22,0.0034647973351347,0.0049439454077014,0.4976907020364366,val,2
S35188,211,3,2026-05-29,36,13,0.0033061659486696,0.015781188364274,0.4678449559234716,val,2
S38065,211,3,2026-05-29,26,17,0.0033778756823471,0.0056106365024398,0.4932732958022968,val,2
S41623,211,3,2026-05-29,36,24,0.0033397398098624,0.0,0.4989458587661926,val,2
S41625,211,3,2026-05-29,41,17,0.0034077547594801,0.0023937848290876,0.5076633264295886,val,2
S03090,211,3,2026-05-29,60,26,0.0032943413851104,0.0106769538610737,0.4347634233164693,val,3
S04837,211,3,2026-05-29,41,25,0.0033441105028625,0.0,0.4941772471648506,val,3
S08903,211,3,2026-05-29,37,26,0.0034051949664463,0.0,0.4976333186012893,val,3
S15586,211,3,2026-05-29,22,22,0.0034511073805686,0.0115864705725628,0.4996868465881465,val,3
S22837,211,3,2026-05-29,18,26,0.0034336541928091,0.001629823474049,0.4943452423793493,val,3
S30216,211,3,2026-05-29,39,22,0.0033292437148584,0.0049439454077014,0.4976907020364366,val,3
S35188,211,3,2026-05-29,29,13,0.0033522680433711,0.015781188364274,0.4678449559234716,val,3
S38065,211,3,2026-05-29,22,17,0.0034861528173598,0.0056106365024398,0.4932732958022968,val,3
S41623,211,3,2026-05-29,42,24,0.0032791615097489,0.0,0.4989458587661926,val,3
S41625,211,3,2026-05-29,34,17,0.0033399350186969,0.0023937848290876,0.5076633264295886,val,3
S03090,211,3,2026-05-29,59,26,0.003387424553597,0.0106769538610737,0.4347634233164693,val,4
S04837,211,3,2026-05-29,43,25,0.0034290577038843,0.0,0.4941772471648506,val,4
S08903,211,3,2026-05-29,35,26,0.0033502074922026,0.0,0.4976333186012893,val,4
S15586,211,3,2026-05-29,19,22,0.0034763260001978,0.0115864705725628,0.4996868465881465,val,4
S22837,211,3,2026-05-29,18,27,0.003244269508426,0.001629823474049,0.4943452423793493,val,4
S30216,211,3,2026-05-29,35,22,0.0034017186269356,0.0049439454077014,0.4976907020364366,val,4
S35188,211,3,2026-05-29,32,13,0.0033229793572887,0.015781188364274,0.4678449559234716,val,4
S38065,211,3,2026-05-29,23,17,0.003480991118576,0.0056106365024398,0.4932732958022968,val,4
S41623,211,3,2026-05-29,40,24,0.0033689233495956,0.0,0.4989458587661926,val,4
S41625,211,3,2026-05-29,37,17,0.0034184523841443,0.0023937848290876,0.5076633264295886,val,4
S00419,211,4,2026-05-29,48,22,0.0035655252049492,0.0,0.5306204465127052,val,1
