ufs_serial,run_id,wafer_no,date,die_x,die_y,pred,health,clf_proba,split,position
S00721,77,4,2025-12-10,44,16,0.0021745087196408,0.0,0.3411741423930741,test,1
S00724,77,16,2025-12-10,21,25,0.0022969343068422,0.0,0.3793540206224127,test,1
S00762,77,6,2025-12-10,37,28,0.0028104605303604,0.0,0.4101407094317588,test,1
S01385,77,2,2025-12-10,15,23,0.002878931973838,0.0087215934017723,0.3716570236707324,test,1
S01651,77,8,2025-12-10,35,26,0.0030572750090993,0.0129018301388828,0.4603051703671652,test,1
S01655,77,8,2025-12-10,22,16,0.0023745422090651,0.0072026480238368,0.3834878737076361,test,1
S01781,77,24,2025-12-10,28,17,0.0029045377424681,0.0014251631625431,0.4147481033161686,test,1
S01791,77,16,2025-12-10,43,24,0.001121949282184,0.0057295359306461,0.2643198159758878,test,1
S02075,77,6,2025-12-10,24,22,0.0030540545665493,0.0,0.4773308538701983,test,1
S02142,77,8,2025-12-10,29,27,0.0031590833998494,0.0,0.4629042835007778,test,1
S02197,77,8,2025-12-10,48,25,0.0029895142082762,0.0,0.449678874471357,test,1
S02859,77,10,2025-12-10,21,18,0.0010481769505334,0.0,0.3065964699596478,test,1
S02892,77,24,2025-12-10,32,25,0.0029254402024021,0.0,0.3722672714708068,test,1
S03125,77,10,2025-12-10,26,13,0.0010959402139219,0.0,0.3198392340593282,test,1
S03277,77,24,2025-12-10,29,14,0.002800051209362,0.0,0.3771336604066537,test,1
S03287,77,16,2025-12-10,24,14,0.0020012009210802,0.0,0.3231079380013119,test,1
S03504,77,24,2025-12-10,61,22,0.00287039796347,0.0,0.3735752030617716,test,1
S03766,77,10,2025-12-10,49,23,0.0007567805989684,0.0,0.2841472293592768,test,1
S04261,77,19,2025-12-10,31,29,0.0027174666028032,0.0,0.393815476771834,test,1
S04262,77,19,2025-12-10,47,19,0.0027707295479046,0.0,0.3976200770955982,test,1
S04263,77,4,2025-12-10,21,16,0.0019848139412026,0.0,0.3021844313453454,test,1
S05028,77,19,2025-12-10,51,31,0.0009868049837934,0.0,0.293754568101858,test,1
S05881,77,10,2025-12-10,33,14,0.0005231269623037,0.0,0.2759500297693933,test,1
S06870,77,4,2025-12-10,36,23,0.0013592579762097,0.0,0.2746137718202912,test,1
S07141,77,19,2025-12-10,62,18,0.0030080392966509,0.0,0.4061067620611813,test,1
S07903,77,4,2025-12-10,49,17,0.0020247523785779,0.0022235047266252,0.3283876010720923,test,1
S07904,77,6,2025-12-10,16,25,0.0027630086848364,0.0086631020703419,0.4077521670494066,test,1
S07906,77,1,2025-12-10,58,25,0.0033734162178729,0.0129589069670421,0.4274429207716945,test,1
S07912,77,24,2025-12-10,19,21,0.0030173286136783,0.0238025333008497,0.4180086528903612,test,1
S08560,77,8,2025-12-10,45,17,0.0021822259736476,0.0092083718366486,0.4254634321551549,test,1
S08803,77,19,2025-12-10,56,20,0.0028518448307857,0.0,0.3822252663410275,test,1
S08804,77,16,2025-12-10,30,20,0.0013516022062827,0.0,0.2904141657731189,test,1
S09223,77,6,2025-12-10,57,20,0.003055174961789,0.0,0.4627481392262501,test,1
S09409,77,16,2025-12-10,20,21,0.0021377488623498,0.0,0.3389438763639603,test,1
S09411,77,19,2025-12-10,38,13,0.0027487939312113,0.0,0.3646444456731408,test,1
S09413,77,19,2025-12-10,34,13,0.0027589879742315,0.0,0.3571189696335656,test,1
S09977,77,8,2025-12-10,49,13,0.0028193176348263,0.0093529048041508,0.4427756703303518,test,1
S10587,77,19,2025-12-10,29,21,0.0029257958171663,0.0,0.3622402936152761,test,1
S10846,77,2,2025-12-10,29,18,0.0031550167960668,0.0,0.4223016202074829,test,1
S10851,77,4,2025-12-10,22,24,0.0018774776386184,0.0435054459964735,0.3002140697683109,test,1
S10852,77,24,2025-12-10,61,26,0.0028040688238961,0.0185234265647388,0.3591223291413141,test,1
S11223,77,6,2025-12-10,20,28,0.0027160636480771,0.0188452023982321,0.4351434708872337,test,1
S11225,77,2,2025-12-10,52,15,0.0029347196250674,0.011491907787267,0.4379174412668647,test,1
S11226,77,1,2025-12-10,51,13,0.0032713392885303,0.0208906428788268,0.3843788930818119,test,1
S11601,77,19,2025-12-10,52,29,0.0027548548170335,0.0,0.3244184255415499,test,1
S11606,77,24,2025-12-10,62,21,0.0030067198592594,0.0,0.3820407963465967,test,1
S12004,77,8,2025-12-10,40,32,0.0031905356782551,0.0,0.4408626563180852,test,1
S12200,77,8,2025-12-10,17,20,0.0030630664342444,0.0,0.4746112167826112,test,1
S12776,77,10,2025-12-10,41,14,0.0010940790567549,0.0,0.2492062919786382,test,1
S13029,77,19,2025-12-10,33,24,0.002925166218127,0.0,0.4391841592239007,test,1
S13060,77,19,2025-12-10,29,12,0.0013539835670658,0.0,0.3201883264221934,test,1
S13132,77,16,2025-12-10,54,25,0.0012924774243656,0.0,0.235736015578061,test,1
S13381,77,10,2025-12-10,44,30,0.0006005687313622,0.0,0.2431125901765856,test,1
S14294,77,2,2025-12-10,47,16,0.0030578753818274,0.0,0.4086083635637158,test,1
S14356,77,16,2025-12-10,49,31,0.0029364020092378,0.0,0.330099073033602,test,1
S14432,77,10,2025-12-10,22,29,0.0026137039878087,0.0,0.3240010292756894,test,1
S14435,77,6,2025-12-10,60,15,0.0012988095012011,0.0,0.4082501840926514,test,1
S14529,77,2,2025-12-10,62,17,0.0027507304473444,0.0,0.3066929877363988,test,1
S14534,77,16,2025-12-10,41,12,0.0014180275017602,0.0,0.3094408707112844,test,1
S15485,77,16,2025-12-10,43,13,0.001128122918002,0.0,0.2552733058915721,test,1
S15487,77,16,2025-12-10,41,25,0.0010102078009042,0.0,0.2442184655669301,test,1
S15519,77,24,2025-12-10,48,24,0.0024404049645588,0.0082009141461643,0.3627297534001335,test,1
S15522,77,2,2025-12-10,51,20,0.0030201858246994,0.0050094241682037,0.4082779927426864,test,1
S15530,77,19,2025-12-10,28,23,0.0028433632681761,0.0016500992715658,0.3950557688443192,test,1
S15837,77,6,2025-12-10,35,29,0.0028454260685177,0.0,0.4347691454512135,test,1
S16282,77,2,2025-12-10,25,25,0.0030848995020648,0.0018467941214722,0.4174742351577409,test,1
S16291,77,24,2025-12-10,24,18,0.0028794905777864,0.0037027517331038,0.379644653613748,test,1
S16292,77,4,2025-12-10,52,22,0.0014401099777074,0.0,0.2890224837394973,test,1
S16294,77,4,2025-12-10,15,22,0.0019684566048267,0.0037554641247388,0.3437037740168653,test,1
S16295,77,4,2025-12-10,34,20,0.0013441829648225,0.0,0.3152605936419729,test,1
S16303,77,6,2025-12-10,47,17,0.0031223654335322,0.0018671295044029,0.4302783432922799,test,1
S16617,77,4,2025-12-10,44,13,0.0020600534211646,0.0,0.3184283793521846,test,1
S16973,77,19,2025-12-10,53,18,0.0023064815209312,0.0026239236369587,0.3567706305241658,test,1
S17567,77,8,2025-12-10,20,18,0.0029267111720903,0.0297608582094306,0.4225212994042756,test,1
S17600,77,1,2025-12-10,57,23,0.0034008296453709,0.0191126647361721,0.4390001895367845,test,1
S17603,77,6,2025-12-10,51,23,0.0030527151703303,0.0306380481405725,0.4622959871480989,test,1
S17808,77,6,2025-12-10,19,20,0.0028846782379868,0.0272989426465876,0.4286617964215868,test,1
S17880,77,2,2025-12-10,54,14,0.0028364135650909,0.0,0.4038141056693092,test,1
S18340,77,2,2025-12-10,42,20,0.0030144834524238,0.0,0.4381362947352863,test,1
S18354,77,8,2025-12-10,37,27,0.0031173795693244,0.0,0.4901555476776906,test,1
S18898,77,6,2025-12-10,25,15,0.0029762208496527,0.0,0.4126342643377185,test,1
S18918,77,6,2025-12-10,59,18,0.0032345492062793,0.0,0.4899174807746817,test,1
S18919,77,19,2025-12-10,35,19,0.0029834704236432,0.0,0.3998310964370957,test,1
S18920,77,19,2025-12-10,38,23,0.0027728945210056,0.0,0.3960683883746121,test,1
S18921,77,19,2025-12-10,38,31,0.002721401396801,0.0,0.3770257790740678,test,1
S19446,77,2,2025-12-10,35,14,0.0032636315962693,0.0051877289855223,0.4536432368151333,test,1
S19608,77,10,2025-12-10,60,16,0.0012182667708308,0.0,0.2913003700980743,test,1
S20334,77,19,2025-12-10,59,21,0.0029079882703095,0.0,0.4201229229970115,test,1
S20351,77,6,2025-12-10,38,18,0.0031479670381593,0.0,0.4705765648131654,test,1
S20672,77,6,2025-12-10,34,25,0.0028310417357601,0.0,0.4355594733595517,test,1
S20755,77,8,2025-12-10,50,24,0.0030127504423718,0.0,0.4535676959665176,test,1
S20756,77,8,2025-12-10,37,20,0.0029407567919971,0.0,0.4540469996202576,test,1
S20852,77,19,2025-12-10,17,16,0.0012899140271835,0.0,0.3284349264052438,test,1
S20912,77,19,2025-12-10,20,23,0.002859114094259,0.0043320607360145,0.3540908422625641,test,1
S21225,77,8,2025-12-10,28,18,0.0029013628810473,0.0,0.4209606469177223,test,1
S21369,77,2,2025-12-10,46,23,0.0030281884971381,0.0,0.4501710379568764,test,1
S21372,77,19,2025-12-10,44,23,0.0028037494570271,0.0,0.3965612502270155,test,1
S21586,77,8,2025-12-10,14,22,0.0030784814193252,0.0,0.4948415848892312,test,1
S21716,77,16,2025-12-10,60,27,0.0020391469923597,0.0,0.3342378460131089,test,1
S21896,77,16,2025-12-10,52,19,0.0012550283868413,0.0,0.2392591809715424,test,1
