ufs_serial,run_id,wafer_no,date,die_x,die_y,pred,health,clf_proba,split,position
S00266,79,1,2026-06-08,51,23,0.0029226170135381,0.0,0.396226247511207,test,1
S00272,79,6,2026-06-09,58,21,0.002548042902766,0.0,0.3801519606700914,test,1
S00274,79,5,2026-06-08,32,31,0.0030559627009354,0.0022248783479494,0.3695842345686837,test,1
S00276,79,4,2026-06-09,54,26,0.0028916281255798,0.0,0.3475425561734916,test,1
S00442,79,21,2026-06-08,32,28,0.0005325101995476,0.0,0.1856856526509254,test,1
S00481,79,14,2026-06-09,36,12,0.002494565521332,0.0119378750102084,0.3094848279526919,test,1
S00696,79,9,2026-06-08,23,15,0.0025584371924845,0.0,0.3113672399401805,test,1
S00701,79,16,2026-06-09,54,26,0.0005200396921528,0.0,0.1448812046587911,test,1
S00710,79,17,2026-06-08,54,16,0.000388035826243,0.0,0.1325465500984452,test,1
S00712,79,22,2026-06-09,18,27,0.0004838668127814,0.0,0.1503287775251827,test,1
S00749,79,15,2026-06-08,55,14,0.0025567927057058,0.0,0.312103643509875,test,1
S00907,79,16,2026-06-09,29,12,0.0006103418049242,0.0,0.107528038058511,test,1
S00912,79,15,2026-06-08,25,30,0.0026665415870948,0.0,0.2710137805593335,test,1
S00916,79,5,2026-06-08,45,32,0.0029287050646393,0.0,0.3828713979692992,test,1
S01114,79,22,2026-06-09,14,24,0.0005793111697952,0.0,0.1327659919910903,test,1
S01115,79,22,2026-06-09,52,21,0.0005286811635381,0.0,0.1545810568719923,test,1
S01767,79,19,2026-06-08,24,14,0.0006571245518206,0.0,0.1646517767427801,test,1
S01770,79,23,2026-06-08,24,29,0.0004388918383377,0.0,0.2036802654338012,test,1
S01772,79,21,2026-06-08,41,28,0.0004829678007549,0.0,0.1702658602855459,test,1
S01804,79,12,2026-06-09,41,22,0.0025541139554478,0.0014834846666786,0.3309499733899765,test,1
S01805,79,11,2026-06-08,36,28,0.0019394512062376,0.0072025853948379,0.2246678507414211,test,1
S01809,79,9,2026-06-08,41,22,0.002422142599538,0.0,0.3210974850589352,test,1
S02402,79,5,2026-06-08,52,20,0.0026897099076295,0.0,0.3070972070863725,test,1
S02719,79,18,2026-06-09,63,19,0.0009671206718296,0.0,0.1447475631980838,test,1
S02720,79,18,2026-06-09,22,15,0.0006841431972948,0.0,0.1295325606572965,test,1
S02722,79,22,2026-06-09,56,19,0.0004388085779374,0.0,0.1163067071292538,test,1
S02724,79,22,2026-06-09,25,15,0.0004511608850744,0.0,0.1555763611249591,test,1
S02758,79,15,2026-06-08,19,17,0.0029270160091122,0.0,0.4395504374324632,test,1
S02881,79,20,2026-06-09,63,25,0.000866170442251,0.0,0.1250236753136404,test,1
S02913,79,13,2026-06-08,28,23,0.0031357561931197,0.0,0.3781353073212908,test,1
S03273,79,16,2026-06-09,20,18,0.0005527625874676,0.0057768866416761,0.1419951423292725,test,1
S03275,79,16,2026-06-09,30,24,0.000592997774276,0.0,0.1745929692384086,test,1
S03305,79,15,2026-06-08,40,31,0.0022666448436034,0.0,0.3019776456952992,test,1
S03668,79,7,2026-06-08,54,22,0.0028757429069418,0.0,0.4272115690791691,test,1
S03739,79,22,2026-06-09,45,30,0.000433107319756,0.0,0.1388092190747491,test,1
S03742,79,21,2026-06-08,50,25,0.0005086669170622,0.0,0.172012924045463,test,1
S03747,79,19,2026-06-08,56,29,0.0007083118365867,0.0,0.1021701479674266,test,1
S03749,79,19,2026-06-08,55,25,0.0005953765609051,0.0,0.1371055658217609,test,1
S03885,79,7,2026-06-08,51,27,0.0028443578082921,0.0,0.3769978467632031,test,1
S03890,79,9,2026-06-08,48,18,0.0023777408145032,0.0,0.3119763442978608,test,1
S03909,79,19,2026-06-08,56,22,0.000758919766051,0.0,0.1592610745617237,test,1
S04160,79,23,2026-06-08,44,15,0.0003576959490153,0.0,0.1282983461231011,test,1
S04162,79,23,2026-06-08,19,21,0.0005017853578832,0.0,0.2086077400875307,test,1
S04166,79,23,2026-06-08,43,26,0.0003609005670661,0.0,0.1910132769361012,test,1
S04167,79,18,2026-06-09,48,27,0.0005143130509314,0.0,0.1160831353216241,test,1
S04171,79,16,2026-06-09,26,22,0.0005564219487521,0.0,0.1363371425863621,test,1
S04381,79,10,2026-06-09,33,29,0.0015434209831678,0.0,0.2429512038308612,test,1
S04411,79,4,2026-06-09,22,26,0.0029559252185817,0.0,0.4220503722451174,test,1
S04533,79,10,2026-06-09,35,14,0.0017733019779151,0.0,0.2470635816139168,test,1
S04675,79,13,2026-06-08,54,24,0.002919631185395,0.0,0.3319967850952695,test,1
S04748,79,7,2026-06-08,25,16,0.0028797835382571,0.0,0.3685554080912543,test,1
S05262,79,1,2026-06-08,25,19,0.0029469539022494,0.0,0.370676430668743,test,1
S05290,79,20,2026-06-09,41,12,0.0005499767050977,0.0,0.1905643633051738,test,1
S05327,79,7,2026-06-08,31,28,0.0030350541514141,0.0035125660814745,0.4513630601364924,test,1
S05337,79,7,2026-06-08,41,14,0.0027285557743581,0.0017489223189935,0.4289824638869435,test,1
S05954,79,23,2026-06-08,32,12,0.0003900338164596,0.0,0.1697098010614671,test,1
S06003,79,6,2026-06-09,19,24,0.0028440115097093,0.0,0.3871850903079097,test,1
S06166,79,4,2026-06-09,49,18,0.0027588157401686,0.0061507807593182,0.3561201709133368,test,1
S06171,79,9,2026-06-08,40,22,0.0019096292994036,0.0076599653529132,0.2879647179987328,test,1
S06175,79,15,2026-06-08,25,27,0.0029353170237976,0.0030481727829449,0.3570245054042928,test,1
S07405,79,22,2026-06-09,56,23,0.0005038602716589,0.0,0.1851911002262631,test,1
S07480,79,6,2026-06-09,59,20,0.0024444855897905,0.0029199052940174,0.261414847774548,test,1
S07807,79,3,2026-06-08,52,21,0.0030494050901078,0.0168624981180247,0.4365633651321994,test,1
S07809,79,4,2026-06-09,61,17,0.0030521722446403,0.0076394881828382,0.4093532108380923,test,1
S07813,79,1,2026-06-08,55,16,0.0025675530890993,0.0087759957974104,0.2822829164185381,test,1
S07817,79,4,2026-06-09,27,15,0.002903629441838,0.0136433224583742,0.3415292185654842,test,1
S07818,79,15,2026-06-08,42,16,0.0026387135680987,0.0020616461227986,0.3570947931311597,test,1
S08151,79,12,2026-06-09,60,27,0.0026218105983508,0.0105410507115739,0.2955424500834847,test,1
S08765,79,3,2026-06-08,40,28,0.0030812703849482,0.0,0.3870313779310142,test,1
S08798,79,23,2026-06-08,30,27,0.0003540387172306,0.0,0.1314300981067697,test,1
S08818,79,15,2026-06-08,36,22,0.0026437544001557,0.0,0.3542999170870595,test,1
S09036,79,21,2026-06-08,30,23,0.000598946451454,0.0,0.1528528397616933,test,1
S09041,79,21,2026-06-08,39,25,0.0005467675295772,0.0,0.1770135898679549,test,1
S09042,79,21,2026-06-08,57,26,0.0005124003792305,0.0,0.1397471972716893,test,1
S09094,79,12,2026-06-09,49,17,0.0026509124659678,0.0,0.3673821609598385,test,1
S09205,79,19,2026-06-08,32,29,0.0007491659531707,0.0,0.1776331994812209,test,1
S09314,79,5,2026-06-08,51,13,0.00092854679586,0.0,0.2959005837587397,test,1
S09506,79,13,2026-06-08,55,22,0.0031307207846408,0.0,0.4147742803540756,test,1
S10000,79,23,2026-06-08,57,27,0.0003908827756879,0.0,0.1494111687967988,test,1
S10001,79,23,2026-06-08,53,15,0.000330281065978,0.0,0.1331344990670397,test,1
S10004,79,18,2026-06-09,61,27,0.0008018118075114,0.0,0.1660253111600947,test,1
S10023,79,3,2026-06-08,19,27,0.0031840472127511,0.0144760603508994,0.4318853105649601,test,1
S10210,79,17,2026-06-08,39,28,0.0003427655207843,0.0,0.1534281562492012,test,1
S10333,79,9,2026-06-08,28,14,0.0027000716055942,0.0,0.3237846560865331,test,1
S10502,79,21,2026-06-08,16,18,0.0005977963852014,0.0,0.1702584374350318,test,1
S10505,79,17,2026-06-08,45,16,0.0003071100953445,0.0,0.1190137193440732,test,1
S10600,79,1,2026-06-08,62,16,0.0022322820006324,0.0,0.2909791774854889,test,1
S10691,79,13,2026-06-08,62,26,0.00306500407424,0.0,0.3675722054118358,test,1
S10853,79,21,2026-06-08,55,30,0.0008617406983745,0.0201550387596899,0.1694116174421919,test,1
S10896,79,5,2026-06-08,18,24,0.0031095527846846,0.0092245015381902,0.4068313724768512,test,1
S11254,79,14,2026-06-09,27,19,0.0024093762601199,0.0337593277245689,0.3199384191818352,test,1
S11258,79,11,2026-06-08,39,18,0.0021712498185299,0.0216204458945078,0.2507246343686169,test,1
S11259,79,14,2026-06-09,24,24,0.0026546565744311,0.0407308993137968,0.3397527285750962,test,1
S11683,79,12,2026-06-09,63,24,0.002830449702102,0.0,0.3475433277644481,test,1
S11731,79,3,2026-06-08,21,22,0.0032619983257512,0.0,0.4624123625934291,test,1
S11733,79,1,2026-06-08,32,22,0.0026228488992853,0.0,0.3408300404127134,test,1
S11831,79,17,2026-06-08,61,26,0.0004170383946005,0.0,0.1346478488165697,test,1
S11838,79,20,2026-06-09,54,19,0.0004266251451117,0.0,0.128750871700472,test,1
S11847,79,19,2026-06-08,30,20,0.000754354559221,0.0,0.2089990192802429,test,1
S11851,79,18,2026-06-09,36,29,0.0005735428181155,0.0,0.1401618722464256,test,1
S11857,79,18,2026-06-09,23,16,0.0005851400009295,0.0,0.1305411579499689,test,1
S11859,79,20,2026-06-09,52,20,0.0004668810879736,0.0135981832608279,0.1543391992092899,test,1
S12742,79,22,2026-06-09,47,20,0.0005665397113129,0.0,0.1976723114502858,test,1
S12743,79,22,2026-06-09,47,26,0.0004069227529198,0.0,0.1521224968184028,test,1
S12750,79,20,2026-06-09,21,18,0.0003813603515864,0.0,0.1301756214925872,test,1
S12751,79,19,2026-06-08,43,12,0.0006977180003546,0.0,0.1589378601010194,test,1
S12757,79,17,2026-06-08,18,20,0.0003346655951235,0.0,0.1219089166443741,test,1
S12760,79,19,2026-06-08,26,26,0.0007275788218632,0.0,0.1770724265480375,test,1
S12763,79,16,2026-06-09,49,22,0.0006611953437971,0.0,0.145446995035973,test,1
S12869,79,15,2026-06-08,44,26,0.0027782042217411,0.0,0.3795074059694241,test,1
S12872,79,4,2026-06-09,31,13,0.0027931924899475,0.0,0.3569216339243523,test,1
S12873,79,6,2026-06-09,20,21,0.0028292517537049,0.0,0.3604776276654668,test,1
S13061,79,7,2026-06-08,56,30,0.002558024858146,0.0,0.3604652633407634,test,1
S13062,79,3,2026-06-08,62,27,0.0032474197267057,0.0,0.3327479734668353,test,1
S13128,79,15,2026-06-08,50,26,0.0028062714760596,0.0,0.3510638078201384,test,1
S13424,79,22,2026-06-09,41,15,0.0004025319354689,0.0,0.1463837067266978,test,1
S13428,79,18,2026-06-09,50,25,0.0005597010216384,0.0,0.1305453724866639,test,1
S13760,79,17,2026-06-08,37,17,0.0004260523173626,0.0145053277296654,0.1553937940547404,test,1
S13807,79,9,2026-06-08,35,19,0.0021466835449214,0.0175134719014626,0.3154768818205208,test,1
S13809,79,12,2026-06-09,37,25,0.0023330928116614,0.0104594145253277,0.3463352860068343,test,1
S13811,79,12,2026-06-09,33,19,0.0026313251700477,0.010677322505626,0.3005438188581505,test,1
S13815,79,11,2026-06-08,35,22,0.0018525957743346,0.0051901804292602,0.2453709944004947,test,1
S13989,79,4,2026-06-09,40,19,0.0021096466597534,0.0091907345560523,0.3363737693489472,test,1
S13992,79,7,2026-06-08,59,23,0.0029832537453656,0.0055422976559537,0.4045262894221128,test,1
S13994,79,6,2026-06-09,43,13,0.0026786263613204,0.0018815921980177,0.3299064415094591,test,1
S13999,79,5,2026-06-08,30,14,0.0022649405175536,0.0055877855729447,0.2385518429297282,test,1
S14000,79,7,2026-06-08,48,19,0.0027824207544,0.0037534645913103,0.3699051953713634,test,1
S14270,79,5,2026-06-08,32,27,0.0029897913190191,0.0,0.3623928439677948,test,1
S14428,79,10,2026-06-09,15,17,0.0026087179994619,0.0,0.3157435113168416,test,1
S14561,79,10,2026-06-09,58,15,0.001859332064059,0.0,0.2547858682690029,test,1
S14610,79,18,2026-06-09,23,26,0.0005519752533619,0.0,0.1709133967355681,test,1
S14706,79,7,2026-06-08,50,17,0.0028642140395845,0.0,0.4340316279041205,test,1
S14850,79,17,2026-06-08,25,23,0.0003831134836932,0.0,0.1635252312045302,test,1
S14851,79,17,2026-06-08,51,30,0.0004878949206399,0.0,0.1615409740292827,test,1
S14852,79,16,2026-06-09,48,22,0.0006659105100048,0.0,0.2023594837091748,test,1
S14856,79,18,2026-06-09,34,13,0.0005206217068557,0.0,0.1343794654291245,test,1
S14863,79,17,2026-06-08,55,28,0.0003906437418058,0.0,0.1338166600907212,test,1
S14864,79,21,2026-06-08,26,20,0.0005444055934793,0.0,0.2204635928871632,test,1
S14889,79,12,2026-06-09,29,16,0.0024190901473834,0.0,0.3295666165546755,test,1
S14912,79,11,2026-06-08,22,29,0.0020078123620678,0.0,0.2634698146854475,test,1
S15275,79,15,2026-06-08,56,25,0.0029182236126143,0.0067230073621665,0.3698266209484127,test,1
S15277,79,13,2026-06-08,31,21,0.0032093428880313,0.0083526604147759,0.3687038754058787,test,1
S15281,79,7,2026-06-08,48,20,0.0029143442408908,0.008340381543088,0.3981276814453963,test,1
