ufs_serial,run_id,wafer_no,date,die_x,die_y,pred,health,clf_proba,split,position
S00093,61,19,2026-06-07,23,28,0.0033728920789288,0.0,0.4653815269257396,test,1
S00095,61,19,2026-06-07,42,24,0.0032425436559463,0.0,0.4142665405914734,test,1
S00222,61,22,2026-06-07,41,28,0.0030507818653141,0.0,0.4262049083310042,test,1
S00224,61,10,2026-06-08,61,23,0.0033345491525401,0.0191383874849578,0.4358999578729212,test,1
S00225,61,10,2026-06-08,56,15,0.0031554852462572,0.0024036485159767,0.4369772171092849,test,1
S00298,61,9,2026-06-07,17,24,0.0033559919790224,0.0,0.4999362105819021,test,1
S00508,61,4,2026-06-07,46,28,0.0031342869688337,0.0021780477329897,0.4793524118483727,test,1
S00509,61,10,2026-06-08,62,19,0.0032824347270251,0.0,0.4157991595421344,test,1
S00511,61,16,2026-06-07,56,17,0.0031610610455671,0.0,0.4051462596869801,test,1
S01395,61,4,2026-06-07,24,24,0.0034618128693481,0.008649118990646,0.4845464349742625,test,1
S01406,61,10,2026-06-08,40,17,0.0034862499694055,0.0103084230394292,0.4678442305598402,test,1
S01463,61,7,2026-06-07,22,27,0.0032731770089395,0.0,0.453805922309819,test,1
S01464,61,3,2026-06-08,16,21,0.0033835676419831,0.0,0.41964499741658,test,1
S01465,61,25,2026-06-08,62,17,0.0032518011902772,0.0,0.4632468622199751,test,1
S01467,61,7,2026-06-07,17,23,0.0032923203051939,0.0,0.4236607346272005,test,1
S01551,61,9,2026-06-07,33,24,0.0027631114272544,0.0071289435106532,0.4538022077098549,test,1
S01554,61,9,2026-06-07,49,23,0.0033739179934834,0.0087724717365787,0.4629057309775453,test,1
S01559,61,8,2026-06-07,60,22,0.0032967242765893,0.0,0.4764014001683982,test,1
S01943,61,11,2026-06-07,52,22,0.0032923031645859,0.0,0.4920532076355781,test,1
S01944,61,21,2026-06-07,32,30,0.0033418497836153,0.0,0.4242585283991547,test,1
S01978,61,16,2026-06-07,21,21,0.0032503119468688,0.0,0.4532246580631282,test,1
S02362,61,25,2026-06-08,50,21,0.0033061866429468,0.0,0.4742516147268225,test,1
S02492,61,7,2026-06-07,49,27,0.0032086955972884,0.0,0.4329074421299355,test,1
S02638,61,19,2026-06-07,52,16,0.0032951309679195,0.0,0.402296330738564,test,1
S02644,61,15,2026-06-08,21,22,0.0033172779292031,0.0,0.4680738747045438,test,1
S02645,61,20,2026-06-07,53,26,0.0028194936888143,0.0,0.3804851481584212,test,1
S02684,61,20,2026-06-07,50,30,0.0030369767208882,0.0,0.4148954959578537,test,1
S02685,61,14,2026-06-07,23,28,0.0032697632055825,0.0,0.4402774960341218,test,1
S03075,61,19,2026-06-07,43,26,0.0032591346496065,0.0,0.4639077573681524,test,1
S03076,61,11,2026-06-07,42,12,0.0032995632323676,0.0015348743842744,0.4213612124219375,test,1
S03185,61,21,2026-06-07,28,20,0.003357195087033,0.0,0.4411522574050239,test,1
S03316,61,10,2026-06-08,29,18,0.0034655876812219,0.0,0.5086625700021546,test,1
S03322,61,22,2026-06-07,33,25,0.0029075022508031,0.0028712722566928,0.3937055419804524,test,1
S03617,61,14,2026-06-07,60,28,0.0031368517201422,0.0,0.4256795992819405,test,1
S03653,61,14,2026-06-07,57,15,0.0033395644103696,0.0,0.4441292999035808,test,1
S04316,61,19,2026-06-07,21,24,0.0033338002409631,0.0,0.4851240435587705,test,1
S04319,61,14,2026-06-07,45,14,0.0032976308707578,0.0,0.4750008459307422,test,1
S04423,61,21,2026-06-07,31,18,0.0033185188542552,0.0,0.5008942607153246,test,1
S04562,61,25,2026-06-08,32,14,0.0033766713709382,0.0,0.4570754130513796,test,1
S04911,61,2,2026-06-07,21,15,0.0032546773393799,0.0,0.3839016544660172,test,1
S04935,61,8,2026-06-07,27,27,0.0033164036366366,0.0,0.4573159721115478,test,1
S05148,61,14,2026-06-07,17,20,0.0032354939928082,0.0,0.452673621938255,test,1
S05170,61,11,2026-06-07,23,16,0.0032820095937468,0.0,0.4412002059290778,test,1
S05199,61,23,2026-06-07,43,30,0.0024060654307615,0.0,0.4291988429965307,test,1
S05842,61,4,2026-06-07,28,28,0.0032248075378103,0.0,0.4722284177060199,test,1
S06235,61,8,2026-06-07,36,21,0.0033242863447597,0.0015472888199821,0.4811598980522573,test,1
S06241,61,8,2026-06-07,36,27,0.0033082344344803,0.0075675214768391,0.4790102455647274,test,1
S06658,61,16,2026-06-07,16,24,0.0032277896322697,0.0075169092647041,0.4727252728295486,test,1
S06659,61,16,2026-06-07,46,21,0.0031950324546975,0.0060262694421456,0.4681505845069144,test,1
S06668,61,22,2026-06-07,34,24,0.0029935826155889,0.0,0.4008295219840412,test,1
S06673,61,21,2026-06-07,45,18,0.0032851416163368,0.0,0.3907460294506371,test,1
S06697,61,4,2026-06-07,30,21,0.0033154883129625,0.0,0.4198572602896823,test,1
S06708,61,10,2026-06-08,40,14,0.0032593196714898,0.0,0.4796790547193293,test,1
S06717,61,16,2026-06-07,24,29,0.0029294364702444,0.0,0.410624045928577,test,1
S06999,61,23,2026-06-07,59,17,0.0025646863862459,0.0,0.4351516551052678,test,1
S07051,61,11,2026-06-07,55,20,0.003325141593017,0.0,0.5045703892284051,test,1
S07238,61,15,2026-06-08,25,19,0.0033942954557669,0.0,0.5141489691955581,test,1
S07247,61,15,2026-06-08,25,25,0.0033107910275246,0.0014483884128926,0.4858951585183281,test,1
S07263,61,20,2026-06-07,32,14,0.0029423196656737,0.0087843331330199,0.4228797994490242,test,1
S07264,61,20,2026-06-07,24,14,0.0029407205495542,0.005967389477223,0.3899712367546577,test,1
