ufs_serial,run_id,wafer_no,date,die_x,die_y,pred,health,clf_proba,split,position
S00440,27,1,2026-06-06,22,24,0.0005171670205999,0.0122367980460517,0.1560418271851996,train,1
S00598,27,3,2026-06-06,60,28,0.0004438011929708,0.0,0.1811216848113638,train,1
S00703,27,1,2026-06-06,34,23,0.0005685374551539,0.0,0.1695770613847138,train,1
S00713,27,1,2026-06-06,23,14,0.0005807508316935,0.0,0.1693177414469936,train,1
S00869,27,17,2026-06-06,27,19,0.0029434030564108,0.0,0.34696831534256,train,1
S00870,27,9,2026-06-06,38,21,0.002908293739009,0.0,0.3791644403190359,train,1
S00908,27,17,2026-06-06,59,15,0.0011740791510373,0.0,0.2820237756485629,train,1
S00909,27,17,2026-06-06,49,12,0.0012610839709204,0.0,0.2947435708895637,train,1
S00910,27,9,2026-06-06,40,11,0.0014734985317228,0.0,0.3104779984914246,train,1
S00913,27,9,2026-06-06,16,17,0.0022484767893187,0.0,0.3366726150145813,train,1
S01108,27,3,2026-06-06,30,28,0.0008228893048686,0.0,0.1826160187953655,train,1
S01118,27,3,2026-06-06,36,15,0.0003660412389679,0.0,0.2084921979596615,train,1
S01120,27,3,2026-06-06,51,29,0.0006935588614329,0.0,0.221287003785235,train,1
S01194,27,17,2026-06-06,45,23,0.0026975038476416,0.0,0.4019196306252119,train,1
S01199,27,14,2026-06-06,44,16,0.0028743432943337,0.0,0.4045923578412673,train,1
S01200,27,9,2026-06-06,57,23,0.003058409660924,0.0,0.34038296792197,train,1
S01202,27,8,2026-06-06,21,28,0.002507061383676,0.0,0.3423154461005159,train,1
S01203,27,17,2026-06-06,56,15,0.0029248807917087,0.0,0.3669208988648096,train,1
S01812,27,11,2026-06-06,30,29,0.0021680352491069,0.0158425195024979,0.3446442670371271,train,1
S01835,27,8,2026-06-06,58,28,0.0023896965006546,0.0,0.3894058915836471,train,1
S01839,27,9,2026-06-06,22,24,0.0030283458771694,0.0,0.4188647588937228,train,1
S01840,27,17,2026-06-06,39,26,0.002643851348235,0.0043776589653927,0.4006291241387365,train,1
S01942,27,8,2026-06-06,32,13,0.0032235497034192,0.0,0.3433209677564917,train,1
S02153,27,11,2026-06-06,25,14,0.0014666529827953,0.0,0.2779737161114466,train,1
S02154,27,17,2026-06-06,17,19,0.0026715456729804,0.0,0.3347611104493306,train,1
S02155,27,8,2026-06-06,48,30,0.0032406140435286,0.0,0.4436544373414304,train,1
S02156,27,9,2026-06-06,49,30,0.0028056050905952,0.0,0.3151091751922931,train,1
S02170,27,3,2026-06-06,27,26,0.0003950809563178,0.0,0.2371805359781541,train,1
S02382,27,17,2026-06-06,55,23,0.0033607010087352,0.0,0.4459381476761306,train,1
S02383,27,8,2026-06-06,43,31,0.0018849210939471,0.0,0.3977857845439423,train,1
S02384,27,11,2026-06-06,31,18,0.0027173254221203,0.0,0.3206314459013017,train,1
S02467,27,14,2026-06-06,18,26,0.0027006295151006,0.0,0.438888420761871,train,1
S02468,27,14,2026-06-06,43,26,0.0029179815680779,0.0,0.4048131719861241,train,1
S02471,27,9,2026-06-06,52,20,0.0030213134093577,0.0,0.4567537243820543,train,1
S02715,27,1,2026-06-06,46,20,0.0004732588467683,0.0,0.1531803303485268,train,1
S02728,27,1,2026-06-06,49,23,0.0005748230919673,0.0,0.1713103998868024,train,1
S02729,27,1,2026-06-06,49,26,0.0006897183447563,0.0,0.1996350282083997,train,1
S02879,27,1,2026-06-06,24,22,0.0006863730108428,0.0,0.1826547900253443,train,1
S02880,27,1,2026-06-06,36,25,0.0005583252055454,0.0,0.168978874492145,train,1
S02883,27,1,2026-06-06,18,25,0.0007404636789026,0.0,0.1859154225366343,train,1
S02890,27,3,2026-06-06,58,25,0.0003214038330672,0.0,0.2292528857863687,train,1
