ufs_serial,run_id,wafer_no,date,die_x,die_y,pred,health,clf_proba,split,position
S03553,154,1,2026-06-07,42,28,0.0013467941124716,0.0,0.1515666735209294,val,1
S03854,154,1,2026-06-07,33,19,0.0006232335210464,0.0,0.0754735574270678,val,1
S04126,154,1,2026-06-07,25,25,0.0016472950118473,0.0,0.1047147633865089,val,1
S05905,154,1,2026-06-07,35,30,0.0013355666224531,0.0,0.1250144826212722,val,1
S10547,154,1,2026-06-07,18,24,0.001629647650186,0.0,0.149522117473438,val,1
S11096,154,1,2026-06-07,37,29,0.0012034218917173,0.0,0.1468376954543571,val,1
S14637,154,1,2026-06-07,35,27,0.0013062550961551,0.0,0.1582480811997367,val,1
S17909,154,1,2026-06-07,47,22,0.0017127890855183,0.0,0.16982817970608,val,1
S21612,154,1,2026-06-07,35,16,0.0005557598224769,0.0,0.0984400691068977,val,1
S26060,154,1,2026-06-07,26,23,0.0010957064192949,0.0,0.0886363351687443,val,1
S26829,154,1,2026-06-07,38,19,0.0006245405298071,0.0,0.0730229604487663,val,1
S31169,154,1,2026-06-07,39,21,0.0008165479460588,0.0,0.0598527038245255,val,1
S31176,154,1,2026-06-07,39,20,0.0007001104795537,0.0,0.0871997829780796,val,1
S33163,154,1,2026-06-07,63,26,0.0021707490890687,0.0036275121616542,0.3609722006500733,val,1
S35357,154,1,2026-06-07,32,14,0.0003380381791605,0.0,0.0946272674059008,val,1
S37104,154,1,2026-06-07,46,23,0.0016268712911935,0.0,0.1450190145732365,val,1
S37782,154,1,2026-06-07,19,23,0.0013018211246302,0.0,0.1546865458852231,val,1
S42419,154,1,2026-06-07,47,21,0.0017653318534899,0.0,0.1385895503779502,val,1
S43367,154,1,2026-06-07,42,25,0.0015428315836885,0.0,0.0896928228455801,val,1
S03553,154,1,2026-06-07,40,28,0.0012768371188429,0.0,0.1515666735209294,val,2
S03854,154,1,2026-06-07,35,19,0.0012246757858244,0.0,0.0754735574270678,val,2
S04126,154,1,2026-06-07,27,25,0.0014667217739837,0.0,0.1047147633865089,val,2
S05905,154,1,2026-06-07,33,30,0.0013217879286342,0.0,0.1250144826212722,val,2
S10547,154,1,2026-06-07,16,24,0.0015964370627936,0.0,0.149522117473438,val,2
S11096,154,1,2026-06-07,39,29,0.0012130046610105,0.0,0.1468376954543571,val,2
S14637,154,1,2026-06-07,37,27,0.0014015685235952,0.0,0.1582480811997367,val,2
S17909,154,1,2026-06-07,45,22,0.0010969354502519,0.0,0.16982817970608,val,2
S21612,154,1,2026-06-07,33,16,0.0004496834981799,0.0,0.0984400691068977,val,2
S26060,154,1,2026-06-07,28,23,0.0014903478618815,0.0,0.0886363351687443,val,2
S26829,154,1,2026-06-07,39,19,0.0010649994241614,0.0,0.0730229604487663,val,2
S31169,154,1,2026-06-07,41,21,0.000771659856324,0.0,0.0598527038245255,val,2
S31176,154,1,2026-06-07,37,20,0.0006460721416357,0.0,0.0871997829780796,val,2
S33163,154,1,2026-06-07,58,29,0.0024319419279284,0.0036275121616542,0.3609722006500733,val,2
S35357,154,1,2026-06-07,30,14,0.0003713961921217,0.0,0.0946272674059008,val,2
S37104,154,1,2026-06-07,48,23,0.0016156920943345,0.0,0.1450190145732365,val,2
S37782,154,1,2026-06-07,21,23,0.0013228136996575,0.0,0.1546865458852231,val,2
S42419,154,1,2026-06-07,49,21,0.0010414127001908,0.0,0.1385895503779502,val,2
S43367,154,1,2026-06-07,44,25,0.0014615810130624,0.0,0.0896928228455801,val,2
S03553,154,1,2026-06-07,46,28,0.0014198138529821,0.0,0.1515666735209294,val,3
S03854,154,1,2026-06-07,29,19,0.0004645377265112,0.0,0.0754735574270678,val,3
S04126,154,1,2026-06-07,21,25,0.0014910798109217,0.0,0.1047147633865089,val,3
S05905,154,1,2026-06-07,39,30,0.001242653183265,0.0,0.1250144826212722,val,3
S10547,154,1,2026-06-07,22,24,0.0015168019748109,0.0,0.149522117473438,val,3
S11096,154,1,2026-06-07,33,29,0.0013859235896497,0.0,0.1468376954543571,val,3
S14637,154,1,2026-06-07,31,27,0.0015141086544334,0.0,0.1582480811997367,val,3
S17909,154,1,2026-06-07,51,22,0.0011571552264794,0.0,0.16982817970608,val,3
S21612,154,1,2026-06-07,39,16,0.0003755672699769,0.0,0.0984400691068977,val,3
S26060,154,1,2026-06-07,22,23,0.0012455695822415,0.0,0.0886363351687443,val,3
S26829,154,1,2026-06-07,36,19,0.000664443695386,0.0,0.0730229604487663,val,3
S31169,154,1,2026-06-07,35,21,0.0005725548611652,0.0,0.0598527038245255,val,3
S31176,154,1,2026-06-07,43,20,0.0006643393125024,0.0,0.0871997829780796,val,3
S33163,154,1,2026-06-07,49,12,0.0014912535358367,0.0036275121616542,0.3609722006500733,val,3
S35357,154,1,2026-06-07,36,14,0.0003974983198294,0.0,0.0946272674059008,val,3
S37104,154,1,2026-06-07,42,23,0.0011718163356552,0.0,0.1450190145732365,val,3
S37782,154,1,2026-06-07,15,23,0.0013202197728825,0.0,0.1546865458852231,val,3
S42419,154,1,2026-06-07,42,21,0.0008380997401652,0.0,0.1385895503779502,val,3
S43367,154,1,2026-06-07,38,25,0.0012820743875872,0.0,0.0896928228455801,val,3
S03553,154,1,2026-06-07,44,28,0.0013429137554824,0.0,0.1515666735209294,val,4
S03854,154,1,2026-06-07,31,19,0.0007726891811818,0.0,0.0754735574270678,val,4
S04126,154,1,2026-06-07,23,25,0.0015252999371326,0.0,0.1047147633865089,val,4
S05905,154,1,2026-06-07,37,30,0.0012314645052162,0.0,0.1250144826212722,val,4
S10547,154,1,2026-06-07,20,24,0.0015436062935869,0.0,0.149522117473438,val,4
S11096,154,1,2026-06-07,35,29,0.0013701788457531,0.0,0.1468376954543571,val,4
S14637,154,1,2026-06-07,33,27,0.0013944171217006,0.0,0.1582480811997367,val,4
S17909,154,1,2026-06-07,49,22,0.0010464760331099,0.0,0.16982817970608,val,4
S21612,154,1,2026-06-07,37,16,0.0003513308498015,0.0,0.0984400691068977,val,4
S26060,154,1,2026-06-07,24,23,0.0009259903063854,0.0,0.0886363351687443,val,4
S26829,154,1,2026-06-07,37,19,0.0005638083769102,0.0,0.0730229604487663,val,4
S31169,154,1,2026-06-07,37,21,0.0007999764666018,0.0,0.0598527038245255,val,4
S31176,154,1,2026-06-07,41,20,0.000838271189765,0.0,0.0871997829780796,val,4
S33163,154,1,2026-06-07,53,13,0.0012356209618038,0.0036275121616542,0.3609722006500733,val,4
S35357,154,1,2026-06-07,34,14,0.0004260433942659,0.0,0.0946272674059008,val,4
S37104,154,1,2026-06-07,44,23,0.0012642458376415,0.0,0.1450190145732365,val,4
S37782,154,1,2026-06-07,17,23,0.0012135560575467,0.0,0.1546865458852231,val,4
S42419,154,1,2026-06-07,44,21,0.0014512918870828,0.0,0.1385895503779502,val,4
S43367,154,1,2026-06-07,40,25,0.0013512204673067,0.0,0.0896928228455801,val,4
S02225,154,2,2026-06-07,25,19,0.0002484978268098,0.0,0.0631757524684724,val,1
S02960,154,2,2026-06-07,26,28,0.0002611388046999,0.0,0.1167128207299186,val,1
S03968,154,2,2026-06-07,18,24,0.0005855340796447,0.0,0.1627418871775148,val,1
S06907,154,2,2026-06-07,20,22,0.0002732817317482,0.0,0.1026391056725117,val,1
S08719,154,2,2026-06-07,40,31,0.0014481953907207,0.0,0.2507103578761418,val,1
S08930,154,2,2026-06-07,26,13,0.0029066244279576,0.0,0.3328420729399,val,1
S10352,154,2,2026-06-07,32,20,0.0002615987889013,0.0,0.0483980014637137,val,1
S10353,154,2,2026-06-07,30,23,0.0003092099851926,0.0,0.0535970266885732,val,1
S16493,154,2,2026-06-07,51,13,0.0004147135351107,0.0,0.0895854937208101,val,1
S16707,154,2,2026-06-07,62,26,0.0015807681007186,0.0,0.2694745504685907,val,1
S17943,154,2,2026-06-07,14,23,0.0006511651136865,0.0,0.1612926573975453,val,1
S19726,154,2,2026-06-07,37,29,0.0008840333166114,0.0,0.1556939881180814,val,1
S23922,154,2,2026-06-07,46,19,0.0003044735246306,0.0,0.1191272019616344,val,1
S24555,154,2,2026-06-07,38,19,0.0002416164773647,0.0,0.0601830624738777,val,1
S25931,154,2,2026-06-07,19,24,0.00031839941208,0.0,0.1089201812920323,val,1
S26560,154,2,2026-06-07,18,16,0.0020690216215852,0.0,0.1211340331151333,val,1
S26570,154,2,2026-06-07,61,26,0.0016014466662029,0.0,0.2918791982434544,val,1
S31189,154,2,2026-06-07,47,18,0.0,0.0,0.0331272582828464,val,1
S39421,154,2,2026-06-07,18,25,0.0005915058928269,0.0,0.1401788610405751,val,1
S42417,154,2,2026-06-07,61,18,0.0003708185602665,0.0,0.1302261999997775,val,1
S02225,154,2,2026-06-07,27,19,0.0,0.0,0.0631757524684724,val,2
S02960,154,2,2026-06-07,24,28,0.0003424250817331,0.0,0.1167128207299186,val,2
S03968,154,2,2026-06-07,16,24,0.0002850198942998,0.0,0.1627418871775148,val,2
S06907,154,2,2026-06-07,18,22,0.0002260504486568,0.0,0.1026391056725117,val,2
S08719,154,2,2026-06-07,42,31,0.0016240625871359,0.0,0.2507103578761418,val,2
S08930,154,2,2026-06-07,22,14,0.0029689448532543,0.0,0.3328420729399,val,2
S10352,154,2,2026-06-07,30,20,0.0003153181665727,0.0,0.0483980014637137,val,2
S10353,154,2,2026-06-07,32,23,0.0002426589502216,0.0,0.0535970266885732,val,2
S16493,154,2,2026-06-07,56,14,0.002117430955876,0.0,0.0895854937208101,val,2
S16707,154,2,2026-06-07,60,26,0.0011801451040017,0.0,0.2694745504685907,val,2
S17943,154,2,2026-06-07,16,23,0.0003147115383414,0.0,0.1612926573975453,val,2
S19726,154,2,2026-06-07,39,29,0.0003826300041453,0.0,0.1556939881180814,val,2
S23922,154,2,2026-06-07,48,19,0.0002891528575508,0.0,0.1191272019616344,val,2
S24555,154,2,2026-06-07,40,19,0.0,0.0,0.0601830624738777,val,2
S25931,154,2,2026-06-07,17,24,0.0002915678403065,0.0,0.1089201812920323,val,2
S26560,154,2,2026-06-07,18,17,0.0,0.0,0.1211340331151333,val,2
S26570,154,2,2026-06-07,59,26,0.0011277895558682,0.0,0.2918791982434544,val,2
S31189,154,2,2026-06-07,45,18,0.0,0.0,0.0331272582828464,val,2
S39421,154,2,2026-06-07,23,25,0.0003356864276757,0.0,0.1401788610405751,val,2
S42417,154,2,2026-06-07,60,18,0.0003164562365454,0.0,0.1302261999997775,val,2
S02225,154,2,2026-06-07,21,19,0.000256567688509,0.0,0.0631757524684724,val,3
S02960,154,2,2026-06-07,30,28,0.000293775632035,0.0,0.1167128207299186,val,3
S03968,154,2,2026-06-07,24,24,0.0002807120645274,0.0,0.1627418871775148,val,3
S06907,154,2,2026-06-07,24,22,0.0002750392780068,0.0,0.1026391056725117,val,3
S08719,154,2,2026-06-07,36,31,0.0015376219397998,0.0,0.2507103578761418,val,3
S08930,154,2,2026-06-07,24,13,0.0029760785396458,0.0,0.3328420729399,val,3
S10352,154,2,2026-06-07,36,20,0.0,0.0,0.0483980014637137,val,3
S10353,154,2,2026-06-07,26,23,0.0002722169201619,0.0,0.0535970266885732,val,3
S16493,154,2,2026-06-07,49,13,0.0003265421737283,0.0,0.0895854937208101,val,3
S16707,154,2,2026-06-07,61,25,0.0010849224235801,0.0,0.2694745504685907,val,3
S17943,154,2,2026-06-07,16,22,0.0002625712913518,0.0,0.1612926573975453,val,3
S19726,154,2,2026-06-07,33,29,0.0004661569346049,0.0,0.1556939881180814,val,3
S23922,154,2,2026-06-07,42,19,0.0,0.0,0.1191272019616344,val,3
