ufs_serial,run_id,wafer_no,date,die_x,die_y,pred,health,clf_proba,split,position
S02112,254,1,2026-06-08,24,21,0.0009105758519653,0.0,0.2636793105798834,val,1
S02208,254,1,2026-06-08,31,27,0.0007896079618628,0.0,0.2671143493173813,val,1
S03526,254,1,2026-06-08,47,22,0.0008554432726966,0.0,0.2789086122054961,val,1
S07324,254,1,2026-06-08,35,22,0.0008529852286961,0.0,0.2998032654791859,val,1
S08677,254,1,2026-06-08,54,14,0.0012760303773253,0.0,0.2766290979909289,val,1
S08988,254,1,2026-06-08,55,22,0.0010656887325368,0.0,0.2931916481208081,val,1
S09723,254,1,2026-06-08,51,21,0.000817642228687,0.0,0.2480993365213186,val,1
S12455,254,1,2026-06-08,28,29,0.0009869157687441,0.0,0.236690784995755,val,1
S12696,254,1,2026-06-08,63,19,0.001651381722953,0.0,0.291718544310394,val,1
S14236,254,1,2026-06-08,33,26,0.0008093288839604,0.0,0.2943074073151206,val,1
S14758,254,1,2026-06-08,23,16,0.0009871421899773,0.0,0.2473350560165753,val,1
S17907,254,1,2026-06-08,63,22,0.0014016084467772,0.0,0.3091982035580928,val,1
S19710,254,1,2026-06-08,20,16,0.0012040457746927,0.0,0.272824330527377,val,1
S20803,254,1,2026-06-08,49,15,0.0007509938793233,0.0,0.2478449487272586,val,1
S23794,254,1,2026-06-08,23,27,0.0009336542555217,0.0,0.2590271826512325,val,1
S26325,254,1,2026-06-08,53,29,0.0009764901853567,0.0,0.2601531706208168,val,1
S31041,254,1,2026-06-08,47,21,0.0007926425129654,0.0,0.2813338076524861,val,1
S41091,254,1,2026-06-08,23,24,0.0008914303354545,0.0,0.2504779107733077,val,1
S42665,254,1,2026-06-08,61,18,0.0011772912425679,0.0,0.2615560883266724,val,1
S42669,254,1,2026-06-08,43,13,0.0009560307846354,0.0,0.2801320010919424,val,1
S42833,254,1,2026-06-08,28,17,0.00085284600982,0.0137528363495489,0.2692123439676299,val,1
S02112,254,1,2026-06-08,25,21,0.0008621091621262,0.0,0.2636793105798834,val,2
S02208,254,1,2026-06-08,32,27,0.0008680372847572,0.0,0.2671143493173813,val,2
S03526,254,1,2026-06-08,45,22,0.0008630987044843,0.0,0.2789086122054961,val,2
S07324,254,1,2026-06-08,34,22,0.0007909653158002,0.0,0.2998032654791859,val,2
S08677,254,1,2026-06-08,53,14,0.0011593286233101,0.0,0.2766290979909289,val,2
S08988,254,1,2026-06-08,54,22,0.0009177078286793,0.0,0.2931916481208081,val,2
S09723,254,1,2026-06-08,52,21,0.0008469009409003,0.0,0.2480993365213186,val,2
S12455,254,1,2026-06-08,29,29,0.0009407422393391,0.0,0.236690784995755,val,2
S12696,254,1,2026-06-08,64,19,0.0017335537401793,0.0,0.291718544310394,val,2
S14236,254,1,2026-06-08,32,26,0.0008076757940591,0.0,0.2943074073151206,val,2
S14758,254,1,2026-06-08,24,16,0.0008657564151493,0.0,0.2473350560165753,val,2
S17907,254,1,2026-06-08,62,22,0.0013278211327161,0.0,0.3091982035580928,val,2
S19710,254,1,2026-06-08,18,16,0.0012589040575632,0.0,0.272824330527377,val,2
S20803,254,1,2026-06-08,50,15,0.0008161117333608,0.0,0.2478449487272586,val,2
S23794,254,1,2026-06-08,24,27,0.0010327425854941,0.0,0.2590271826512325,val,2
S26325,254,1,2026-06-08,54,29,0.0011754229295631,0.0,0.2601531706208168,val,2
S31041,254,1,2026-06-08,48,21,0.0009058780161733,0.0,0.2813338076524861,val,2
S41091,254,1,2026-06-08,22,24,0.0007905238673896,0.0,0.2504779107733077,val,2
S42665,254,1,2026-06-08,60,18,0.0011299996330747,0.0,0.2615560883266724,val,2
S42669,254,1,2026-06-08,44,13,0.0011065679618395,0.0,0.2801320010919424,val,2
S42833,254,1,2026-06-08,29,17,0.0009376792895407,0.0137528363495489,0.2692123439676299,val,2
S02112,254,1,2026-06-08,22,21,0.0011006490042589,0.0,0.2636793105798834,val,3
S02208,254,1,2026-06-08,29,27,0.0010404853524291,0.0,0.2671143493173813,val,3
S03526,254,1,2026-06-08,49,22,0.0008361788851746,0.0,0.2789086122054961,val,3
S07324,254,1,2026-06-08,37,22,0.0008748504839601,0.0,0.2998032654791859,val,3
S08677,254,1,2026-06-08,56,14,0.0014282415326226,0.0,0.2766290979909289,val,3
S08988,254,1,2026-06-08,57,22,0.0008803487932373,0.0,0.2931916481208081,val,3
S09723,254,1,2026-06-08,49,21,0.0008275742197488,0.0,0.2480993365213186,val,3
S12455,254,1,2026-06-08,26,29,0.0011479778144492,0.0,0.236690784995755,val,3
S12696,254,1,2026-06-08,60,19,0.0011081411535011,0.0,0.291718544310394,val,3
S14236,254,1,2026-06-08,35,26,0.0008123919809017,0.0,0.2943074073151206,val,3
S14758,254,1,2026-06-08,33,12,0.0013669458235898,0.0,0.2473350560165753,val,3
S17907,254,1,2026-06-08,65,21,0.0016778945194623,0.0,0.3091982035580928,val,3
S19710,254,1,2026-06-08,22,16,0.0009797419051811,0.0,0.272824330527377,val,3
S20803,254,1,2026-06-08,45,15,0.0008248807316577,0.0,0.2478449487272586,val,3
S23794,254,1,2026-06-08,19,26,0.0010230083937765,0.0,0.2590271826512325,val,3
S26325,254,1,2026-06-08,51,29,0.0010473205700051,0.0,0.2601531706208168,val,3
S31041,254,1,2026-06-08,43,21,0.001009414855011,0.0,0.2813338076524861,val,3
S41091,254,1,2026-06-08,25,24,0.0007825489861174,0.0,0.2504779107733077,val,3
S42665,254,1,2026-06-08,63,18,0.0016952701253548,0.0,0.2615560883266724,val,3
S42669,254,1,2026-06-08,41,13,0.0010062974382326,0.0,0.2801320010919424,val,3
S42833,254,1,2026-06-08,26,17,0.0009526230590033,0.0137528363495489,0.2692123439676299,val,3
S02112,254,1,2026-06-08,23,21,0.0010945535576447,0.0,0.2636793105798834,val,4
S02208,254,1,2026-06-08,30,27,0.0009551876803191,0.0,0.2671143493173813,val,4
S03526,254,1,2026-06-08,48,22,0.0011235916472065,0.0,0.2789086122054961,val,4
S07324,254,1,2026-06-08,36,22,0.0008054981649216,0.0,0.2998032654791859,val,4
