ufs_serial,run_id,wafer_no,date,die_x,die_y,pred,health,clf_proba,split,position
S03609,128,1,2026-05-08,48,21,0.0034454135007675,0.0,0.4923074549586249,val,1
S04932,128,1,2026-05-08,41,16,0.0034846094614147,0.0,0.4854867118212977,val,1
S05381,128,1,2026-05-08,35,15,0.0034784827188437,0.0017121400027559,0.5040778151431234,val,1
S08321,128,1,2026-05-08,59,19,0.0034352845918859,0.0105556774819293,0.4461947703645654,val,1
S08328,128,1,2026-05-08,34,22,0.0035005915803413,0.0083246593206752,0.481963686570662,val,1
S10263,128,1,2026-05-08,56,28,0.0034777552172486,0.0,0.4730442038340975,val,1
S11308,128,1,2026-05-08,40,28,0.0034240283013303,0.0144957729342794,0.4745627467554723,val,1
S12541,128,1,2026-05-08,55,17,0.0034915242035957,0.0,0.5057587455819696,val,1
S14786,128,1,2026-05-08,63,18,0.0035034763660297,0.0,0.4749627972277006,val,1
S15142,128,1,2026-05-08,26,25,0.0034541646430559,0.0020655403860939,0.4875513388256934,val,1
S15716,128,1,2026-05-08,61,26,0.0032426147807179,0.0,0.4439351166284496,val,1
S15951,128,1,2026-05-08,40,16,0.0032252229370026,0.0,0.4126276084371766,val,1
S17448,128,1,2026-05-08,32,12,0.0034837209810724,0.0145248965754625,0.4480305424892115,val,1
S18463,128,1,2026-05-08,27,22,0.0034972135366541,0.0,0.4675275612982523,val,1
S18721,128,1,2026-05-08,17,25,0.0032693882339747,0.0,0.4752889818066824,val,1
S19764,128,1,2026-05-08,56,27,0.0034367669936413,0.0,0.4567421328409666,val,1
S21832,128,1,2026-05-08,54,23,0.0034551157125192,0.0,0.4638303033009363,val,1
S25259,128,1,2026-05-08,35,22,0.0034864735795528,0.0,0.443695703489472,val,1
S28656,128,1,2026-05-08,25,21,0.0034885431913773,0.0,0.5199478096625368,val,1
S28925,128,1,2026-05-08,46,17,0.0034527410848335,0.0,0.5124416100090464,val,1
S29267,128,1,2026-05-08,54,30,0.002126345778114,0.0,0.3487019560833924,val,1
S30253,128,1,2026-05-08,22,14,0.0023886504256994,0.0,0.3977323763011383,val,1
S30628,128,1,2026-05-08,20,26,0.0034717765778209,0.0209314121332974,0.5009296863071667,val,1
S30630,128,1,2026-05-08,37,30,0.0034367229620542,0.0118383418625828,0.4420842882104963,val,1
S30633,128,1,2026-05-08,46,30,0.0034413329921715,0.0,0.4775314970191013,val,1
S31433,128,1,2026-05-08,62,23,0.0034884474281501,0.0032045702200643,0.4896335865832523,val,1
S31434,128,1,2026-05-08,28,15,0.0034533816929301,0.0,0.4918660458873312,val,1
S31928,128,1,2026-05-08,43,15,0.0033630961962672,0.0,0.4785297840787026,val,1
S34668,128,1,2026-05-08,26,19,0.0034505159513338,0.0,0.503721532287384,val,1
S34669,128,1,2026-05-08,48,29,0.0034366988874034,0.0,0.4660768103315655,val,1
S34672,128,1,2026-05-08,56,17,0.0034783699810059,0.0,0.4635908615706487,val,1
S40291,128,1,2026-05-08,27,20,0.0034796011425935,0.0016778070353115,0.5129352777560786,val,1
S40356,128,1,2026-05-08,36,24,0.0034596784995737,0.0,0.4553537136097784,val,1
S43277,128,1,2026-05-08,30,30,0.0033196087697868,0.000940833498973,0.4429029577771832,val,1
S03609,128,1,2026-05-08,50,21,0.0034732142857757,0.0,0.4923074549586249,val,2
S04932,128,1,2026-05-08,39,16,0.0034426264685752,0.0,0.4854867118212977,val,2
S05381,128,1,2026-05-08,37,15,0.0034789643832813,0.0017121400027559,0.5040778151431234,val,2
S08321,128,1,2026-05-08,60,19,0.0034904759784754,0.0105556774819293,0.4461947703645654,val,2
S08328,128,1,2026-05-08,32,22,0.0035118232981899,0.0083246593206752,0.481963686570662,val,2
S10263,128,1,2026-05-08,54,28,0.003442328468592,0.0,0.4730442038340975,val,2
S11308,128,1,2026-05-08,38,28,0.0034619513805058,0.0144957729342794,0.4745627467554723,val,2
S12541,128,1,2026-05-08,57,17,0.003472504257031,0.0,0.5057587455819696,val,2
S14786,128,1,2026-05-08,61,18,0.0035401485511779,0.0,0.4749627972277006,val,2
S15142,128,1,2026-05-08,28,25,0.0034821708943474,0.0020655403860939,0.4875513388256934,val,2
S15716,128,1,2026-05-08,60,26,0.0034616838962313,0.0,0.4439351166284496,val,2
S15951,128,1,2026-05-08,38,16,0.0034833146790553,0.0,0.4126276084371766,val,2
S17448,128,1,2026-05-08,28,13,0.0034186813372034,0.0145248965754625,0.4480305424892115,val,2
S18463,128,1,2026-05-08,25,22,0.0034800015723585,0.0,0.4675275612982523,val,2
S18721,128,1,2026-05-08,19,25,0.0034133970050506,0.0,0.4752889818066824,val,2
S19764,128,1,2026-05-08,58,27,0.0034317895714015,0.0,0.4567421328409666,val,2
S21832,128,1,2026-05-08,56,23,0.0034532935497486,0.0,0.4638303033009363,val,2
S25259,128,1,2026-05-08,33,22,0.0034961024229829,0.0,0.443695703489472,val,2
S28656,128,1,2026-05-08,27,21,0.0032487792745472,0.0,0.5199478096625368,val,2
S28925,128,1,2026-05-08,49,17,0.0034202541399935,0.0,0.5124416100090464,val,2
S29267,128,1,2026-05-08,53,30,0.0021752726431261,0.0,0.3487019560833924,val,2
S30253,128,1,2026-05-08,20,14,0.0019528968773739,0.0,0.3977323763011383,val,2
S30628,128,1,2026-05-08,18,26,0.0034639953038613,0.0209314121332974,0.5009296863071667,val,2
S30630,128,1,2026-05-08,35,30,0.0034567973741352,0.0118383418625828,0.4420842882104963,val,2
S30633,128,1,2026-05-08,44,30,0.0034654441943654,0.0,0.4775314970191013,val,2
S31433,128,1,2026-05-08,64,23,0.0032805729080676,0.0032045702200643,0.4896335865832523,val,2
S31434,128,1,2026-05-08,30,15,0.0034838455395725,0.0,0.4918660458873312,val,2
S31928,128,1,2026-05-08,45,15,0.0034536239790715,0.0,0.4785297840787026,val,2
S34668,128,1,2026-05-08,27,19,0.003469490706309,0.0,0.503721532287384,val,2
S34669,128,1,2026-05-08,50,29,0.003479242181144,0.0,0.4660768103315655,val,2
S34672,128,1,2026-05-08,58,17,0.003520212527465,0.0,0.4635908615706487,val,2
S40291,128,1,2026-05-08,25,20,0.0034425486766646,0.0016778070353115,0.5129352777560786,val,2
S40356,128,1,2026-05-08,34,24,0.0035071558812462,0.0,0.4553537136097784,val,2
S43277,128,1,2026-05-08,28,30,0.0034059524290366,0.000940833498973,0.4429029577771832,val,2
S03609,128,1,2026-05-08,44,21,0.0034925758024508,0.0,0.4923074549586249,val,3
S04932,128,1,2026-05-08,45,16,0.0034485058377961,0.0,0.4854867118212977,val,3
S05381,128,1,2026-05-08,31,15,0.0034646980011774,0.0017121400027559,0.5040778151431234,val,3
S08321,128,1,2026-05-08,57,19,0.0034528754570516,0.0105556774819293,0.4461947703645654,val,3
S08328,128,1,2026-05-08,38,22,0.003457763633585,0.0083246593206752,0.481963686570662,val,3
S10263,128,1,2026-05-08,60,27,0.0033988507324626,0.0,0.4730442038340975,val,3
S11308,128,1,2026-05-08,44,28,0.0033473634066462,0.0144957729342794,0.4745627467554723,val,3
S12541,128,1,2026-05-08,51,17,0.0034732916901612,0.0,0.5057587455819696,val,3
S14786,128,1,2026-05-08,60,17,0.0035336566313975,0.0,0.4749627972277006,val,3
S15142,128,1,2026-05-08,22,25,0.0034114667517735,0.0020655403860939,0.4875513388256934,val,3
S15716,128,1,2026-05-08,64,25,0.0031049164522029,0.0,0.4439351166284496,val,3
S15951,128,1,2026-05-08,44,16,0.0034629709860045,0.0,0.4126276084371766,val,3
S17448,128,1,2026-05-08,36,12,0.0034707993813011,0.0145248965754625,0.4480305424892115,val,3
S18463,128,1,2026-05-08,31,22,0.0035133758557703,0.0,0.4675275612982523,val,3
S18721,128,1,2026-05-08,15,24,0.0034157375232396,0.0,0.4752889818066824,val,3
S19764,128,1,2026-05-08,52,27,0.0034568420995187,0.0,0.4567421328409666,val,3
S21832,128,1,2026-05-08,50,23,0.003453905886786,0.0,0.4638303033009363,val,3
